S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,5,57,23,0,3,0,24,2,9,6,2,10,4,11,8,9,15,28,37,5,56,17,0,51,8,14,26,10,0,0,1.52979850769043,0.632894575595856,0.839928686618805,1.63087594509125,0.402008652687073,0.596546828746796,1.0405946969986,0.617678105831146,0.687111675739288,1.22897696495056,0.560128211975098,0.791991949081421,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,5,60,20,12,5,0,27,2,11,4,0,0,6,10,1,5,13,20,35,9,55,19,2,54,6,11,28,10,1,0,1.53005909919739,0.633015692234039,0.839637398719788,1.63069868087769,0.402009010314941,0.595848917961121,1.03901374340057,0.617982447147369,0.695747911930084,1.22979664802551,0.560353398323059,0.796072840690613,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,5,55,19,0,4,15,26,3,11,6,0,4,11,9,1,4,16,26,35,10,49,20,1,52,7,14,26,9,0,0,1.53035151958466,0.633265852928162,0.839245855808258,1.63045179843903,0.401981055736542,0.595116376876831,1.03721916675568,0.618459165096283,0.707062005996704,1.23078465461731,0.560649275779724,0.80132782459259,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,4,62,24,0,3,5,26,2,11,10,0,7,5,11,2,1,21,23,33,9,50,18,1,53,7,12,23,11,0,1,1.53064405918121,0.63348925113678,0.838788986206055,1.6302615404129,0.401980042457581,0.594169318675995,1.03584659099579,0.618977248668671,0.71815949678421,1.23182582855225,0.560730934143066,0.806488037109375,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,5,60,33,1,2,1,27,2,11,2,1,3,5,13,3,4,18,23,31,11,53,17,4,48,6,16,23,12,13,1,1.53092932701111,0.633602201938629,0.838273644447327,1.62988376617432,0.401987344026566,0.593458771705627,1.03481292724609,0.619663715362549,0.729019999504089,1.23299014568329,0.560823380947113,0.811619818210602,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,5,56,22,1,2,0,26,4,11,11,0,4,5,7,0,1,18,19,34,8,51,21,1,51,8,17,25,10,1,2,1.53111684322357,0.633733212947845,0.837755858898163,1.62963342666626,0.4019695520401,0.592588663101196,1.03392887115479,0.620529472827911,0.739726781845093,1.23430109024048,0.561022996902466,0.816481590270996,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,5,59,22,0,0,1,25,1,9,9,6,7,9,7,1,13,17,27,33,7,53,22,1,51,7,17,23,8,0,0,1.53122293949127,0.633846282958984,0.837383151054382,1.62943851947784,0.401872158050537,0.592082798480987,1.03374528884888,0.621035754680633,0.747524082660675,1.23534619808197,0.561262547969818,0.819980144500732,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,5,58,20,1,1,2,27,2,7,10,8,7,5,11,2,7,18,20,30,10,49,19,8,44,4,20,24,12,5,1,1.53139269351959,0.633993864059448,0.83682507276535,1.62922179698944,0.401802837848663,0.591213345527649,1.03353869915009,0.621839642524719,0.7576904296875,1.23678970336914,0.561513960361481,0.824552774429321,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,9,54,23,0,2,0,26,3,7,11,1,8,7,11,1,10,14,35,29,9,50,20,1,50,10,16,24,12,0,0,1.53152418136597,0.634173214435577,0.836257994174957,1.6289986371994,0.40173402428627,0.590449929237366,1.03349852561951,0.622681319713593,0.767641127109528,1.23823118209839,0.561922073364258,0.829075932502747,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,6,56,23,0,3,0,23,0,6,8,0,4,5,19,2,10,15,17,30,10,57,21,0,48,8,19,22,13,1,0,1.53167617321014,0.634314000606537,0.835619211196899,1.62877511978149,0.401589035987854,0.589860320091248,1.0337119102478,0.623573184013367,0.777228116989136,1.23964607715607,0.562481641769409,0.83337938785553,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,6,56,23,10,0,0,23,4,11,0,1,4,2,15,1,7,19,13,26,7,62,18,1,50,9,18,27,8,0,1,1.53177261352539,0.634478211402893,0.835124850273132,1.6284658908844,0.401475340127945,0.589304149150848,1.03402984142303,0.624294996261597,0.786364674568176,1.24107336997986,0.5630122423172,0.837522625923157,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,5,57,20,0,5,14,22,2,9,5,0,2,5,14,1,2,17,14,30,10,58,21,1,48,14,18,25,12,1,0,1.53188335895538,0.634631931781769,0.834602117538452,1.62819027900696,0.401458352804184,0.588704407215118,1.03479731082916,0.625121772289276,0.795134544372559,1.24254822731018,0.563463449478149,0.841512680053711,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,7,58,17,1,3,0,23,2,6,4,0,5,6,10,1,0,21,13,25,8,58,17,1,50,10,19,24,12,0,0,1.53202795982361,0.634885609149933,0.83403205871582,1.62790822982788,0.401425689458847,0.588108718395233,1.03569543361664,0.625864446163178,0.803505480289459,1.24419057369232,0.564030528068543,0.845393121242523,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,4,58,15,0,3,13,18,3,11,8,0,0,7,11,1,3,15,14,31,8,57,21,0,49,9,14,25,11,0,0,1.53213632106781,0.634946048259735,0.833826780319214,1.62767934799194,0.401344448328018,0.587506771087647,1.03663313388824,0.626353979110718,0.809454321861267,1.24544847011566,0.564413666725159,0.84822952747345,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,8,55,14,0,3,12,19,2,10,4,1,0,6,15,2,2,16,16,28,10,58,17,2,48,8,16,21,9,0,0,1.53231549263001,0.635110914707184,0.833495676517487,1.62743937969208,0.401272833347321,0.586824536323547,1.0373922586441,0.626947283744812,0.81696343421936,1.24703228473663,0.565020799636841,0.851850092411041,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,6,56,15,1,13,1,21,3,9,3,1,1,6,12,1,4,18,10,31,12,56,21,1,46,10,16,25,13,0,0,1.53257036209106,0.635265409946442,0.83301967382431,1.62715470790863,0.401227384805679,0.586318850517273,1.03829705715179,0.627540528774262,0.823991477489471,1.24843394756317,0.565747916698456,0.855284154415131,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,5,58,12,6,2,7,21,2,7,5,1,1,7,13,1,4,18,8,26,4,59,20,5,46,8,18,21,12,0,0,1.5326418876648,0.635235548019409,0.832658290863037,1.62682509422302,0.401181697845459,0.585734665393829,1.03921449184418,0.628010094165802,0.830766558647156,1.24968838691711,0.566350281238556,0.858476579189301,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,6,53,17,0,3,0,23,6,9,5,1,3,10,5,1,6,19,5,29,8,56,13,1,50,10,16,26,12,3,1,1.5328540802002,0.63534539937973,0.832480609416962,1.62638568878174,0.401169896125794,0.585245132446289,1.04028987884521,0.62837141752243,0.837332606315613,1.2509104013443,0.566713631153107,0.861396729946137,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,6,54,15,1,4,0,22,1,10,0,0,1,8,13,1,5,14,11,30,12,58,20,0,51,8,16,23,12,0,0,1.53318381309509,0.635579347610474,0.832498252391815,1.62585151195526,0.401066333055496,0.58506441116333,1.04142355918884,0.628423929214478,0.843313097953796,1.25216519832611,0.56688666343689,0.86410403251648,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,5,59,17,0,4,0,21,0,7,5,8,10,8,16,1,3,17,8,31,11,58,19,1,50,7,18,26,13,0,0,1.53339302539825,0.635635316371918,0.832367300987244,1.62552440166473,0.401124447584152,0.584539413452148,1.04235506057739,0.628133296966553,0.847412168979645,1.25314617156982,0.566786885261535,0.866008818149567,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2,5,60,15,0,3,0,19,4,9,5,0,1,7,11,3,4,14,6,30,4,59,21,1,48,6,19,24,10,10,1,1.53372001647949,0.63572233915329,0.832259833812714,1.62508571147919,0.40120142698288,0.583935618400574,1.04327344894409,0.62838625907898,0.85351175069809,1.25441491603851,0.566584169864655,0.868341386318207,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,4,59,15,1,4,1,23,5,7,5,1,1,7,14,1,3,18,15,31,9,57,18,1,50,6,15,27,12,0,0,1.53393042087555,0.635751307010651,0.831976115703583,1.6246395111084,0.401192188262939,0.583633601665497,1.04421842098236,0.627986967563629,0.858555614948273,1.25551974773407,0.566467583179474,0.870440721511841,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,7,61,12,3,7,0,22,3,6,10,1,3,8,14,0,6,14,17,29,9,58,18,3,46,4,18,27,12,0,0,1.53443694114685,0.635874390602112,0.832105875015259,1.62418532371521,0.401221752166748,0.583246052265167,1.04502201080322,0.627397954463959,0.863097131252289,1.25649857521057,0.56622177362442,0.872289180755615,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,0,56,17,0,9,14,20,3,9,5,1,1,7,10,0,3,15,9,30,11,58,17,1,50,7,18,26,12,1,1,1.53479182720184,0.635871887207031,0.832124948501587,1.62361478805542,0.401223421096802,0.58300507068634,1.04577386379242,0.626754522323608,0.867025792598724,1.25737166404724,0.565932273864746,0.8739293217659,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,7,58,19,0,3,0,20,3,7,6,0,0,6,9,1,9,15,7,35,8,61,16,1,44,7,22,26,10,0,0,1.53508150577545,0.635884165763855,0.832173347473145,1.62327921390533,0.40128892660141,0.582611620426178,1.0462898015976,0.62630045413971,0.869610965251923,1.25797593593597,0.565787374973297,0.87507963180542,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3,3,52,23,4,4,1,22,10,14,4,1,3,7,16,1,6,14,8,29,10,61,17,0,48,6,17,26,12,0,0,1.53539752960205,0.635819971561432,0.832264125347137,1.62279808521271,0.401362538337707,0.582256495952606,1.0469856262207,0.625697314739227,0.872639119625092,1.25872802734375,0.565442383289337,0.876320600509644,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,1,57,18,0,2,1,21,1,7,1,0,5,7,14,6,3,11,9,33,8,57,18,0,50,7,19,24,13,2,0,1.53570675849915,0.635649085044861,0.832360029220581,1.62232673168182,0.401405364274979,0.582034826278687,1.04764890670776,0.625072777271271,0.875125467777252,1.2593868970871,0.565123200416565,0.877484679222107,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,3,60,17,0,7,0,26,6,8,6,0,6,9,12,13,3,15,7,31,9,61,18,1,51,7,18,24,12,1,0,1.53611242771149,0.635680913925171,0.832558214664459,1.62194836139679,0.401421666145325,0.581813097000122,1.04821848869324,0.624445021152496,0.877012610435486,1.25992369651794,0.564671277999878,0.878438353538513,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,7,56,17,0,2,4,23,2,9,4,0,4,7,12,0,6,10,8,32,5,60,20,3,49,8,18,25,11,0,0,1.53635168075562,0.63549929857254,0.832691252231598,1.62151527404785,0.401417851448059,0.581806540489197,1.04858958721161,0.623875439167023,0.878467202186585,1.26029932498932,0.564256608486176,0.879310071468353,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,3,61,21,0,2,5,16,2,14,4,1,3,8,15,0,4,14,10,31,11,63,18,2,49,7,20,25,12,9,0,1.5365024805069,0.635429263114929,0.832727313041687,1.62119388580322,0.401505947113037,0.581573843955994,1.04881656169891,0.623441398143768,0.879351854324341,1.26054072380066,0.563993275165558,0.879843473434448,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,11,60,15,1,0,0,21,6,7,3,1,4,8,13,2,6,13,7,31,15,59,20,0,52,7,19,26,11,0,0,1.53671145439148,0.635351836681366,0.832861006259918,1.62090623378754,0.401576489210129,0.581445038318634,1.04916286468506,0.622763216495514,0.880373775959015,1.26088094711304,0.563689708709717,0.880434095859528,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,6,61,17,0,3,0,22,3,8,4,0,3,6,14,2,5,12,6,35,9,59,21,1,53,8,16,27,7,0,0,1.53691399097443,0.635262310504913,0.832984447479248,1.62063908576965,0.401660650968552,0.581253290176392,1.04944384098053,0.622049868106842,0.881299614906311,1.26116859912872,0.563266396522522,0.880973696708679,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,14,62,21,2,2,0,19,3,9,7,2,5,7,12,0,4,13,9,32,8,63,21,1,51,7,18,27,12,0,1,1.53711140155792,0.635148823261261,0.833192527294159,1.62038016319275,0.401749491691589,0.58116751909256,1.04950737953186,0.621305644512177,0.882081210613251,1.26133525371552,0.562703967094421,0.881398141384125,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,11,61,19,0,0,0,22,5,6,8,4,0,7,11,0,2,14,12,30,5,65,20,0,53,5,18,26,11,6,0,1.53725445270538,0.635058641433716,0.833371222019196,1.62011528015137,0.401853024959564,0.580953538417816,1.04938042163849,0.620562851428986,0.882479071617126,1.26133334636688,0.562120318412781,0.881693840026856,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5,3,59,22,0,5,1,23,2,11,6,1,1,7,16,3,11,11,13,33,8,66,19,1,51,7,18,27,13,3,0,1.53731679916382,0.634988188743591,0.833448171615601,1.61997032165527,0.40191200375557,0.580870389938355,1.04921066761017,0.620074331760407,0.882470011711121,1.26125478744507,0.561839818954468,0.881744861602783,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,5,58,21,0,2,0,21,9,10,10,10,7,7,16,2,4,16,9,33,10,66,18,1,51,8,19,26,10,1,0,1.53736007213593,0.634917736053467,0.833567142486572,1.61981320381165,0.402001827955246,0.580768048763275,1.04886221885681,0.619560837745667,0.882098495960236,1.2610490322113,0.561662197113037,0.881583869457245,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,4,59,22,0,3,3,21,4,10,5,0,0,7,13,2,0,14,11,32,11,67,16,2,48,5,19,25,14,0,0,1.53739380836487,0.634876847267151,0.833651542663574,1.61970615386963,0.402069598436356,0.580722093582153,1.04856324195862,0.619179964065552,0.88133442401886,1.26078116893768,0.561607837677002,0.881187260150909,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,7,58,22,4,4,0,21,2,11,8,1,2,7,12,2,3,13,11,35,7,66,19,10,50,8,19,28,13,0,0,1.53741466999054,0.634821593761444,0.833757042884827,1.6196357011795,0.402203410863876,0.580682456493378,1.04823112487793,0.618921279907227,0.880218505859375,1.26043319702148,0.561573445796967,0.880585670471191,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,7,56,24,7,4,0,17,3,11,8,0,4,9,12,5,4,15,11,33,13,67,18,1,48,7,21,25,13,0,0,1.53741669654846,0.634756743907928,0.833886027336121,1.61957693099976,0.402293413877487,0.580650627613068,1.0477010011673,0.618738830089569,0.878755569458008,1.25995445251465,0.561529338359833,0.879824757575989,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,9,58,22,3,5,1,21,2,10,7,8,2,6,14,3,6,13,11,30,12,66,19,2,49,7,20,24,11,2,0,1.5374026298523,0.634707152843475,0.833967506885529,1.61947572231293,0.402340084314346,0.580703854560852,1.04722893238068,0.618641376495361,0.877388715744019,1.25952672958374,0.561536550521851,0.87913179397583,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4,8,59,23,0,3,0,21,5,8,9,1,3,7,15,1,4,15,6,32,8,69,16,1,55,6,20,25,12,1,0,1.53733432292938,0.634606719017029,0.834119558334351,1.61955571174622,0.402431398630142,0.580652356147766,1.0464289188385,0.618551313877106,0.874682724475861,1.25864970684052,0.561463475227356,0.877785682678223,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,7,57,21,0,3,0,21,3,12,4,0,3,6,19,2,2,16,10,31,10,65,20,0,47,3,20,24,14,0,0,1.53724598884583,0.63456255197525,0.834250211715698,1.6195672750473,0.402473241090775,0.580680727958679,1.04590857028961,0.618562757968903,0.87278825044632,1.25809442996979,0.561410963535309,0.876838624477387,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,7,59,21,0,3,0,26,2,10,8,5,5,2,16,2,5,16,14,32,10,66,17,1,52,7,19,25,10,0,1,1.53713095188141,0.634491443634033,0.834299206733704,1.61959791183472,0.402469724416733,0.580737471580505,1.04523682594299,0.618469536304474,0.870121240615845,1.25730454921722,0.56141060590744,0.875415980815887,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,7,61,20,0,3,0,22,3,11,3,0,3,6,12,1,1,15,10,31,5,67,15,4,47,5,21,25,11,0,0,1.53701150417328,0.634419500827789,0.834347426891327,1.61969375610352,0.402490079402924,0.58079206943512,1.04445445537567,0.618514120578766,0.867251455783844,1.2564834356308,0.561344623565674,0.873811066150665,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,6,58,20,1,3,0,21,3,12,4,1,3,4,13,8,5,14,12,35,10,63,17,0,50,7,20,25,10,13,4,1.53689086437225,0.634327828884125,0.834409117698669,1.61977052688599,0.402547717094421,0.58085572719574,1.04365515708923,0.61840033531189,0.863854229450226,1.25562155246735,0.561295568943024,0.872136831283569,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,8,54,19,10,5,9,21,4,11,2,0,11,2,16,2,2,15,13,31,10,68,15,0,48,7,18,23,13,0,0,1.53670573234558,0.634198129177094,0.834477066993713,1.61985564231873,0.402530163526535,0.580934941768646,1.04289317131042,0.618331968784332,0.860244870185852,1.25472629070282,0.561165571212769,0.870396614074707,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,7,54,18,0,3,0,25,3,11,4,1,1,9,10,2,7,13,11,28,11,67,16,7,49,5,18,26,13,0,1,1.53648459911346,0.63408374786377,0.834525525569916,1.61997413635254,0.402523308992386,0.581020653247833,1.04195976257324,0.61847311258316,0.856722414493561,1.25377881526947,0.560952663421631,0.868496119976044,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5,5,52,20,0,6,0,20,0,9,5,0,2,7,12,1,4,14,13,29,12,68,17,1,48,8,23,25,11,0,0,1.53640449047089,0.634061753749847,0.834565401077271,1.6200852394104,0.402536332607269,0.581092238426209,1.04129362106323,0.618509709835053,0.853769838809967,1.25308084487915,0.560825407505035,0.866999447345733,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,5,55,21,2,4,0,20,3,11,5,0,2,11,13,5,0,11,12,30,9,71,18,1,52,7,18,26,14,0,0,1.53608429431915,0.633872449398041,0.834496259689331,1.6202358007431,0.402536779642105,0.581246137619019,1.04047787189484,0.618573546409607,0.849519193172455,1.25212931632996,0.560711026191711,0.864908039569855,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,5,54,22,0,7,0,21,7,7,3,0,9,6,13,2,5,14,8,30,7,69,18,2,56,7,18,26,9,1,2,1.53584897518158,0.633739054203033,0.834467768669128,1.6203840970993,0.402467489242554,0.581431150436401,1.03966271877289,0.618594825267792,0.844767808914185,1.25107538700104,0.560786783695221,0.862617194652557,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,3,52,17,1,9,0,16,2,17,5,1,3,9,19,10,4,15,14,30,9,72,17,1,53,7,16,22,11,0,0,1.53560423851013,0.633640289306641,0.834537208080292,1.62044644355774,0.402460664510727,0.581569850444794,1.03881537914276,0.618703186511993,0.839957058429718,1.24996209144592,0.560840606689453,0.860093891620636,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,7,53,18,1,2,0,19,2,15,4,0,3,6,13,6,8,11,13,31,6,77,14,0,55,5,22,29,10,1,0,1.53536880016327,0.633553028106689,0.834553599357605,1.6204891204834,0.402440100908279,0.581684410572052,1.03792572021484,0.618849396705627,0.835083901882172,1.24879634380341,0.560892224311829,0.857518136501312,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,7,48,15,0,4,0,17,5,13,5,2,3,7,16,1,10,15,15,25,9,69,17,0,49,8,22,26,10,0,12,1.53519296646118,0.633505523204803,0.834575831890106,1.62052190303803,0.402409166097641,0.581819951534271,1.03720581531525,0.619015514850616,0.831200122833252,1.24783337116241,0.560922026634216,0.855463266372681,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,5,49,18,1,3,0,19,4,14,6,1,1,5,15,2,5,17,19,21,9,70,17,0,54,9,20,20,14,1,0,1.53494572639465,0.633437752723694,0.834613025188446,1.62054634094238,0.402356505393982,0.582027137279511,1.03617978096008,0.619273900985718,0.82571929693222,1.2465136051178,0.561064898967743,0.852635502815247,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,7,46,23,3,4,0,16,4,18,9,6,3,2,12,3,3,14,17,24,11,75,19,1,54,3,21,25,11,1,0,1.53464388847351,0.633466720581055,0.834759831428528,1.62049615383148,0.402372777462006,0.582147061824799,1.03521835803986,0.619706988334656,0.819873511791229,1.24517929553986,0.561423599720001,0.849590718746185,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3,14,45,26,0,0,0,17,10,13,5,1,3,7,10,0,9,18,20,22,10,78,17,1,59,9,16,25,11,0,0,1.53431749343872,0.633290827274323,0.83481240272522,1.62046456336975,0.402349233627319,0.582295536994934,1.0343462228775,0.620195090770721,0.813792884349823,1.2437607049942,0.561866283416748,0.846521556377411,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,7,45,21,5,2,0,12,2,18,4,2,6,8,14,1,4,17,20,25,11,76,15,0,59,8,16,26,13,0,0,1.53410542011261,0.633211493492126,0.834978878498077,1.62040936946869,0.402355194091797,0.582450032234192,1.03345918655396,0.620740413665772,0.807477414608002,1.24238777160645,0.562317371368408,0.843176245689392,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,7,48,21,0,4,7,14,3,15,4,1,2,6,14,3,6,18,20,22,13,81,16,7,58,7,19,25,11,5,0,1.53384637832642,0.633056163787842,0.835108935832977,1.62027406692505,0.402375191450119,0.582606256008148,1.03251469135284,0.621450185775757,0.800942242145538,1.24095642566681,0.56294858455658,0.839697659015656,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,6,46,23,0,3,0,13,5,19,4,7,5,7,15,0,5,16,17,20,14,82,17,0,54,5,20,25,13,10,1,1.53349220752716,0.63279515504837,0.835336208343506,1.62014067173004,0.402356833219528,0.582920789718628,1.03171694278717,0.622309267520905,0.79412192106247,1.23948669433594,0.563817143440247,0.836153090000153,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,8,43,24,1,3,0,12,1,23,6,1,3,7,12,1,4,15,19,19,12,77,13,0,65,7,18,27,11,1,0,1.53315901756287,0.632671475410461,0.835464954376221,1.61995148658752,0.402421355247498,0.583098232746124,1.03109312057495,0.623260855674744,0.787049770355225,1.23799693584442,0.564642429351807,0.832511067390442,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,7,47,23,0,3,0,13,4,25,5,0,5,9,15,4,5,22,25,23,8,93,17,2,62,2,22,27,16,0,0,1.53290724754334,0.632623970508575,0.835594177246094,1.61986768245697,0.402448296546936,0.583294272422791,1.03060913085938,0.624077081680298,0.78156453371048,1.23695957660675,0.565332770347595,0.829668879508972,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,11,45,22,0,3,2,11,3,21,6,1,4,7,12,4,5,18,22,15,16,93,17,2,64,7,20,25,10,0,0,1.53268504142761,0.632588684558868,0.83599728345871,1.61971879005432,0.402460873126984,0.583542227745056,1.02999532222748,0.625275254249573,0.774040043354034,1.23559415340424,0.566340506076813,0.825982451438904,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,7,44,25,0,3,0,11,3,25,8,1,2,6,13,4,4,18,25,18,7,87,18,2,62,5,19,23,8,0,0,1.53235626220703,0.632355630397797,0.836313128471375,1.61951017379761,0.402495354413986,0.583883225917816,1.02936887741089,0.626444101333618,0.766098201274872,1.23408102989197,0.567486643791199,0.821985006332397,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,11,45,26,2,3,0,11,4,19,8,0,3,5,13,5,4,20,25,15,9,86,18,2,62,5,21,26,14,1,0,1.53222751617432,0.632163643836975,0.83682131767273,1.6192399263382,0.402482271194458,0.584262549877167,1.02900266647339,0.627738296985626,0.757925808429718,1.2324812412262,0.568833887577057,0.817716717720032,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,11,48,29,0,4,0,13,3,20,6,3,0,6,10,0,5,21,25,20,8,87,17,1,64,6,22,27,10,0,0,1.5322173833847,0.631994545459747,0.837411284446716,1.61885058879852,0.402536809444428,0.584586679935455,1.02864503860474,0.629278779029846,0.74978107213974,1.23090875148773,0.570091903209686,0.813230216503143,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,10,48,27,0,1,0,11,2,19,8,5,7,8,16,5,5,26,25,20,9,87,18,2,61,1,22,29,9,1,0,1.53202843666077,0.631726026535034,0.838015913963318,1.61829590797424,0.402568936347961,0.585155010223389,1.02901983261108,0.630386531352997,0.741260945796967,1.2295880317688,0.571012854576111,0.808494091033935,16_Aug_2023_11_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
