S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
6,0,5,45,74,0,6,15,19,9,17,10,0,23,0,1,1,1,3,46,34,6,34,13,0,43,8,21,11,14,1,0,1.47076344490051,0.606829583644867,0.889672338962555,1.58222079277039,0.407972931861877,0.633502304553986,1.29230582714081,0.606472134590149,0.366278022527695,1.26100337505341,0.553646147251129,0.595434010028839,16_Aug_2023_11_24
6,1,6,44,75,2,2,0,19,10,20,8,0,23,1,0,1,3,12,41,33,6,36,16,1,46,4,20,11,14,4,0,1.47111129760742,0.606686651706696,0.889970362186432,1.58224356174469,0.40816143155098,0.633069038391113,1.28594386577606,0.605756223201752,0.368645548820496,1.25779783725739,0.55352246761322,0.598359644412994,16_Aug_2023_11_24
4,0,6,44,70,0,1,1,20,7,19,13,1,22,1,1,2,1,3,41,35,10,40,14,1,46,0,23,13,12,0,0,1.47148680686951,0.606559336185455,0.890278577804565,1.5821624994278,0.408076137304306,0.63306450843811,1.2773118019104,0.605036735534668,0.371884971857071,1.25391495227814,0.553306400775909,0.602319836616516,16_Aug_2023_11_24
5,2,5,43,67,0,1,0,23,11,20,9,2,23,0,0,2,2,0,38,30,7,52,19,0,42,5,21,13,14,3,0,1.4718701839447,0.606388449668884,0.890491783618927,1.58217096328735,0.407908409833908,0.633158981800079,1.26855874061584,0.604424118995667,0.375888913869858,1.25008261203766,0.553087592124939,0.606494843959808,16_Aug_2023_11_24
3,1,5,38,75,0,2,1,21,9,17,10,7,28,0,0,1,3,4,37,35,5,57,14,1,43,5,23,14,13,0,0,1.47221958637238,0.60627156496048,0.890739858150482,1.582200050354,0.407780528068543,0.63323312997818,1.25978243350983,0.604035377502441,0.379538267850876,1.24613130092621,0.552974462509155,0.610701441764831,16_Aug_2023_11_24
5,1,5,40,77,0,1,1,16,11,17,5,0,18,0,0,2,0,6,35,33,14,58,17,1,44,10,22,12,14,1,1,1.4725741147995,0.606280744075775,0.891024470329285,1.58220636844635,0.407770454883575,0.633094608783722,1.25080931186676,0.603630304336548,0.383411228656769,1.24201774597168,0.553133249282837,0.614943981170654,16_Aug_2023_11_24
3,12,6,32,72,0,2,0,21,13,15,9,0,29,0,0,1,1,9,31,34,8,58,19,1,49,7,21,12,11,0,0,1.47296321392059,0.606242895126343,0.891134858131409,1.58213651180267,0.407641470432282,0.633232235908508,1.24142420291901,0.603513777256012,0.387629389762878,1.23792839050293,0.553396224975586,0.619328081607819,16_Aug_2023_11_24
0,0,4,37,66,1,1,5,21,11,17,10,6,19,1,0,1,2,5,38,35,6,58,13,8,45,6,27,13,14,1,1,1.47329723834991,0.606330037117004,0.891135334968567,1.58216059207916,0.407652109861374,0.633107960224152,1.23464095592499,0.603478014469147,0.391060501337051,1.23483669757843,0.553478538990021,0.622794151306152,16_Aug_2023_11_24
0,1,6,35,69,0,0,0,19,8,15,9,8,24,2,1,2,2,3,27,39,7,61,16,1,50,5,26,13,11,0,0,1.47365486621857,0.606467723846435,0.891126930713654,1.58227336406708,0.407587260007858,0.633020520210266,1.22517836093903,0.603520750999451,0.396117925643921,1.23051512241364,0.553585648536682,0.627656757831574,16_Aug_2023_11_24
3,0,3,38,66,0,2,0,21,10,17,8,1,22,0,0,0,2,4,34,36,7,60,15,1,54,7,28,15,12,1,0,1.47401404380798,0.60663515329361,0.891074955463409,1.58247172832489,0.407548278570175,0.632699728012085,1.21581304073334,0.603574514389038,0.401096194982529,1.22632133960724,0.553666293621063,0.632547497749329,16_Aug_2023_11_24
2,1,3,43,73,1,1,1,21,10,21,5,1,21,0,2,1,4,6,32,31,6,61,14,1,51,5,27,16,9,1,1,1.47441422939301,0.606844663619995,0.891019880771637,1.58258759975433,0.407413184642792,0.632681250572205,1.20679640769959,0.603386461734772,0.406480759382248,1.22251093387604,0.553945899009705,0.63732260465622,16_Aug_2023_11_24
1,0,3,45,74,0,1,0,23,11,16,4,0,23,14,0,2,4,6,33,37,5,55,12,6,46,6,26,14,12,0,0,1.47486412525177,0.607100546360016,0.890925645828247,1.58259952068329,0.407293200492859,0.632611274719238,1.19765043258667,0.603360772132874,0.411616861820221,1.21906077861786,0.554586946964264,0.642098367214203,16_Aug_2023_11_24
3,1,5,39,71,4,1,1,22,10,20,2,0,17,0,0,1,3,6,37,37,4,66,13,0,45,5,22,15,12,1,0,1.47526204586029,0.6072838306427,0.890819489955902,1.58262264728546,0.407211631536484,0.632508754730225,1.19105362892151,0.603220999240875,0.415741205215454,1.21655821800232,0.555003225803375,0.64574384689331,16_Aug_2023_11_24
2,8,5,35,68,0,2,3,20,10,19,6,5,17,0,0,1,0,10,32,37,6,65,15,1,49,6,19,17,10,1,0,1.47576189041138,0.607521772384644,0.890544235706329,1.58266019821167,0.40710723400116,0.632473587989807,1.18219602108002,0.602846384048462,0.421952366828918,1.21304297447205,0.555275499820709,0.651068687438965,16_Aug_2023_11_24
2,1,4,36,63,0,1,0,19,10,19,7,0,21,0,1,1,3,6,35,36,6,61,13,1,51,6,18,15,11,0,0,1.47637701034546,0.608014285564423,0.890217304229736,1.58271646499634,0.407011866569519,0.632267117500305,1.17287993431091,0.602149069309235,0.428483784198761,1.20961558818817,0.555217027664185,0.656323552131653,16_Aug_2023_11_24
3,1,0,33,65,0,13,0,22,7,19,5,2,22,0,0,1,3,4,27,31,7,63,14,0,52,4,22,10,10,1,0,1.47668170928955,0.607904493808746,0.890078723430633,1.5828777551651,0.406844288110733,0.632175266742706,1.16380512714386,0.602021336555481,0.434766232967377,1.20655906200409,0.554881572723389,0.661609709262848,16_Aug_2023_11_24
5,0,0,38,65,0,1,0,21,10,18,3,0,22,0,0,12,4,6,26,30,3,60,14,0,48,6,21,14,7,1,3,1.47723793983459,0.608195126056671,0.889858782291412,1.58302998542786,0.406790107488632,0.631903529167175,1.15479099750519,0.601524651050568,0.441406667232513,1.2035493850708,0.554834544658661,0.666948974132538,16_Aug_2023_11_24
5,0,4,36,63,1,1,0,21,9,22,5,0,16,0,0,5,0,3,28,27,7,65,13,1,48,7,18,16,15,0,0,1.47759318351746,0.60824328660965,0.889704048633575,1.58301544189453,0.40661033987999,0.631989479064941,1.14799773693085,0.601384997367859,0.44636669754982,1.20147728919983,0.554856300354004,0.670886695384979,16_Aug_2023_11_24
5,0,4,34,63,0,1,0,17,10,20,6,1,18,0,1,0,11,5,26,30,2,65,9,1,51,5,21,12,11,2,0,1.47810077667236,0.608425080776215,0.889384984970093,1.58306014537811,0.406423419713974,0.631600975990295,1.13920783996582,0.600492238998413,0.453399389982224,1.19885528087616,0.554697990417481,0.6762535572052,16_Aug_2023_11_24
5,0,2,37,63,0,0,2,19,12,24,2,0,22,0,0,6,0,4,24,32,5,64,11,1,46,3,22,10,13,0,0,1.47857296466827,0.608899533748627,0.889025449752808,1.58303761482239,0.406190723180771,0.631634950637817,1.13048410415649,0.600214898586273,0.460739821195602,1.19619107246399,0.55423641204834,0.681925117969513,16_Aug_2023_11_24
7,1,1,31,61,0,0,0,19,11,19,4,1,28,1,0,2,2,5,22,31,6,59,15,1,51,5,21,11,13,0,0,1.47902417182922,0.609011352062225,0.888641238212585,1.58313894271851,0.406227260828018,0.631017565727234,1.12193560600281,0.599735498428345,0.468409210443497,1.19383895397186,0.553451478481293,0.687394261360168,16_Aug_2023_11_24
5,0,3,39,59,0,0,0,19,15,20,8,5,17,0,1,2,3,0,21,27,8,54,12,8,46,1,20,14,14,0,0,1.47948360443115,0.609255075454712,0.888318061828613,1.58306336402893,0.405955493450165,0.630817234516144,1.11347830295563,0.599342942237854,0.47600981593132,1.19150412082672,0.552959680557251,0.69294285774231,16_Aug_2023_11_24
7,1,6,39,59,0,3,1,16,9,21,6,0,20,0,0,3,4,3,21,28,4,57,13,0,53,5,17,12,11,0,0,1.47991228103638,0.609536409378052,0.887929260730743,1.58299970626831,0.405901879072189,0.630578339099884,1.10759007930756,0.598930180072784,0.481690138578415,1.18996131420136,0.552728831768036,0.697004854679108,16_Aug_2023_11_24
5,0,1,33,57,1,1,0,19,12,20,8,1,25,0,0,0,4,0,24,31,6,57,13,1,50,5,20,9,7,0,2,1.48028218746185,0.609822511672974,0.887618124485016,1.58281588554382,0.405825823545456,0.630162239074707,1.09990763664246,0.598508656024933,0.489460527896881,1.1879186630249,0.552464425563812,0.702367901802063,16_Aug_2023_11_24
9,0,0,39,55,0,3,0,19,12,21,5,2,16,1,0,1,3,3,26,27,6,63,13,0,48,6,17,12,8,0,11,1.48062551021576,0.61011278629303,0.887156009674072,1.58265852928162,0.405754953622818,0.629688858985901,1.09208655357361,0.598459184169769,0.497629404067993,1.18605101108551,0.552157461643219,0.70796263217926,16_Aug_2023_11_24
2,2,3,35,59,0,1,11,19,10,19,8,0,28,1,0,1,6,3,28,27,4,62,16,3,51,5,19,12,10,0,0,1.48096704483032,0.610291123390198,0.886805534362793,1.58246266841888,0.405602514743805,0.629488468170166,1.08492708206177,0.59800398349762,0.505757510662079,1.18438518047333,0.551775932312012,0.713555037975311,16_Aug_2023_11_24
6,1,5,32,57,0,0,0,17,11,26,9,1,30,0,3,2,2,2,28,30,12,60,14,1,53,4,18,17,13,0,0,1.48139548301697,0.610632956027985,0.886405885219574,1.58225405216217,0.405493915081024,0.629184126853943,1.07815384864807,0.597430765628815,0.513817131519318,1.18278563022614,0.551567316055298,0.719147264957428,16_Aug_2023_11_24
2,0,6,37,54,0,1,1,16,16,22,6,0,28,0,8,0,8,3,27,25,4,57,12,1,54,6,20,16,12,0,0,1.48173272609711,0.610767662525177,0.886098861694336,1.58197808265686,0.405361950397491,0.628678858280182,1.07167708873749,0.596954166889191,0.521871685981751,1.18125283718109,0.551463186740875,0.724603116512299,16_Aug_2023_11_24
5,0,3,38,54,4,1,1,17,13,19,10,2,32,0,1,7,11,12,27,27,5,64,16,1,51,3,21,20,8,2,0,1.48193943500519,0.610781908035278,0.88581907749176,1.58174443244934,0.405241012573242,0.628413021564483,1.06714224815369,0.596552610397339,0.527972877025604,1.18021821975708,0.55127888917923,0.72871994972229,16_Aug_2023_11_24
6,0,2,35,57,1,0,0,15,13,18,8,1,24,0,0,1,4,11,28,30,6,65,15,1,51,6,22,15,6,0,3,1.48223733901978,0.611006021499634,0.885380268096924,1.58133578300476,0.404936105012894,0.628327190876007,1.06139016151428,0.596146523952484,0.53625762462616,1.17892909049988,0.55102002620697,0.734413623809814,16_Aug_2023_11_24
8,0,4,33,55,5,0,9,18,19,17,6,1,28,8,0,6,4,4,21,29,6,65,15,1,54,7,21,19,10,0,0,1.48246359825134,0.61107748746872,0.884901106357574,1.58106088638306,0.404863208532333,0.627559244632721,1.05642509460449,0.595343708992004,0.544419586658478,1.17783403396606,0.550711929798126,0.740279078483581,16_Aug_2023_11_24
5,1,3,33,53,0,1,1,17,14,23,6,1,30,1,0,1,1,4,26,26,6,66,19,1,53,9,18,17,10,0,1,1.48263919353485,0.611056208610535,0.884468853473663,1.58080208301544,0.404694795608521,0.627080380916595,1.05165946483612,0.594751417636871,0.552815318107605,1.17693877220154,0.550385892391205,0.746120929718018,16_Aug_2023_11_24
8,1,4,36,55,6,4,6,18,16,23,2,1,27,7,10,1,3,1,17,29,8,65,16,1,53,4,21,16,10,1,0,1.48284947872162,0.61124187707901,0.883918464183807,1.58057284355164,0.404573768377304,0.626548588275909,1.04641234874725,0.594327032566071,0.561754047870636,1.17619824409485,0.550101339817047,0.751941978931427,16_Aug_2023_11_24
7,1,3,33,51,0,0,1,13,14,21,8,10,26,0,0,0,0,1,25,29,7,63,16,1,54,8,20,17,11,0,0,1.48293578624725,0.611287415027618,0.88350385427475,1.58045279979706,0.404437869787216,0.626195967197418,1.04294610023499,0.59391987323761,0.568309128284454,1.1756284236908,0.54979681968689,0.756354093551636,16_Aug_2023_11_24
4,0,3,35,51,0,0,0,9,16,23,7,1,24,3,0,1,2,6,26,27,7,65,14,0,55,6,22,16,10,0,0,1.48299038410187,0.611367881298065,0.883044123649597,1.5802788734436,0.40431210398674,0.625619232654572,1.03865706920624,0.593640506267548,0.576980113983154,1.17488026618958,0.54922616481781,0.762240886688232,16_Aug_2023_11_24
7,1,6,33,52,14,1,0,14,19,19,12,1,22,0,0,0,0,3,28,30,7,66,18,0,54,5,19,16,9,1,0,1.48304736614227,0.611482918262482,0.88260281085968,1.58005464076996,0.4041528403759,0.62505042552948,1.03371489048004,0.59335458278656,0.586176455020905,1.17426931858063,0.548625349998474,0.768031895160675,16_Aug_2023_11_24
3,0,3,32,50,0,0,0,9,16,21,7,1,21,1,0,1,0,3,21,27,10,67,16,0,54,2,22,15,8,0,4,1.48309314250946,0.61168783903122,0.882146537303925,1.57978737354279,0.404034823179245,0.62454754114151,1.02885758876801,0.593307554721832,0.595622360706329,1.1739262342453,0.548192024230957,0.773607790470123,16_Aug_2023_11_24
7,2,3,32,50,1,0,0,14,14,20,11,1,30,1,1,10,1,1,25,27,9,68,14,1,55,4,22,16,10,1,3,1.48303854465485,0.611710727214813,0.88175493478775,1.5793948173523,0.403904110193253,0.624171078205108,1.02417433261871,0.593369722366333,0.604888617992401,1.17373073101044,0.547907412052155,0.779189705848694,16_Aug_2023_11_24
11,0,5,34,49,0,1,0,14,13,17,10,2,16,1,0,1,1,0,26,26,7,65,17,2,53,6,21,16,11,0,0,1.48294734954834,0.611819505691528,0.881308257579803,1.57900607585907,0.403778642416,0.623825132846832,1.02006673812866,0.5932936668396,0.613966763019562,1.17363381385803,0.54748409986496,0.784624040126801,16_Aug_2023_11_24
3,0,2,37,52,4,0,3,14,16,25,8,1,10,1,1,2,0,0,26,27,8,67,16,1,56,3,21,16,10,3,0,1.48288106918335,0.611971795558929,0.880912601947784,1.57873404026032,0.403736144304276,0.623488068580627,1.01708459854126,0.593267858028412,0.620632886886597,1.17355787754059,0.547188520431519,0.788636326789856,16_Aug_2023_11_24
13,1,4,29,58,1,9,0,16,18,25,7,1,16,0,0,2,0,2,27,29,8,66,13,1,53,5,24,14,7,0,0,1.4826545715332,0.612051606178284,0.88042414188385,1.57837426662445,0.403593122959137,0.62309867143631,1.01324009895325,0.593252658843994,0.629395842552185,1.17344272136688,0.546956896781921,0.793889284133911,16_Aug_2023_11_24
13,1,5,32,58,3,1,0,15,15,21,5,1,23,1,0,2,0,1,25,25,10,68,16,0,53,6,23,14,5,9,0,1.48239827156067,0.612153470516205,0.879893183708191,1.57802772521973,0.403502732515335,0.622661292552948,1.00944471359253,0.593387126922607,0.638382613658905,1.17345726490021,0.546880483627319,0.799047231674194,16_Aug_2023_11_24
6,0,2,28,57,1,0,0,15,13,24,5,1,16,0,1,0,0,1,25,27,4,72,15,1,57,6,21,16,12,0,0,1.48208546638489,0.612333476543427,0.879364550113678,1.57770049571991,0.40346297621727,0.622123062610626,1.00493919849396,0.595109224319458,0.64728182554245,1.17356193065643,0.546794712543487,0.804085373878479,16_Aug_2023_11_24
4,13,4,31,56,0,0,0,15,13,30,7,1,10,0,0,7,0,0,26,29,4,69,17,1,55,6,22,16,10,1,0,1.48175144195557,0.612489342689514,0.87883198261261,1.57733547687531,0.403248995542526,0.621927976608276,1.00136125087738,0.595382988452911,0.656674921512604,1.17372798919678,0.546711325645447,0.809107303619385,16_Aug_2023_11_24
6,0,3,27,65,1,0,0,15,11,30,6,1,17,0,0,1,3,1,25,29,10,66,15,2,53,5,22,15,10,3,1,1.48150563240051,0.612575769424439,0.878396034240723,1.57702589035034,0.403195798397064,0.621576189994812,0.999337255954742,0.595643937587738,0.662401139736176,1.17383289337158,0.546695053577423,0.812854528427124,16_Aug_2023_11_24
5,0,0,31,55,0,0,0,19,20,29,6,1,21,0,0,1,0,0,25,29,7,66,16,0,53,5,24,16,10,1,1,1.48113918304443,0.612651109695435,0.877981185913086,1.57667970657349,0.40317490696907,0.621082127094269,0.995562136173248,0.596092581748962,0.671856641769409,1.17396318912506,0.546850681304932,0.817694962024689,16_Aug_2023_11_24
3,3,5,26,59,0,7,2,13,16,31,5,0,8,1,0,1,1,0,26,31,7,68,16,1,51,9,22,16,9,0,1,1.48077797889709,0.612598299980164,0.877547860145569,1.57630348205566,0.403016209602356,0.620640933513641,0.991904079914093,0.596372783184052,0.680893123149872,1.17419517040253,0.547168970108032,0.8222696185112,16_Aug_2023_11_24
6,0,6,33,60,5,0,0,15,14,31,4,1,26,1,0,1,3,1,30,30,8,66,13,3,55,5,22,16,8,1,1,1.48038983345032,0.612764239311218,0.87717741727829,1.57586622238159,0.402968496084213,0.620175302028656,0.989407300949097,0.596625745296478,0.689910650253296,1.17450559139252,0.547499299049377,0.826788544654846,16_Aug_2023_11_24
6,2,3,26,53,0,13,0,14,14,31,10,4,12,0,0,1,5,9,24,28,12,69,13,0,57,4,23,17,16,0,0,1.48004281520844,0.612811267375946,0.876889765262604,1.57531309127808,0.402866423130035,0.62002032995224,0.986796677112579,0.597379982471466,0.698641836643219,1.1749062538147,0.54775083065033,0.831188142299652,16_Aug_2023_11_24
7,2,5,29,56,0,1,1,12,13,30,6,1,15,1,2,2,3,1,26,30,6,69,16,2,53,5,24,15,12,1,0,1.47973322868347,0.612812042236328,0.876621127128601,1.57469761371613,0.40281617641449,0.619470953941345,0.983556628227234,0.598110139369965,0.707995116710663,1.17536151409149,0.548101425170898,0.835495531558991,16_Aug_2023_11_24
11,1,7,32,53,0,0,0,15,15,30,6,2,16,2,0,1,9,0,25,29,7,69,15,1,54,3,23,15,11,1,0,1.4795104265213,0.612805008888245,0.87646758556366,1.57434570789337,0.40284451842308,0.619073569774628,0.981690168380737,0.598512768745422,0.714677751064301,1.17571723461151,0.548499763011932,0.838641226291657,16_Aug_2023_11_24
5,13,3,26,49,0,2,0,15,13,28,9,2,3,0,1,1,4,7,26,29,5,71,14,1,54,3,17,13,11,0,0,1.47918581962585,0.612787425518036,0.876223862171173,1.57387018203735,0.402854382991791,0.618547856807709,0.979707300662994,0.599019885063171,0.723615705966949,1.17608225345612,0.549105823040008,0.84261292219162,16_Aug_2023_11_24
6,1,1,28,54,0,0,5,10,10,25,9,0,9,0,2,1,7,4,26,31,4,71,13,1,55,9,26,16,8,1,1,1.47879362106323,0.612714529037476,0.875939726829529,1.57326912879944,0.402878135442734,0.618009388446808,0.977871239185333,0.600314021110535,0.73258513212204,1.17658758163452,0.549575686454773,0.846629440784454,16_Aug_2023_11_24
5,0,2,27,52,1,0,1,13,13,25,5,1,11,1,2,0,4,1,27,29,7,71,14,0,60,3,24,12,14,0,0,1.47845816612244,0.612874746322632,0.875679790973663,1.57269060611725,0.402762204408646,0.617828547954559,0.976521968841553,0.600820124149323,0.741129994392395,1.17729389667511,0.549679040908814,0.850716769695282,16_Aug_2023_11_24
6,1,3,31,45,0,0,0,14,12,26,7,14,9,1,0,1,4,1,25,29,8,71,16,2,52,3,24,14,10,0,2,1.47816038131714,0.612899839878082,0.875525951385498,1.57226777076721,0.402688324451447,0.617162525653839,0.974871516227722,0.601775884628296,0.74981302022934,1.17818677425385,0.549722015857697,0.854825079441071,16_Aug_2023_11_24
0,0,3,31,45,10,3,0,16,16,23,0,0,14,0,1,1,7,0,27,28,8,72,16,2,57,7,22,13,10,0,0,1.47802841663361,0.612916648387909,0.875483214855194,1.57204270362854,0.402655780315399,0.61698317527771,0.974436163902283,0.602197468280792,0.754027009010315,1.17866492271423,0.549777567386627,0.856899857521057,16_Aug_2023_11_24
7,0,5,27,45,0,1,1,15,13,26,7,0,7,0,2,0,8,0,27,27,7,74,16,2,57,5,24,15,10,1,0,1.47777736186981,0.612878978252411,0.875274419784546,1.57145202159882,0.402602821588516,0.616452157497406,0.973225235939026,0.602989494800568,0.764717698097229,1.17975342273712,0.549761116504669,0.861847043037415,16_Aug_2023_11_24
3,0,5,31,50,0,1,1,18,12,20,5,2,8,1,2,5,5,0,25,28,6,75,16,1,54,5,22,14,11,1,0,1.4775722026825,0.612886369228363,0.875143229961395,1.57090449333191,0.402433127164841,0.616451919078827,0.972046911716461,0.604242205619812,0.773221969604492,1.18058860301971,0.549560785293579,0.865639925003052,16_Aug_2023_11_24
3,0,0,32,43,0,1,0,17,14,29,5,1,13,0,1,1,9,0,27,30,8,74,16,1,56,1,24,13,10,0,0,1.47741091251373,0.612906754016876,0.875084280967712,1.57039523124695,0.402493923902512,0.616017282009125,0.971251785755158,0.605381786823273,0.781615674495697,1.18158304691315,0.549196302890778,0.869398891925812,16_Aug_2023_11_24
3,0,7,30,47,0,7,0,16,12,20,1,0,15,1,3,2,6,4,30,28,6,74,16,11,56,5,21,10,8,0,0,1.47731673717499,0.612915277481079,0.875074446201324,1.56989800930023,0.402545005083084,0.615644514560699,0.97110503911972,0.606099247932434,0.79023140668869,1.18271827697754,0.548593878746033,0.872904717922211,16_Aug_2023_11_24
5,0,5,31,48,3,1,0,15,16,24,8,0,16,0,0,2,8,1,22,28,6,70,17,2,52,10,21,17,10,0,0,1.47731614112854,0.612912833690643,0.875108063220978,1.56954109668732,0.402633517980576,0.615427851676941,0.970925092697144,0.606675386428833,0.796158373355866,1.18369174003601,0.548087656497955,0.875367999076843,16_Aug_2023_11_24
3,1,5,32,51,0,1,0,16,11,25,6,1,14,0,0,1,5,1,24,23,10,74,17,0,58,4,24,16,8,0,0,1.47732973098755,0.612907648086548,0.875234365463257,1.56895244121552,0.402606427669525,0.61518782377243,0.970177412033081,0.607861220836639,0.804212152957916,1.18491184711456,0.547681272029877,0.878728687763214,16_Aug_2023_11_24
4,0,5,23,49,0,0,1,14,12,27,5,0,4,0,0,1,8,1,29,28,9,73,18,2,54,6,22,14,10,0,7,1.47739148139954,0.612866461277008,0.875407099723816,1.56843626499176,0.402597486972809,0.615159332752228,0.970879137516022,0.608372151851654,0.81220668554306,1.18602705001831,0.547543108463287,0.881823360919952,16_Aug_2023_11_24
3,13,2,36,51,2,0,7,16,12,25,4,1,3,0,3,0,11,5,27,25,12,74,16,0,49,3,23,15,7,1,0,1.47749042510986,0.612848043441772,0.875556290149689,1.56800198554993,0.402715444564819,0.61489474773407,0.971287429332733,0.608934044837952,0.819619476795197,1.18704998493195,0.547436237335205,0.884555876255035,16_Aug_2023_11_24
5,14,4,28,53,0,1,0,17,9,25,4,2,2,0,1,1,13,1,26,30,6,77,16,1,56,8,19,17,9,0,0,1.47761833667755,0.612848341464996,0.87574702501297,1.56757438182831,0.402706801891327,0.614925801753998,0.971425175666809,0.60943990945816,0.826635420322418,1.18802034854889,0.547363758087158,0.887146055698395,16_Aug_2023_11_24
10,1,3,30,50,2,0,2,20,15,23,0,0,9,0,1,4,13,9,24,28,8,74,17,1,55,8,21,15,10,0,0,1.47780048847199,0.612835764884949,0.875930666923523,1.56729650497437,0.40283077955246,0.614664793014526,0.971491098403931,0.609654784202576,0.831510186195374,1.18882143497467,0.547305524349213,0.888999283313751,16_Aug_2023_11_24
