S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,
11,1,13,29,14,0,16,0,14,4,62,4,0,4,0,5,6,7,27,16,26,10,113,19,2,71,3,12,30,11,2,1,1.54612970352173,0.64522522687912,0.821017563343048,1.62874722480774,0.409398108720779,0.588936328887939,1.09770095348358,0.501196622848511,0.643912076950073,1.22668588161469,0.503031313419342,0.766276478767395,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,2,14,31,19,1,6,0,14,1,61,4,1,5,0,3,3,2,26,18,26,3,110,20,9,72,2,11,31,9,0,4,1.54641950130463,0.64506596326828,0.82129693031311,1.62895584106445,0.409643292427063,0.58907687664032,1.10063600540161,0.502008020877838,0.635019838809967,1.22651076316834,0.504375100135803,0.759963750839233,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,1,17,28,19,0,10,0,11,2,60,3,0,2,0,3,2,6,26,16,24,9,115,18,2,75,5,9,26,6,1,1,1.5467803478241,0.645063936710358,0.821776509284973,1.62912273406982,0.409838527441025,0.589271008968353,1.10339879989624,0.503529727458954,0.6256263256073,1.22656154632568,0.505704641342163,0.753505706787109,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,1,15,27,21,0,9,0,10,3,59,4,1,6,0,5,3,5,25,14,26,8,117,17,0,77,3,13,31,7,1,0,1.54701626300812,0.644936680793762,0.822024762630463,1.6292530298233,0.409982800483704,0.589551031589508,1.10653793811798,0.505172312259674,0.616216659545898,1.22681736946106,0.506903350353241,0.747149884700775,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,14,26,22,0,9,1,11,1,57,3,12,4,0,2,2,5,25,18,23,14,115,16,1,82,3,16,31,10,5,0,1.54727137088776,0.644827723503113,0.822284281253815,1.62936890125275,0.410124391317368,0.590026438236237,1.11000406742096,0.506883502006531,0.606721878051758,1.22730374336243,0.508012712001801,0.740892827510834,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,15,28,24,0,11,0,11,2,62,5,0,5,0,4,4,7,24,16,26,7,119,18,3,79,3,13,30,6,0,0,1.54758131504059,0.644773840904236,0.822724103927612,1.62963020801544,0.410241395235062,0.59037971496582,1.11384737491608,0.508750379085541,0.597508549690247,1.22806584835053,0.509133696556091,0.734694361686706,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,2,15,32,22,0,11,0,9,0,63,5,1,5,3,2,0,6,25,14,28,6,122,20,0,83,5,13,31,6,0,0,1.54786312580109,0.644692599773407,0.823006272315979,1.62981629371643,0.41038990020752,0.590547680854797,1.11702382564545,0.510005354881287,0.59067177772522,1.22863459587097,0.509858250617981,0.729984760284424,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,20,33,30,0,11,4,9,0,67,5,1,6,0,2,3,4,26,18,27,11,120,23,2,84,2,9,31,10,0,0,1.54802286624908,0.644572079181671,0.823308229446411,1.63006210327148,0.410628587007523,0.590822041034699,1.12121605873108,0.511632740497589,0.581951081752777,1.22961640357971,0.510891258716583,0.723791599273681,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,0,18,31,23,1,13,0,12,2,69,8,5,10,0,2,2,5,26,12,24,9,126,19,0,85,1,10,33,6,0,0,1.54829597473145,0.644449710845947,0.823940277099609,1.63018798828125,0.410871267318726,0.591144740581512,1.12563002109528,0.513581156730652,0.573514342308044,1.2306410074234,0.511766314506531,0.717569410800934,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,9,18,31,23,0,17,0,16,1,70,6,1,7,3,1,2,6,27,18,24,8,121,20,0,87,5,12,32,5,0,0,1.54849028587341,0.644375145435333,0.824351310729981,1.63022136688232,0.410987824201584,0.591620206832886,1.12977969646454,0.515191674232483,0.565909147262573,1.23221719264984,0.512426257133484,0.711371600627899,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,31,35,25,0,7,0,15,0,65,7,0,6,1,4,3,6,27,18,26,15,121,17,0,93,12,12,29,8,0,1,1.54872786998749,0.644288718700409,0.824958860874176,1.63024377822876,0.411229938268662,0.591915905475616,1.13520097732544,0.517066478729248,0.556160092353821,1.23382616043091,0.512987196445465,0.705396771430969,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,33,31,29,0,11,0,7,1,68,4,1,10,0,3,0,5,28,17,27,12,122,20,3,93,0,16,33,8,0,1,1.54892945289612,0.644303858280182,0.825434148311615,1.63035762310028,0.411452174186707,0.592189252376556,1.14055395126343,0.518614768981934,0.547937273979187,1.23562979698181,0.513718962669373,0.699289679527283,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
5,14,19,33,27,0,18,1,11,1,69,5,1,10,1,2,2,5,27,25,27,9,119,19,1,90,3,16,30,5,1,0,1.54908335208893,0.644271612167358,0.825702965259552,1.63048923015594,0.411636352539063,0.59225457906723,1.14440989494324,0.519844949245453,0.541807889938355,1.23706340789795,0.514291822910309,0.694796323776245,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,21,36,29,0,9,1,11,1,69,6,0,7,0,2,7,5,27,21,27,10,119,19,0,89,7,14,34,5,0,0,1.54929935932159,0.644185602664948,0.826236367225647,1.63062977790833,0.411851704120636,0.592586696147919,1.15109491348267,0.520589053630829,0.53374195098877,1.23899805545807,0.514927387237549,0.688951671123505,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,18,36,34,0,7,0,11,2,67,10,1,3,0,9,0,6,29,27,26,10,120,19,3,89,3,14,33,8,0,1,1.54941129684448,0.644166827201843,0.826518058776856,1.63084924221039,0.411966413259506,0.592913031578064,1.1569687128067,0.522849202156067,0.525304913520813,1.24128389358521,0.515330970287323,0.683202743530273,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,18,40,34,0,11,0,15,2,67,5,4,12,0,0,0,8,31,20,26,13,125,21,2,91,3,13,39,8,0,0,1.54950964450836,0.644223690032959,0.826739490032196,1.63110482692719,0.412114560604095,0.593204617500305,1.16327524185181,0.524241983890533,0.517670810222626,1.24378859996796,0.515477895736694,0.677652537822723,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,0,22,38,37,0,10,0,11,5,68,10,1,8,0,2,0,4,25,17,25,13,118,21,1,93,5,17,40,10,2,4,1.54957723617554,0.644315600395203,0.826955914497376,1.63152992725372,0.412341773509979,0.593369483947754,1.17094910144806,0.524726986885071,0.510860979557037,1.24650764465332,0.515162944793701,0.672518014907837,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,18,43,30,6,9,0,12,3,67,7,1,11,1,4,3,8,27,18,26,8,121,20,1,89,5,20,42,7,1,0,1.54960918426514,0.644412398338318,0.827014029026032,1.63196158409119,0.41247433423996,0.593786656856537,1.17771649360657,0.524503231048584,0.504815697669983,1.24924182891846,0.514679729938507,0.667813181877136,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,0,17,42,33,1,11,1,15,4,73,4,1,14,0,8,1,5,28,20,25,8,121,19,1,92,3,15,37,7,0,0,1.54961884021759,0.644496738910675,0.826783657073975,1.63253629207611,0.412666827440262,0.594009697437286,1.18407022953033,0.525217354297638,0.498978674411774,1.25171566009521,0.514243423938751,0.663323760032654,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,20,47,37,0,10,0,13,6,68,2,0,13,1,4,2,8,31,22,27,11,124,16,2,84,3,12,36,5,1,0,1.54953098297119,0.644573271274567,0.826351284980774,1.63333785533905,0.412655740976334,0.594568133354187,1.19207262992859,0.527098178863525,0.491465598344803,1.25477731227875,0.513762056827545,0.657810747623444,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,19,45,33,0,11,0,12,8,64,7,1,17,1,8,5,12,30,24,28,12,123,19,2,89,4,15,40,7,0,1,1.54947698116303,0.644601345062256,0.826109886169434,1.63386857509613,0.412686496973038,0.594558596611023,1.19537591934204,0.527432680130005,0.488568872213364,1.25585770606995,0.513418316841126,0.655675947666168,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,18,47,35,0,11,0,12,6,68,4,2,15,0,3,1,14,31,24,28,7,124,16,8,88,0,15,40,7,0,0,1.54924154281616,0.644676446914673,0.825611293315887,1.63469910621643,0.412423551082611,0.595119178295136,1.20234894752502,0.527967274188995,0.482491940259934,1.25833630561829,0.512780129909515,0.651469826698303,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,1,19,41,38,0,13,0,12,3,69,6,2,9,1,8,8,16,31,24,27,7,130,19,1,88,3,17,47,5,2,0,1.54913449287415,0.644762754440308,0.825275123119354,1.63577282428741,0.412364006042481,0.595028400421143,1.21002161502838,0.528201639652252,0.476749509572983,1.26095330715179,0.512323975563049,0.647300362586975,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,0,20,49,42,1,7,10,13,3,74,4,7,15,0,8,0,6,38,22,28,6,134,19,4,86,6,17,48,8,0,0,1.54888832569122,0.644889116287231,0.824580311775208,1.63675272464752,0.412124037742615,0.595420479774475,1.21765089035034,0.528344213962555,0.471152067184448,1.26369071006775,0.512161672115326,0.642780303955078,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,20,50,37,0,12,0,7,0,77,7,1,18,0,8,6,7,34,21,28,6,135,25,0,85,5,22,50,11,0,0,1.54870700836182,0.645007073879242,0.824198782444,1.63762080669403,0.412213146686554,0.595159709453583,1.22515153884888,0.52853935956955,0.465617030858994,1.26647937297821,0.512196004390717,0.638014793395996,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,0,23,44,38,4,11,4,13,0,77,3,4,12,0,8,1,10,28,21,27,7,135,20,1,82,6,22,60,9,0,0,1.54864430427551,0.645128846168518,0.82409805059433,1.6383992433548,0.412184029817581,0.595354437828064,1.23253989219666,0.528766751289368,0.459814608097076,1.2693293094635,0.512418389320374,0.633119285106659,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
13,1,27,61,46,0,14,0,10,2,79,3,0,16,0,10,2,11,31,32,29,8,137,23,1,83,6,14,58,10,3,0,1.54853451251984,0.645290315151215,0.823881983757019,1.63920712471008,0.412308931350708,0.595650732517242,1.23987197875977,0.529211819171906,0.453796803951263,1.27228116989136,0.512985467910767,0.62812876701355,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,1,27,56,39,0,14,10,11,1,88,7,0,16,0,13,5,9,31,24,27,9,141,28,0,88,11,19,59,10,1,0,1.54846346378326,0.645381927490234,0.823659539222717,1.63991403579712,0.412441283464432,0.595788657665253,1.24724316596985,0.529909908771515,0.447489470243454,1.27528381347656,0.513685643672943,0.622853100299835,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,0,25,51,41,0,18,0,11,0,87,3,1,25,0,10,2,17,30,25,28,7,140,24,0,82,6,17,64,10,0,2,1.54838585853577,0.645489096641541,0.823496520519257,1.64056324958801,0.412555575370789,0.595896482467651,1.25472223758698,0.53061980009079,0.441110879182816,1.2785609960556,0.514462828636169,0.61757242679596,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,26,54,42,1,15,0,9,2,87,4,1,16,0,12,2,8,24,23,25,6,141,21,0,85,5,18,59,11,0,1,1.5483832359314,0.645585536956787,0.823354125022888,1.64109122753143,0.412543296813965,0.596080899238586,1.26036036014557,0.531219303607941,0.436406910419464,1.28117620944977,0.515317916870117,0.613339602947235,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,1,28,54,40,0,16,0,14,2,87,3,4,16,8,10,0,12,30,21,24,6,137,24,7,84,4,19,62,11,0,9,1.54847824573517,0.645712554454803,0.823298454284668,1.64173555374146,0.412499874830246,0.596358835697174,1.26779580116272,0.531771421432495,0.430314153432846,1.28497648239136,0.516658902168274,0.607646226882935,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
11,0,26,60,39,1,17,0,7,1,91,4,1,16,0,8,3,13,32,23,30,7,138,23,1,81,5,20,67,11,0,1,1.54857873916626,0.645803809165955,0.823294937610626,1.64230275154114,0.412603110074997,0.596519589424133,1.27511322498322,0.532118320465088,0.424118459224701,1.28897881507874,0.518062174320221,0.601846277713776,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,13,23,60,42,1,14,1,13,2,94,3,1,15,0,11,1,16,32,20,24,5,135,20,3,83,5,19,75,11,0,1,1.54877161979675,0.645886957645416,0.82320362329483,1.64279401302338,0.412583231925964,0.596792221069336,1.28214573860168,0.53241366147995,0.418276518583298,1.29306399822235,0.519388258457184,0.596354842185974,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,29,64,43,0,15,0,12,8,97,2,1,16,0,7,0,12,35,24,25,4,139,18,9,89,5,22,68,9,3,2,1.54902279376984,0.646018922328949,0.823021531105042,1.64331710338593,0.412685066461563,0.596943795681,1.28946042060852,0.53236323595047,0.412880003452301,1.29695785045624,0.520607531070709,0.591148912906647,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,0,32,64,43,0,13,0,13,2,99,4,0,11,1,10,1,16,38,25,27,4,135,18,5,89,4,21,67,9,0,0,1.54940497875214,0.64613938331604,0.822701096534729,1.64405119419098,0.412826657295227,0.597144663333893,1.29635095596313,0.532212913036346,0.40764907002449,1.30087018013,0.521584868431091,0.586179554462433,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,0,24,63,35,0,9,0,17,1,99,5,1,16,0,11,5,16,42,24,30,5,134,21,1,92,4,20,83,9,0,0,1.54985296726227,0.646308422088623,0.822380363941193,1.6446784734726,0.412771075963974,0.597455084323883,1.30301570892334,0.531855881214142,0.402609407901764,1.30471670627594,0.522364854812622,0.581492066383362,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
10,0,22,64,42,0,13,0,19,4,104,7,1,18,0,12,1,14,39,26,28,5,135,24,4,92,5,20,85,11,0,0,1.55048716068268,0.646495223045349,0.822032272815704,1.64531314373016,0.412796497344971,0.597605109214783,1.30972480773926,0.531191408634186,0.398273468017578,1.30887544155121,0.522676944732666,0.577118158340454,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,1,19,67,42,0,18,0,18,5,107,9,0,23,0,9,1,13,39,30,30,3,135,24,1,99,4,22,89,11,0,0,1.5511726140976,0.646716892719269,0.821718454360962,1.64590990543365,0.41264083981514,0.598199307918549,1.3162100315094,0.530528664588928,0.394079625606537,1.31295573711395,0.522877931594849,0.57308554649353,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,1,19,63,45,1,23,1,21,9,103,13,1,19,0,9,0,13,41,27,31,4,136,25,2,100,3,19,89,10,0,0,1.55200672149658,0.646931052207947,0.821367919445038,1.64648306369782,0.412691593170166,0.598213911056519,1.32342123985291,0.529649555683136,0.390325576066971,1.31724941730499,0.522931814193726,0.569521069526672,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,0,14,64,44,0,22,1,20,4,109,13,2,16,0,8,0,16,45,31,30,5,138,25,3,94,4,22,78,8,0,0,1.55296957492828,0.64715850353241,0.821044504642487,1.64693367481232,0.412601977586746,0.598354876041412,1.33122849464417,0.528706431388855,0.386867076158524,1.32183682918549,0.522893071174622,0.566028296947479,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
3,0,14,71,42,0,17,0,21,4,114,4,1,15,0,5,2,17,50,19,26,3,137,28,0,101,5,17,83,11,1,1,1.55394542217255,0.647418797016144,0.820869624614716,1.64722418785095,0.412358999252319,0.598892033100128,1.33968567848206,0.527556002140045,0.383790016174316,1.32660412788391,0.522890865802765,0.562670767307282,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,1,15,73,45,0,19,1,19,12,116,6,0,14,0,11,2,16,44,31,32,4,138,29,1,101,4,19,86,10,0,3,1.55458235740662,0.647616505622864,0.82074099779129,1.64746284484863,0.412471264600754,0.598841726779938,1.34628903865814,0.526675820350647,0.381772547960281,1.33008015155792,0.522666156291962,0.560124635696411,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,2,15,75,44,1,15,0,21,2,125,11,0,16,0,14,1,16,37,32,35,10,137,25,1,104,4,21,93,11,0,1,1.55548465251923,0.647840201854706,0.820373237133026,1.64779484272003,0.412431716918945,0.599027216434479,1.35499918460846,0.525853514671326,0.378738820552826,1.33440959453583,0.522341549396515,0.557121872901917,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,14,75,45,0,21,4,21,5,123,9,1,18,0,14,0,18,38,27,35,5,138,30,0,101,3,19,98,10,1,0,1.55651867389679,0.648274779319763,0.820002675056458,1.64816999435425,0.412349194288254,0.599329829216003,1.36521017551422,0.524888813495636,0.37544783949852,1.33968591690063,0.522054433822632,0.553592801094055,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
14,0,18,68,48,1,16,1,15,4,117,13,7,18,1,9,0,20,41,28,32,0,133,30,1,103,6,24,99,9,0,0,1.55708682537079,0.648416519165039,0.819587886333466,1.64853620529175,0.41234502196312,0.599161624908447,1.37076234817505,0.524332702159882,0.373706579208374,1.34252846240997,0.522108733654022,0.551426112651825,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
5,0,13,75,50,0,18,0,18,4,123,13,1,18,0,10,0,24,42,28,29,2,135,33,0,110,8,21,100,8,1,2,1.55786049365997,0.648577749729157,0.81920450925827,1.64889168739319,0.412295252084732,0.599124073982239,1.3777768611908,0.523678123950958,0.371474832296371,1.34654986858368,0.522166907787323,0.548610925674439,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,4,14,72,50,1,17,0,18,0,122,16,3,15,3,12,4,22,45,33,28,1,137,28,4,116,5,23,103,11,1,2,1.5585765838623,0.648750364780426,0.818806707859039,1.64922344684601,0.412252753973007,0.599050045013428,1.38473904132843,0.523193120956421,0.36918705701828,1.35053849220276,0.522225916385651,0.545847535133362,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
5,0,15,75,58,3,17,0,21,5,114,17,2,16,11,17,1,24,45,35,32,2,137,26,1,117,1,18,101,8,8,1,1.5592645406723,0.649002015590668,0.818439066410065,1.64937126636505,0.412029474973679,0.599279701709747,1.39154946804047,0.522863864898682,0.367145597934723,1.35435724258423,0.52216112613678,0.543385863304138,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,0,16,73,51,0,17,0,16,2,123,26,2,13,1,12,0,28,43,31,28,5,131,24,5,120,6,21,106,12,0,2,1.55991768836975,0.649159550666809,0.817906141281128,1.64959895610809,0.411834746599197,0.599367201328278,1.39834403991699,0.52264678478241,0.365406572818756,1.35800731182098,0.521935343742371,0.541101396083832,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,1,15,80,52,0,14,1,17,1,116,16,1,12,2,14,5,24,42,39,33,4,135,24,2,123,6,20,107,10,1,0,1.56047010421753,0.649351119995117,0.817541062831879,1.64988780021667,0.411752074956894,0.599518477916718,1.40464079380035,0.522345185279846,0.364122986793518,1.36121642589569,0.521686494350433,0.538997650146484,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,1,16,73,52,0,16,5,15,2,116,20,2,12,0,12,7,17,39,32,33,3,137,24,2,120,7,21,111,10,2,0,1.5608217716217,0.649458229541779,0.817138910293579,1.65029382705688,0.411801904439926,0.599202454090118,1.41044640541077,0.522482395172119,0.362642616033554,1.36431407928467,0.521426320075989,0.536975800991058,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,2,15,80,46,1,17,0,16,5,109,17,1,14,0,14,2,22,37,34,33,4,141,27,0,120,9,17,124,10,0,0,1.56107664108276,0.649520933628082,0.816755771636963,1.65077269077301,0.411984205245972,0.59855192899704,1.4156152009964,0.522371530532837,0.361653923988342,1.36718583106995,0.52134495973587,0.535114705562592,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
12,0,19,81,51,0,18,0,17,0,105,24,1,15,0,12,4,20,43,42,31,6,135,27,2,120,8,24,118,14,1,0,1.56134378910065,0.649578928947449,0.81629604101181,1.65129804611206,0.411832004785538,0.598584353923798,1.42158436775208,0.52259361743927,0.360198169946671,1.37075328826904,0.521070837974548,0.532923221588135,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,12,91,50,0,18,0,17,5,102,18,0,23,0,11,4,19,42,36,27,4,130,28,0,124,5,21,118,11,1,3,1.56151461601257,0.649643898010254,0.816016256809235,1.65153706073761,0.411924093961716,0.598387658596039,1.42514908313751,0.522725582122803,0.359409868717194,1.372593998909,0.520911812782288,0.531855046749115,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,1,14,90,46,1,13,4,15,3,105,28,2,8,0,11,4,16,43,37,32,5,129,25,2,121,6,24,118,12,0,4,1.561563372612,0.649665772914887,0.815597653388977,1.65196585655212,0.411990284919739,0.598059296607971,1.42923521995544,0.52277684211731,0.358788311481476,1.37462401390076,0.520657122135162,0.530581414699554,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,8,12,95,45,3,10,0,16,0,100,24,12,17,1,10,4,14,37,34,32,9,130,27,1,122,11,23,117,14,4,1,1.56161177158356,0.649716556072235,0.815063238143921,1.65256536006928,0.412030726671219,0.597845852375031,1.43317604064941,0.522709548473358,0.358337312936783,1.37635588645935,0.520248770713806,0.529361069202423,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,0,13,92,51,0,16,0,17,0,98,21,0,16,0,11,3,14,37,37,34,4,129,30,1,123,6,20,121,8,0,0,1.56159687042236,0.649732708930969,0.814576148986816,1.65317130088806,0.412009924650192,0.597738206386566,1.43654525279999,0.522515535354614,0.358033359050751,1.3778783082962,0.519725441932678,0.528169810771942,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,5,14,87,51,2,20,0,17,4,95,19,1,20,1,6,5,16,40,31,32,7,122,27,0,119,7,17,118,11,0,0,1.56156229972839,0.649807333946228,0.814117074012756,1.65378868579865,0.412065327167511,0.597424328327179,1.43947529792786,0.522716581821442,0.357584118843079,1.37917280197144,0.519294798374176,0.527244567871094,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,10,10,89,46,1,18,1,22,6,95,19,2,20,0,1,1,17,42,36,29,7,126,28,0,117,4,22,110,10,0,0,1.56145107746124,0.649890720844269,0.813756287097931,1.65426552295685,0.412045538425446,0.59762442111969,1.44190669059753,0.522508561611176,0.357341796159744,1.38016140460968,0.518898606300354,0.526429235935211,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
4,2,12,80,45,4,14,0,21,11,94,23,0,21,3,12,9,17,42,38,30,9,128,29,0,116,7,18,107,13,0,0,1.56131529808044,0.649900257587433,0.813350141048431,1.65480411052704,0.412061989307404,0.597540140151978,1.44364106655121,0.522224545478821,0.357205659151077,1.38075268268585,0.518387973308563,0.525660753250122,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,2,12,83,43,16,15,1,19,2,89,17,1,17,2,7,4,9,42,40,25,5,124,26,0,118,10,21,107,11,0,0,1.56116342544556,0.649860978126526,0.81300276517868,1.65553534030914,0.412109464406967,0.597122073173523,1.44496202468872,0.52208948135376,0.356965720653534,1.38118147850037,0.517882347106934,0.525209724903107,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
9,0,13,83,45,0,17,1,17,4,91,19,1,20,3,8,2,7,39,34,28,11,115,29,3,111,9,21,101,14,3,4,1.56098699569702,0.649773061275482,0.812637865543366,1.65619814395905,0.412149637937546,0.597064316272736,1.44568753242493,0.5217644572258,0.356850117444992,1.38095307350159,0.517110586166382,0.524876654148102,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,1,15,88,49,6,13,1,19,6,90,19,2,17,3,13,2,11,41,24,27,6,115,26,0,114,7,23,94,13,0,0,1.56072986125946,0.649660646915436,0.812318742275238,1.65685451030731,0.412170588970184,0.597003817558289,1.44569599628449,0.521011173725128,0.356953203678131,1.38052666187286,0.516402304172516,0.52471536397934,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
8,1,17,84,48,1,14,0,17,2,82,18,1,16,1,10,4,9,34,23,30,6,107,27,1,110,9,26,87,12,1,1,1.5604727268219,0.649533033370972,0.812105536460876,1.65750157833099,0.41228324174881,0.596900224685669,1.44497776031494,0.5201455950737,0.357124507427216,1.37983238697052,0.515659689903259,0.524719893932343,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
6,1,11,84,47,5,15,0,23,4,76,16,4,16,1,9,13,12,34,32,29,8,111,22,3,107,7,25,75,10,3,1,1.56025075912476,0.649375438690185,0.811991572380066,1.65839076042175,0.412510752677918,0.596506536006928,1.44338274002075,0.519258260726929,0.357100158929825,1.37892627716064,0.515073180198669,0.524865686893463,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
7,2,11,81,50,0,15,0,19,8,79,16,0,14,0,11,1,9,37,29,32,3,105,22,1,109,11,21,77,17,0,1,1.56001734733582,0.649166524410248,0.811984777450562,1.65890669822693,0.412409722805023,0.596800684928894,1.44144487380981,0.518970131874085,0.35681539773941,1.37769138813019,0.514345586299896,0.52508670091629,16_Aug_2023_11_52,,,,,,,,,,,,,,,,,,,,
