S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,13,33,34,0,5,0,5,9,39,8,2,8,10,1,1,6,16,14,12,0,78,20,3,94,5,11,31,12,0,0,1.54368162155151,0.642504990100861,0.77208399772644,1.66602063179016,0.412327021360397,0.567514061927795,1.3847713470459,0.648036599159241,0.322595179080963,1.33500170707703,0.562840044498444,0.515135884284973,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,13,33,31,1,5,0,13,6,35,5,1,8,0,1,1,6,17,13,14,2,82,19,3,96,5,7,34,5,0,0,1.54368162155151,0.642504990100861,0.77208399772644,1.66602063179016,0.412327021360397,0.567514061927795,1.3847713470459,0.648036599159241,0.322595179080963,1.33500170707703,0.562840044498444,0.515135884284973,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,14,31,30,0,4,1,1,6,37,5,0,9,1,1,0,6,16,16,11,4,88,17,3,91,5,11,33,8,3,0,1.54367864131928,0.642499327659607,0.772092521190643,1.66600286960602,0.412334442138672,0.567490756511688,1.38469099998474,0.648059964179993,0.322638243436813,1.33497202396393,0.562815248966217,0.515168905258179,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,12,28,27,0,6,8,5,5,38,5,1,6,0,1,2,5,15,7,11,3,84,14,1,99,2,11,32,7,2,8,1.54367864131928,0.642499327659607,0.772092521190643,1.66600286960602,0.412334442138672,0.567490756511688,1.38469099998474,0.648059964179993,0.322638243436813,1.33497202396393,0.562815248966217,0.515168905258179,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,15,31,22,0,6,0,3,7,36,3,0,7,0,0,2,5,17,10,11,0,90,16,2,103,2,11,38,4,2,0,1.54367864131928,0.642488956451416,0.772104442119598,1.66599214076996,0.412366330623627,0.567446231842041,1.38459968566895,0.648099005222321,0.322670578956604,1.33494353294373,0.56278908252716,0.515198230743408,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,14,25,19,13,4,1,9,3,36,3,1,1,0,12,4,6,13,9,7,5,90,21,1,100,3,12,31,4,1,0,1.54367864131928,0.642488956451416,0.772104442119598,1.66599214076996,0.412366330623627,0.567446231842041,1.38459968566895,0.648099005222321,0.322670578956604,1.33494353294373,0.56278908252716,0.515198230743408,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,17,32,15,1,4,0,7,6,41,5,2,7,0,6,1,7,16,13,13,2,92,28,2,112,3,14,35,3,0,0,1.54368019104004,0.642475128173828,0.772110402584076,1.6660327911377,0.412447929382324,0.567338407039642,1.38451457023621,0.648120164871216,0.322718173265457,1.33484935760498,0.562701344490051,0.515242457389832,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,15,30,12,0,3,2,6,5,41,4,1,6,4,0,1,6,14,14,11,4,97,36,3,111,2,12,34,6,0,0,1.54368019104004,0.642475128173828,0.772110402584076,1.6660327911377,0.412447929382324,0.567338407039642,1.38451457023621,0.648120164871216,0.322718173265457,1.33484935760498,0.562701344490051,0.515242457389832,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,14,30,14,0,5,3,6,8,43,5,0,4,0,0,3,8,13,10,10,3,92,31,3,110,5,12,36,6,0,0,1.54368078708649,0.642458617687225,0.772124588489533,1.66599595546722,0.412440121173859,0.567343592643738,1.38441836833954,0.648150682449341,0.322745442390442,1.33478355407715,0.562713325023651,0.515290260314941,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,8,14,26,15,0,5,0,6,9,43,7,0,8,1,0,1,10,13,10,12,4,93,21,4,110,4,13,37,2,0,0,1.54368078708649,0.642458617687225,0.772124588489533,1.66599595546722,0.412440121173859,0.567343592643738,1.38441836833954,0.648150682449341,0.322745442390442,1.33478355407715,0.562713325023651,0.515290260314941,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,13,28,15,0,6,0,9,7,41,13,0,8,0,5,3,5,12,14,15,6,91,22,4,111,3,11,35,7,1,0,1.54368364810944,0.642450869083405,0.77214926481247,1.66602230072021,0.412525534629822,0.567221701145172,1.38431596755981,0.648180544376373,0.322798132896423,1.33477246761322,0.562661468982697,0.515320658683777,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,18,29,14,0,4,0,9,7,43,7,2,9,0,1,1,2,15,16,11,5,95,19,7,107,7,12,36,6,4,3,1.54368364810944,0.642450869083405,0.77214926481247,1.66602230072021,0.412525534629822,0.567221701145172,1.38431596755981,0.648180544376373,0.322798132896423,1.33477246761322,0.562661468982697,0.515320658683777,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,17,28,19,0,5,1,9,7,46,9,1,5,0,13,0,4,14,16,13,4,94,20,3,106,2,13,33,5,0,0,1.54368841648102,0.642451643943787,0.772173225879669,1.66601419448853,0.412559658288956,0.567173600196838,1.38421618938446,0.648225605487824,0.322791516780853,1.33472549915314,0.562692403793335,0.515373051166534,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,15,23,14,0,4,1,9,5,45,8,0,3,0,2,2,5,15,18,11,2,95,24,3,98,2,14,38,7,1,0,1.54368841648102,0.642451643943787,0.772173225879669,1.66601419448853,0.412559658288956,0.567173600196838,1.38421618938446,0.648225605487824,0.322791516780853,1.33472549915314,0.562692403793335,0.515373051166534,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,17,26,11,0,0,0,6,5,49,9,0,7,0,2,14,3,11,13,11,1,97,22,4,105,3,11,36,5,0,1,1.5436886548996,0.642447888851166,0.772190988063812,1.66600620746613,0.412585258483887,0.567137539386749,1.38410151004791,0.648271083831787,0.32286474108696,1.33470070362091,0.562646985054016,0.515401363372803,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,18,29,11,2,4,10,11,2,47,5,0,5,1,5,0,4,16,17,13,2,99,23,0,113,4,13,38,8,0,3,1.5436886548996,0.642447888851166,0.772190988063812,1.66600620746613,0.412585258483887,0.567137539386749,1.38410151004791,0.648271083831787,0.32286474108696,1.33470070362091,0.562646985054016,0.515401363372803,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,15,22,13,0,5,1,8,5,45,7,0,3,0,2,1,5,14,16,8,2,96,20,1,117,3,10,42,6,9,0,1.54369378089905,0.642450094223022,0.772215485572815,1.66598498821259,0.41260239481926,0.567107558250427,1.38407456874847,0.648306488990784,0.322951406240463,1.33472418785095,0.562671065330505,0.515427172183991,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,22,26,7,0,5,0,9,3,49,14,1,9,1,3,1,4,13,16,12,6,93,26,3,116,2,13,46,5,0,13,1.54370296001434,0.642441034317017,0.772234201431274,1.66597187519074,0.412625521421433,0.567065179347992,1.38395404815674,0.648395419120789,0.323043286800384,1.33461594581604,0.562654376029968,0.515503942966461,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,21,27,7,0,7,0,10,7,51,4,0,4,1,0,3,5,11,18,14,3,91,23,3,119,0,8,45,0,1,0,1.54370296001434,0.642441034317017,0.772234201431274,1.66597187519074,0.412625521421433,0.567065179347992,1.38395404815674,0.648395419120789,0.323043286800384,1.33461594581604,0.562654376029968,0.515503942966461,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,20,26,13,0,3,0,8,3,47,7,0,3,0,9,1,3,12,20,10,3,93,24,9,119,4,10,41,11,1,0,1.54370737075806,0.642423093318939,0.772242724895477,1.66595339775085,0.41264009475708,0.567014575004578,1.38387000560761,0.648382604122162,0.323158413171768,1.33457207679749,0.562649726867676,0.51555347442627,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3,21,23,11,1,5,0,10,3,48,4,2,7,1,1,2,4,10,20,11,3,91,22,4,115,0,12,39,7,0,0,1.54371619224548,0.64240574836731,0.772256970405579,1.66592025756836,0.412649244070053,0.566983759403229,1.38378715515137,0.648409307003021,0.323207080364227,1.33453381061554,0.562630712985992,0.51559442281723,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,21,22,12,0,3,0,13,4,46,5,2,10,13,2,10,3,10,19,8,4,93,29,2,118,1,13,37,2,9,2,1.54371619224548,0.64240574836731,0.772256970405579,1.66592025756836,0.412649244070053,0.566983759403229,1.38378715515137,0.648409307003021,0.323207080364227,1.33453381061554,0.562630712985992,0.51559442281723,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,18,26,11,7,14,0,10,2,48,5,0,4,1,0,2,3,11,13,13,3,95,25,10,118,3,12,37,6,0,0,1.5437216758728,0.642396628856659,0.772266983985901,1.66591155529022,0.412671267986298,0.566940426826477,1.38369309902191,0.648417174816132,0.323260903358459,1.3344601392746,0.562643706798553,0.515666544437408,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,19,27,11,0,5,1,10,6,51,4,0,5,0,3,4,5,11,17,12,1,94,23,3,116,1,13,39,7,1,0,1.5437216758728,0.642396628856659,0.772266983985901,1.66591155529022,0.412671267986298,0.566940426826477,1.38369309902191,0.648417174816132,0.323260903358459,1.3344601392746,0.562643706798553,0.515666544437408,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,19,30,11,0,3,1,12,5,51,3,1,4,1,2,3,2,10,17,9,6,91,22,3,114,3,12,36,8,0,0,1.5437216758728,0.642396628856659,0.772266983985901,1.66591155529022,0.412671267986298,0.566940426826477,1.38369309902191,0.648417174816132,0.323260903358459,1.3344601392746,0.562643706798553,0.515666544437408,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,18,27,9,0,1,1,11,9,54,0,1,4,0,0,8,0,11,20,12,4,91,23,3,121,0,14,37,6,0,0,1.54373896121979,0.64237892627716,0.77228569984436,1.66589605808258,0.412692964076996,0.566901981830597,1.38359475135803,0.648449063301086,0.323312014341354,1.33439028263092,0.562629461288452,0.515746593475342,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,18,28,8,0,3,1,9,6,48,3,0,1,1,3,0,5,12,16,14,2,91,26,3,119,0,16,37,8,0,0,1.54373896121979,0.64237892627716,0.77228569984436,1.66589605808258,0.412692964076996,0.566901981830597,1.38359475135803,0.648449063301086,0.323312014341354,1.33439028263092,0.562629461288452,0.515746593475342,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,19,26,11,0,3,0,9,2,43,0,1,6,4,0,1,6,11,19,11,3,90,24,6,126,5,16,34,9,0,2,1.54375231266022,0.642354905605316,0.772297978401184,1.66582643985748,0.412692427635193,0.56692898273468,1.38349950313568,0.648450613021851,0.323374539613724,1.33440625667572,0.562575697898865,0.515779793262482,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,18,32,14,0,5,0,8,5,47,3,0,3,0,2,2,13,11,19,9,6,89,25,3,123,10,13,36,7,0,2,1.54375457763672,0.642343819141388,0.772310197353363,1.66586244106293,0.412733376026154,0.566830694675446,1.3834034204483,0.648483037948608,0.323436558246613,1.33438241481781,0.562560975551605,0.515833079814911,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,18,30,7,0,4,0,9,7,45,4,0,0,0,2,2,9,11,22,11,7,88,27,3,129,6,13,33,3,0,0,1.54375457763672,0.642343819141388,0.772310197353363,1.66586244106293,0.412733376026154,0.566830694675446,1.3834034204483,0.648483037948608,0.323436558246613,1.33438241481781,0.562560975551605,0.515833079814911,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,18,30,9,2,4,4,7,6,46,5,0,3,0,0,1,4,12,26,10,8,88,26,0,129,5,17,35,6,0,0,1.54376316070557,0.642336547374725,0.772313356399536,1.66578245162964,0.412730008363724,0.566876530647278,1.38329374790192,0.648503363132477,0.323515951633453,1.33432281017303,0.562598705291748,0.515904664993286,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,18,32,10,0,5,0,8,10,45,4,1,2,0,2,0,6,11,24,9,12,86,26,3,124,4,18,35,7,1,0,1.54376316070557,0.642336547374725,0.772313356399536,1.66578245162964,0.412730008363724,0.566876530647278,1.38329374790192,0.648503363132477,0.323515951633453,1.33432281017303,0.562598705291748,0.515904664993286,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,17,28,8,1,12,1,7,6,45,7,0,4,0,0,0,4,12,26,15,4,85,23,4,123,3,17,34,7,1,0,1.54376316070557,0.642336547374725,0.772313356399536,1.66578245162964,0.412730008363724,0.566876530647278,1.38329374790192,0.648503363132477,0.323515951633453,1.33432281017303,0.562598705291748,0.515904664993286,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,18,32,14,0,5,0,8,10,42,0,0,1,0,0,1,5,10,26,7,5,83,26,3,127,5,15,38,9,1,0,1.54376316070557,0.642336547374725,0.772313356399536,1.66578245162964,0.412730008363724,0.566876530647278,1.38329374790192,0.648503363132477,0.323515951633453,1.33432281017303,0.562598705291748,0.515904664993286,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,21,30,7,1,3,0,11,3,42,3,0,2,1,2,1,6,11,25,11,3,83,23,7,123,4,14,37,8,1,0,1.54376316070557,0.642336547374725,0.772313356399536,1.66578245162964,0.412730008363724,0.566876530647278,1.38329374790192,0.648503363132477,0.323515951633453,1.33432281017303,0.562598705291748,0.515904664993286,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,15,29,10,0,3,1,9,2,43,0,1,4,1,4,0,1,12,25,13,4,79,27,3,124,1,15,35,8,0,4,1.54379689693451,0.642305552959442,0.772378861904144,1.66572940349579,0.412793338298798,0.56681627035141,1.38301384449005,0.648632168769836,0.323686301708221,1.33419680595398,0.562643170356751,0.516072273254395,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,18,30,11,0,4,1,10,5,44,4,1,3,0,7,1,1,10,27,7,3,80,25,2,124,0,17,35,8,0,0,1.54379689693451,0.642305552959442,0.772378861904144,1.66572940349579,0.412793338298798,0.56681627035141,1.38301384449005,0.648632168769836,0.323686301708221,1.33419680595398,0.562643170356751,0.516072273254395,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,19,33,7,0,6,0,6,8,47,4,0,5,0,3,0,5,11,20,10,4,82,25,5,126,6,11,37,6,2,0,1.5438140630722,0.642292320728302,0.772396266460419,1.66570675373077,0.412790089845657,0.566805779933929,1.38294982910156,0.648661494255066,0.323736369609833,1.33418035507202,0.562609791755676,0.516112923622131,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,18,33,15,0,3,1,10,3,47,4,1,10,1,0,1,5,13,21,13,6,82,23,11,123,4,16,36,7,0,1,1.5438140630722,0.642292320728302,0.772396266460419,1.66570675373077,0.412790089845657,0.566805779933929,1.38294982910156,0.648661494255066,0.323736369609833,1.33418035507202,0.562609791755676,0.516112923622131,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,18,30,14,0,5,15,10,7,45,1,0,5,0,5,0,3,13,22,12,3,83,24,3,125,2,17,35,9,3,10,1.5438244342804,0.642286658287048,0.772411823272705,1.66568434238434,0.412786364555359,0.566790044307709,1.38284933567047,0.648705184459686,0.323809295892715,1.33414685726166,0.56262069940567,0.516165435314178,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,19,33,13,9,7,0,9,9,49,4,0,2,1,2,1,5,13,16,11,4,82,27,3,125,4,14,31,10,1,0,1.5438244342804,0.642286658287048,0.772411823272705,1.66568434238434,0.412786364555359,0.566790044307709,1.38284933567047,0.648705184459686,0.323809295892715,1.33414685726166,0.56262069940567,0.516165435314178,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,22,32,13,1,6,0,10,11,44,3,0,0,0,0,0,1,13,20,13,4,78,22,7,128,5,17,36,9,0,0,1.54384064674377,0.642277181148529,0.772428154945374,1.66551566123962,0.412621170282364,0.567078769207001,1.38277757167816,0.648726165294647,0.323869168758392,1.3340619802475,0.562683701515198,0.516261100769043,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,19,28,10,14,6,0,11,8,48,5,1,6,0,0,0,0,16,20,11,3,81,25,3,128,11,18,34,9,1,0,1.54384064674377,0.642277181148529,0.772428154945374,1.66551566123962,0.412621170282364,0.567078769207001,1.38277757167816,0.648726165294647,0.323869168758392,1.3340619802475,0.562683701515198,0.516261100769043,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,17,36,11,0,14,0,11,7,47,9,5,2,3,3,4,4,13,22,12,6,80,22,7,126,3,16,33,9,1,0,1.54385244846344,0.642275869846344,0.772445321083069,1.66548275947571,0.412607073783875,0.567088723182678,1.38271284103394,0.648749887943268,0.323930770158768,1.33401417732239,0.562688529491425,0.516328036785126,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,19,31,18,0,4,0,6,9,49,6,0,5,0,4,0,0,13,23,15,6,79,26,4,125,7,20,32,7,0,1,1.54385244846344,0.642275869846344,0.772445321083069,1.66548275947571,0.412607073783875,0.567088723182678,1.38271284103394,0.648749887943268,0.323930770158768,1.33401417732239,0.562688529491425,0.516328036785126,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,15,26,11,0,7,2,11,9,46,7,0,5,1,3,1,5,11,20,15,1,76,25,5,127,5,16,33,12,0,0,1.54386734962463,0.642280280590057,0.772463917732239,1.66549873352051,0.412679493427277,0.566930830478668,1.38264775276184,0.648768961429596,0.3240065574646,1.33398306369782,0.562715113162994,0.516408741474152,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,18,32,13,0,4,0,9,6,48,2,1,13,0,3,0,6,11,22,11,7,79,25,3,123,4,18,34,14,0,1,1.54386734962463,0.642280280590057,0.772463917732239,1.66549873352051,0.412679493427277,0.566930830478668,1.38264775276184,0.648768961429596,0.3240065574646,1.33398306369782,0.562715113162994,0.516408741474152,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4,17,33,13,1,5,0,12,7,48,3,0,4,0,0,0,4,11,21,11,2,80,26,2,127,5,16,33,11,1,0,1.54389047622681,0.642276465892792,0.772486686706543,1.66545379161835,0.412676304578781,0.566937983036041,1.38256907463074,0.648798942565918,0.324073076248169,1.33392632007599,0.562731683254242,0.516468107700348,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,18,32,12,0,11,0,11,7,45,4,0,1,3,3,0,4,9,24,11,0,76,20,3,128,4,17,35,11,0,0,1.54389047622681,0.642276465892792,0.772486686706543,1.66545379161835,0.412676304578781,0.566937983036041,1.38256907463074,0.648798942565918,0.324073076248169,1.33392632007599,0.562731683254242,0.516468107700348,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,17,29,15,0,11,0,11,8,45,4,5,8,0,5,0,4,9,24,11,0,75,22,3,125,1,17,33,11,1,0,1.54390394687653,0.642273962497711,0.772504687309265,1.66539132595062,0.412668406963348,0.566968500614166,1.38250088691711,0.648818016052246,0.324140787124634,1.33388340473175,0.562735915184021,0.516534149646759,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,15,33,8,0,5,1,11,10,44,4,0,0,0,4,1,0,12,20,11,1,83,25,2,128,4,17,33,9,0,0,1.54390394687653,0.642273962497711,0.772504687309265,1.66539132595062,0.412668406963348,0.566968500614166,1.38250088691711,0.648818016052246,0.324140787124634,1.33388340473175,0.562735915184021,0.516534149646759,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,18,32,9,1,4,0,12,9,50,4,0,0,0,2,0,4,9,24,13,6,79,22,3,121,3,19,37,10,0,2,1.54392147064209,0.642272233963013,0.772523641586304,1.66535997390747,0.412674844264984,0.566949307918549,1.38243591785431,0.648832142353058,0.324212253093719,1.33386611938477,0.562728941440582,0.516599416732788,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,18,28,10,0,0,0,7,8,41,7,0,2,1,4,1,6,12,17,14,0,78,23,3,125,3,15,38,12,0,0,1.54392147064209,0.642272233963013,0.772523641586304,1.66535997390747,0.412674844264984,0.566949307918549,1.38243591785431,0.648832142353058,0.324212253093719,1.33386611938477,0.562728941440582,0.516599416732788,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5,18,29,8,0,7,1,10,6,44,13,0,6,0,5,1,7,13,18,13,5,75,19,6,119,3,17,37,9,0,0,1.54394006729126,0.642256736755371,0.77254182100296,1.66533255577087,0.412697494029999,0.56690639257431,1.38234531879425,0.648833811283112,0.324287116527557,1.33369410037994,0.562848687171936,0.516754388809204,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,15,32,5,1,4,0,9,6,42,6,3,5,0,3,1,3,9,25,13,9,79,24,3,124,1,14,37,10,12,1,1.54395115375519,0.642246782779694,0.772558689117431,1.66529941558838,0.41268926858902,0.566898047924042,1.38223600387573,0.64890319108963,0.324370622634888,1.33373415470123,0.562782764434814,0.51679003238678,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,17,31,5,1,4,0,10,8,43,5,1,3,1,6,0,8,13,24,13,4,80,21,3,126,5,17,37,10,0,0,1.54395115375519,0.642246782779694,0.772558689117431,1.66529941558838,0.41268926858902,0.566898047924042,1.38223600387573,0.64890319108963,0.324370622634888,1.33373415470123,0.562782764434814,0.51679003238678,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,19,36,8,0,2,8,11,5,43,8,4,4,0,8,1,6,12,22,11,9,78,21,3,128,5,16,38,7,0,12,1.54395115375519,0.642246782779694,0.772558689117431,1.66529941558838,0.41268926858902,0.566898047924042,1.38223600387573,0.64890319108963,0.324370622634888,1.33373415470123,0.562782764434814,0.51679003238678,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,15,29,11,13,3,0,11,7,42,3,1,5,0,1,1,4,10,24,10,5,81,19,3,127,4,20,31,9,1,0,1.54396867752075,0.642234623432159,0.772574245929718,1.66526174545288,0.412674993276596,0.566891968250275,1.38217258453369,0.648906230926514,0.324433714151382,1.33372223377228,0.562730610370636,0.516858458518982,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,18,30,11,0,2,1,11,8,40,3,2,2,0,3,2,6,11,20,15,3,80,24,3,124,4,18,33,9,0,0,1.54399073123932,0.642221510410309,0.772591173648834,1.66524767875671,0.412672281265259,0.566858053207397,1.38203263282776,0.64887797832489,0.324507594108582,1.33365345001221,0.562757909297943,0.516937792301178,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,15,27,9,0,3,0,13,10,48,8,2,6,0,5,1,8,11,21,12,12,78,21,1,127,3,20,33,12,0,12,1.54399073123932,0.642221510410309,0.772591173648834,1.66524767875671,0.412672281265259,0.566858053207397,1.38203263282776,0.64887797832489,0.324507594108582,1.33365345001221,0.562757909297943,0.516937792301178,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,16,28,9,1,6,6,13,5,43,5,0,5,1,4,0,6,14,25,9,6,77,24,3,124,6,24,34,10,0,0,1.54400336742401,0.642212390899658,0.772605419158935,1.66520154476166,0.41263085603714,0.566893577575684,1.38194000720978,0.648909568786621,0.324574887752533,1.33350932598114,0.562788248062134,0.517054736614227,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,16,28,9,0,1,1,7,10,39,3,0,4,1,1,1,13,13,19,12,7,78,23,1,124,3,20,33,12,0,0,1.5440274477005,0.642199695110321,0.77262955904007,1.66518294811249,0.41262874007225,0.566871285438538,1.38187408447266,0.648906588554382,0.324621349573135,1.33346331119537,0.562772214412689,0.517116010189056,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,17,22,12,0,1,0,12,3,48,0,3,3,0,3,0,5,11,21,9,6,78,17,2,126,1,16,34,11,2,0,1.5440274477005,0.642199695110321,0.77262955904007,1.66518294811249,0.41262874007225,0.566871285438538,1.38187408447266,0.648906588554382,0.324621349573135,1.33346331119537,0.562772214412689,0.517116010189056,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,15,28,11,9,2,0,7,8,47,3,1,0,0,5,1,6,12,22,11,7,75,18,3,125,6,18,35,10,2,0,1.54404282569885,0.642188608646393,0.772647559642792,1.66515755653381,0.412607789039612,0.566882967948914,1.38178813457489,0.648934960365295,0.32471165060997,1.33342778682709,0.562770843505859,0.517175257205963,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,16,28,10,1,1,0,10,2,41,2,1,4,0,1,0,2,11,22,13,5,75,19,4,125,7,16,33,10,0,1,1.54404282569885,0.642188608646393,0.772647559642792,1.66515755653381,0.412607789039612,0.566882967948914,1.38178813457489,0.648934960365295,0.32471165060997,1.33342778682709,0.562770843505859,0.517175257205963,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,15,28,10,2,1,0,11,6,44,7,1,3,0,2,1,6,10,17,13,7,78,13,3,126,4,18,31,9,0,0,1.54405605792999,0.642182946205139,0.772666871547699,1.66515326499939,0.412632942199707,0.566808104515076,1.38170742988586,0.648945689201355,0.32475483417511,1.33350491523743,0.562725901603699,0.517174124717712,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,17,26,11,4,0,1,15,2,41,7,0,6,0,7,1,7,12,18,13,6,70,14,3,125,6,16,34,11,1,1,1.54405605792999,0.642182946205139,0.772666871547699,1.66515326499939,0.412632942199707,0.566808104515076,1.38170742988586,0.648945689201355,0.32475483417511,1.33350491523743,0.562725901603699,0.517174124717712,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,18,29,11,0,0,11,12,4,43,4,1,3,2,0,1,3,11,19,12,6,76,16,3,124,4,16,32,12,0,2,1.54407477378845,0.642180979251862,0.772680580615997,1.6651406288147,0.412618905305862,0.566799640655518,1.3815643787384,0.648987770080566,0.324755012989044,1.33336472511292,0.562769591808319,0.517292082309723,16_Aug_2023_13_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
