S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,15,50,26,14,25,0,10,5,39,14,1,0,1,19,2,24,11,22,21,6,60,11,0,50,4,15,74,24,0,0,1.61649525165558,0.658166706562042,0.78456175327301,1.72970116138458,0.397202670574188,0.593169152736664,1.53521311283112,0.576517224311829,0.316026836633682,1.45032203197479,0.506899237632751,0.502686142921448,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,17,60,19,0,24,0,15,4,39,13,2,0,1,14,3,24,9,27,23,4,62,5,2,51,7,12,72,22,0,0,1.61649799346924,0.658152282238007,0.784524321556091,1.72999656200409,0.397182583808899,0.593343853950501,1.53692162036896,0.576568365097046,0.316384047269821,1.45057189464569,0.50670599937439,0.502591073513031,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,4,19,59,19,0,24,0,15,4,37,15,1,0,1,21,1,17,10,23,17,2,65,12,0,48,9,14,70,21,0,0,1.61662065982819,0.658065855503082,0.784538686275482,1.7304253578186,0.397302091121674,0.593359708786011,1.53887641429901,0.576514780521393,0.316732734441757,1.45106172561646,0.506780326366425,0.502343475818634,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,22,50,17,0,26,1,12,7,42,13,0,0,1,19,2,21,11,23,22,1,64,9,3,50,6,17,71,20,0,0,1.61678898334503,0.658052563667297,0.78462016582489,1.73083817958832,0.397406667470932,0.593350529670715,1.54066002368927,0.576261281967163,0.316999912261963,1.45171999931335,0.507307112216949,0.502098619937897,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,17,54,17,0,25,3,12,6,38,14,1,0,1,17,2,18,11,19,21,8,66,15,2,49,7,16,69,20,1,0,1.61695218086243,0.658081889152527,0.7847700715065,1.73113167285919,0.397495687007904,0.593484461307526,1.54136097431183,0.575971245765686,0.317066311836243,1.45224225521088,0.507160186767578,0.501852095127106,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,17,48,15,1,23,3,12,10,41,18,2,0,0,17,3,19,10,20,23,0,64,10,11,51,6,16,71,21,2,2,1.61713433265686,0.658064126968384,0.784791171550751,1.73149681091309,0.397521913051605,0.593761265277862,1.54147386550903,0.5753453373909,0.316874414682388,1.45260918140411,0.506402254104614,0.501700341701508,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,17,58,20,1,23,1,12,6,39,19,0,0,1,14,1,19,11,19,24,0,63,10,1,52,7,16,71,9,0,0,1.61740064620972,0.658051133155823,0.784849584102631,1.73185217380524,0.397607326507568,0.594029903411865,1.54130840301514,0.574707090854645,0.316491603851318,1.45287036895752,0.505874991416931,0.501676321029663,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,21,51,20,0,25,0,11,12,41,21,0,0,1,17,1,17,10,23,24,1,69,8,4,51,7,11,71,18,0,0,1.61770761013031,0.65808492898941,0.785092353820801,1.73216569423676,0.397533148527145,0.594439208507538,1.54091155529022,0.574117600917816,0.316059947013855,1.45296275615692,0.505792617797852,0.501820504665375,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,15,53,23,0,24,0,14,8,38,18,5,0,0,23,2,13,10,22,25,0,64,10,6,51,5,18,68,16,9,0,1.61805772781372,0.658146381378174,0.785418212413788,1.73247420787811,0.397577226161957,0.594622611999512,1.54049837589264,0.573565602302551,0.315849483013153,1.45296454429626,0.505912899971008,0.501975119113922,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,16,51,19,0,21,0,11,8,37,18,1,0,5,18,2,18,10,25,26,0,66,10,3,48,7,13,69,20,0,0,1.61849296092987,0.65829986333847,0.785622358322144,1.7329695224762,0.397751539945602,0.594529509544373,1.53979730606079,0.573458254337311,0.316088408231735,1.45250904560089,0.50630259513855,0.502176702022553,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,18,51,19,1,26,0,6,10,37,21,1,0,3,21,2,16,12,17,23,2,61,9,1,50,6,12,71,20,1,1,1.61890912055969,0.658499300479889,0.785732448101044,1.73342621326447,0.397905081510544,0.594483375549316,1.53893899917603,0.573278963565826,0.316455155611038,1.4523047208786,0.506068527698517,0.502636313438416,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,16,53,18,2,26,1,5,9,39,20,1,0,1,19,1,17,13,20,23,4,63,7,0,49,7,13,70,19,0,1,1.61941123008728,0.658639848232269,0.785980939865112,1.73374557495117,0.398001223802567,0.594735264778137,1.53781628608704,0.57295548915863,0.316612482070923,1.45191383361816,0.506002485752106,0.503296732902527,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7,18,47,17,0,24,1,6,9,38,16,0,0,0,25,2,17,10,21,22,2,59,11,7,51,10,18,69,19,0,0,1.61977994441986,0.658786177635193,0.786300659179688,1.7339243888855,0.398021727800369,0.594903111457825,1.53642392158508,0.572778105735779,0.316597998142242,1.45177531242371,0.506047606468201,0.50405877828598,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,16,46,18,2,25,1,7,10,35,22,1,0,0,19,1,20,7,21,25,5,63,10,2,50,8,13,61,22,1,0,1.6203179359436,0.658930838108063,0.786563456058502,1.7341274023056,0.398052662611008,0.595053434371948,1.53437507152557,0.572331726551056,0.316344201564789,1.45159256458282,0.506195962429047,0.504805982112885,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,17,46,22,0,23,0,10,8,36,22,1,0,0,19,1,16,10,20,25,1,63,14,2,52,7,13,58,20,0,0,1.62082993984222,0.659077823162079,0.787170648574829,1.73429906368256,0.398162931203842,0.595143795013428,1.53232610225678,0.571788370609283,0.316269934177399,1.45111513137817,0.506488561630249,0.505602896213532,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,17,56,22,2,23,1,7,9,35,20,2,0,1,15,2,18,10,15,24,4,59,11,3,50,14,14,62,14,0,1,1.62140452861786,0.659268379211426,0.787500977516174,1.73451590538025,0.398221433162689,0.595268309116364,1.53007316589355,0.57159161567688,0.316636443138123,1.45023369789124,0.506493449211121,0.506121277809143,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,15,61,21,0,21,1,11,14,38,16,0,0,0,17,2,18,13,20,25,2,59,11,0,52,7,13,61,18,0,0,1.62188577651978,0.6594318151474,0.787696778774262,1.73480880260468,0.398222953081131,0.595434904098511,1.52755498886108,0.57148814201355,0.317230403423309,1.44949507713318,0.505825042724609,0.507156431674957,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,19,50,19,2,19,6,11,4,38,13,1,0,2,20,2,19,15,17,24,4,63,5,1,51,7,17,64,21,1,0,1.62247323989868,0.659461200237274,0.787968456745148,1.73517060279846,0.398379534482956,0.595411777496338,1.5247905254364,0.571053743362427,0.317762136459351,1.44841849803925,0.505187928676605,0.508220255374908,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,22,59,23,0,18,1,11,5,38,14,0,0,3,16,3,16,11,17,23,0,62,11,3,47,7,18,64,21,0,2,1.6230092048645,0.659532070159912,0.788512706756592,1.73536860942841,0.398384600877762,0.595493495464325,1.52166438102722,0.570505499839783,0.318261653184891,1.44777238368988,0.504534184932709,0.509994328022003,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,19,57,21,2,20,1,11,5,38,16,1,0,0,17,2,16,7,20,25,1,66,9,3,50,9,15,61,23,1,1,1.62356185913086,0.659578263759613,0.789195060729981,1.7354701757431,0.398405879735947,0.595560789108276,1.51812636852264,0.569983601570129,0.318714648485184,1.44659948348999,0.504496097564697,0.51150768995285,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,18,52,22,2,22,0,11,8,39,9,0,0,1,16,0,14,11,19,21,3,66,7,2,54,6,14,59,19,0,0,1.62427639961243,0.659455299377441,0.789486765861511,1.73554360866547,0.398394614458084,0.595601856708527,1.51423919200897,0.569303333759308,0.319444477558136,1.44517982006073,0.504230976104736,0.512943983078003,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,18,55,23,0,23,1,5,9,38,9,1,0,0,16,6,14,12,16,25,1,64,10,2,44,6,16,59,25,1,0,1.62483465671539,0.659478783607483,0.789935231208801,1.73567020893097,0.398445814847946,0.595595836639404,1.51040887832642,0.568580627441406,0.320538610219955,1.4436252117157,0.503412306308746,0.514568030834198,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,19,50,24,10,21,1,11,9,38,8,2,0,5,16,2,18,11,16,24,1,62,12,2,44,5,13,61,22,1,0,1.62515723705292,0.659510314464569,0.790364146232605,1.73576581478119,0.398454815149307,0.595587968826294,1.50741982460022,0.568097054958344,0.321563899517059,1.44244205951691,0.502708852291107,0.516152262687683,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,17,54,21,1,27,1,9,9,38,16,0,0,0,21,1,15,11,17,24,3,60,11,2,44,7,17,61,20,0,0,1.62580907344818,0.659407913684845,0.790686786174774,1.73584759235382,0.398491024971008,0.595663130283356,1.50313246250153,0.567237496376038,0.322915077209473,1.44019520282745,0.501733660697937,0.518125057220459,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7,18,57,27,0,22,0,11,4,37,11,0,0,1,17,1,16,13,13,22,5,61,9,2,44,5,17,57,22,0,0,1.62663018703461,0.659506022930145,0.791282117366791,1.73590219020844,0.398546874523163,0.595656335353851,1.49862349033356,0.566265225410461,0.324345648288727,1.43805778026581,0.500837922096252,0.520390391349793,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5,21,59,22,0,20,1,9,6,37,11,0,0,5,16,2,19,11,15,21,0,59,9,2,40,5,13,61,0,0,1,1.62689113616943,0.659305274486542,0.791627764701843,1.73591077327728,0.398540526628494,0.595656514167785,1.49342429637909,0.564864099025726,0.325891196727753,1.43553590774536,0.499978512525559,0.52281391620636,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,19,56,20,16,18,0,11,6,41,9,1,0,1,18,0,12,11,13,21,9,58,10,1,40,7,16,65,24,1,5,1.62738597393036,0.659253180027008,0.792040765285492,1.73590576648712,0.398541510105133,0.595581710338593,1.48826813697815,0.563544392585754,0.327614158391953,1.43284940719605,0.499334514141083,0.525367856025696,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,18,54,19,0,22,0,10,3,37,5,9,0,0,18,2,14,12,16,17,2,59,10,2,36,6,17,68,21,0,0,1.62785577774048,0.659159898757935,0.792262077331543,1.73585975170136,0.398514777421951,0.595506608486176,1.48482990264893,0.562687575817108,0.329001843929291,1.43099248409271,0.498812437057495,0.527375638484955,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,11,61,21,1,19,0,10,3,36,7,1,0,0,15,3,21,11,16,19,1,60,7,3,43,7,13,68,22,6,1,1.62851738929749,0.659050405025482,0.792906284332275,1.73562788963318,0.398568421602249,0.595342874526978,1.47923803329468,0.561566054821014,0.331285297870636,1.42737197875977,0.498786598443985,0.530611634254456,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,11,54,24,1,22,0,9,5,35,9,1,0,0,16,3,16,10,13,18,2,59,7,2,45,6,11,68,22,0,0,1.62887847423553,0.659030616283417,0.793717443943024,1.73524582386017,0.398650467395783,0.595171451568604,1.47508120536804,0.560829341411591,0.332971662282944,1.42488420009613,0.499619960784912,0.533266007900238,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,12,60,25,0,21,0,15,4,35,8,1,0,1,16,2,18,11,14,18,1,61,8,1,44,8,12,70,21,0,1,1.62927949428558,0.659068584442139,0.794255912303925,1.73458993434906,0.398485094308853,0.59561026096344,1.47150838375092,0.560158252716064,0.334180802106857,1.42315638065338,0.500356733798981,0.535086393356323,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,11,44,23,2,21,13,9,4,38,6,1,0,11,13,2,17,11,18,18,2,58,6,2,45,3,12,67,18,0,0,1.62974643707275,0.659180760383606,0.794867277145386,1.73404514789581,0.398755192756653,0.595263481140137,1.46663618087769,0.55913245677948,0.335878223180771,1.42063105106354,0.501036405563355,0.537765204906464,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,10,64,24,1,23,1,10,2,35,16,4,0,2,13,2,20,9,18,20,9,57,9,2,41,3,13,68,21,1,0,1.63033413887024,0.659295082092285,0.795152366161346,1.73337936401367,0.398915529251099,0.595102906227112,1.46135020256042,0.558031499385834,0.337856382131577,1.41792964935303,0.501064479351044,0.540587604045868,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,8,61,26,0,23,0,10,3,33,7,1,0,1,14,0,17,11,14,20,1,57,7,0,41,7,12,65,20,1,0,1.63069188594818,0.659508287906647,0.795562148094177,1.73284327983856,0.399012744426727,0.595032870769501,1.45598959922791,0.556910514831543,0.340072363615036,1.41511392593384,0.500398814678192,0.543503642082214,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,12,57,30,0,22,10,8,4,36,8,1,0,1,13,1,19,12,22,21,1,57,9,5,43,6,9,64,17,1,1,1.63105821609497,0.659604668617249,0.795687794685364,1.73224675655365,0.398841351270676,0.595394194126129,1.45201051235199,0.556068062782288,0.341961562633514,1.41318607330322,0.499674916267395,0.545708954334259,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,11,70,26,1,20,0,10,3,35,6,1,0,10,12,1,16,13,21,18,2,58,10,2,44,5,14,63,21,0,0,1.63148617744446,0.659612655639648,0.796191394329071,1.73216044902802,0.39932057261467,0.59415340423584,1.44525063037872,0.554906606674194,0.345072209835052,1.41009891033173,0.498462200164795,0.549453794956207,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,9,11,70,25,0,20,1,8,4,35,10,0,0,0,13,0,19,12,20,24,3,56,7,5,42,12,14,59,18,2,0,1.63166403770447,0.659601151943207,0.796665132045746,1.73146104812622,0.399218797683716,0.594123482704163,1.43967270851135,0.554210960865021,0.347540825605392,1.40782141685486,0.497922122478485,0.552559375762939,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,11,62,23,1,16,0,7,3,28,9,0,0,1,10,2,14,12,20,20,1,47,7,3,44,7,11,64,21,0,10,1.63188326358795,0.65946877002716,0.797009170055389,1.73092830181122,0.39922109246254,0.593916237354279,1.43405044078827,0.55368173122406,0.350129276514053,1.40529263019562,0.497494131326675,0.555666446685791,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,13,61,23,1,19,0,7,4,31,7,4,0,0,13,3,15,14,25,17,2,44,8,3,38,3,13,55,17,1,1,1.63209915161133,0.659396886825562,0.797136902809143,1.73055064678192,0.399189054965973,0.593720078468323,1.429936170578,0.553305685520172,0.352477669715881,1.40328454971313,0.497048884630203,0.557956278324127,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,11,66,25,1,22,1,6,5,29,5,0,0,0,11,2,12,12,24,18,2,46,9,2,39,7,11,54,19,9,0,1.63225221633911,0.659407198429108,0.797474205493927,1.73014235496521,0.39917841553688,0.593536078929901,1.42467331886292,0.552943110466003,0.355588763952255,1.40078520774841,0.49579918384552,0.561159312725067,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,8,57,24,3,19,0,8,4,28,3,2,0,1,13,2,10,13,22,19,1,44,9,2,35,5,11,53,20,1,1,1.63242268562317,0.659288942813873,0.797589898109436,1.72983849048615,0.399265378713608,0.593075573444366,1.41866099834442,0.552588760852814,0.359049439430237,1.3980165719986,0.494478076696396,0.564712584018707,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,10,65,23,0,18,0,8,2,29,5,1,0,1,11,4,11,13,23,18,3,44,7,2,35,6,11,49,19,1,0,1.6326699256897,0.65920501947403,0.797617375850678,1.72966241836548,0.399371981620789,0.592579424381256,1.41252505779266,0.551744997501373,0.362562030553818,1.39509880542755,0.493139773607254,0.568581402301788,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,11,49,24,0,19,0,8,7,25,6,1,0,2,13,2,9,10,20,19,1,43,9,1,35,6,15,43,22,1,1,1.63289785385132,0.65910679101944,0.797644138336181,1.7292286157608,0.399395227432251,0.592308163642883,1.40618193149567,0.550794422626495,0.366242468357086,1.3921799659729,0.491958558559418,0.572418451309204,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,11,49,26,0,19,0,6,10,26,4,0,0,0,13,1,13,7,20,14,1,43,8,1,39,8,7,49,20,0,0,1.63306486606598,0.65900444984436,0.797783553600311,1.72886919975281,0.399332344532013,0.592049241065979,1.4000746011734,0.549941182136535,0.370009064674377,1.38933205604553,0.490877002477646,0.57619696855545,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,12,58,26,0,19,0,6,5,25,7,0,0,0,13,2,14,7,19,19,0,39,13,2,33,4,11,48,6,0,0,1.63321876525879,0.658870577812195,0.797717928886414,1.72864353656769,0.399330079555511,0.59181809425354,1.39574587345123,0.549439370632172,0.372812330722809,1.38702511787415,0.490303426980972,0.579169690608978,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,11,53,26,1,20,0,7,0,21,8,1,0,4,6,2,12,8,20,19,1,37,9,2,32,5,13,48,15,0,1,1.63331758975983,0.65873646736145,0.797706246376038,1.72828114032745,0.399138569831848,0.591724216938019,1.38995254039764,0.549038887023926,0.376677751541138,1.3840571641922,0.489485025405884,0.583088576793671,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,10,60,24,1,18,0,9,5,23,6,0,0,5,13,2,13,4,18,19,2,37,9,0,36,5,11,54,19,0,0,1.63337385654449,0.658569037914276,0.797678709030151,1.72806906700134,0.399178683757782,0.59138822555542,1.38389003276825,0.548554539680481,0.380434244871139,1.3808925151825,0.48909056186676,0.587072491645813,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,11,46,23,0,24,0,9,8,21,6,0,0,0,5,2,11,11,10,16,4,37,5,2,32,12,10,47,20,11,1,1.63339197635651,0.658437371253967,0.797739565372467,1.72787129878998,0.399102479219437,0.591129124164581,1.37753403186798,0.54814887046814,0.384042799472809,1.37769317626953,0.489082306623459,0.590882539749146,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,13,50,27,0,18,0,11,5,24,10,13,0,1,10,2,13,1,11,19,3,32,7,2,33,6,10,47,21,2,7,1.63341808319092,0.658295929431915,0.797755539417267,1.72766780853271,0.399076879024506,0.59071159362793,1.37098109722137,0.547827184200287,0.387516349554062,1.37442207336426,0.489405870437622,0.594457566738129,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4,9,53,24,0,18,12,10,3,28,5,2,0,10,7,2,16,7,8,13,1,34,11,2,32,10,9,47,19,3,0,1.63345968723297,0.658210694789887,0.797853350639343,1.72735118865967,0.399004608392715,0.590633749961853,1.36468231678009,0.547612130641937,0.390933811664581,1.37116408348084,0.490201979875565,0.5980024933815,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,11,48,24,0,17,1,7,2,23,2,1,0,1,11,2,11,7,8,19,1,33,9,0,32,3,14,37,20,3,2,1.63353288173676,0.658184826374054,0.797885417938232,1.72714424133301,0.39887723326683,0.590517699718475,1.35976433753967,0.547996759414673,0.393515914678574,1.36878418922424,0.491086840629578,0.600639522075653,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,10,53,22,1,16,0,7,5,23,12,0,0,0,10,3,15,7,9,15,3,33,6,2,30,6,10,37,7,0,0,1.63363647460938,0.658250272274017,0.797980010509491,1.72701954841614,0.399140655994415,0.589819669723511,1.35389029979706,0.548545837402344,0.397301346063614,1.3658230304718,0.492669731378555,0.604181289672852,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,13,51,22,0,15,0,6,3,23,0,0,0,1,7,7,10,7,8,19,0,31,5,2,28,7,8,46,21,0,0,1.63393330574036,0.658377289772034,0.797912776470184,1.72660219669342,0.399252533912659,0.589508831501007,1.34757947921753,0.549228131771088,0.40128082036972,1.36308979988098,0.49407297372818,0.607870161533356,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,13,49,19,0,14,0,7,9,20,0,6,0,0,8,3,8,7,9,17,2,31,4,3,29,3,10,49,16,0,1,1.63417339324951,0.658595144748688,0.798039138317108,1.72620844841003,0.399285793304443,0.589264631271362,1.34085476398468,0.549543797969818,0.40572664141655,1.36059367656708,0.494763910770416,0.611918985843658,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,16,50,15,0,16,2,7,5,22,3,5,0,1,5,0,10,6,9,17,2,27,9,7,27,5,12,41,20,1,0,1.6344085931778,0.658760249614716,0.798131763935089,1.72578406333923,0.399360239505768,0.588980376720428,1.3337310552597,0.549501776695251,0.410584568977356,1.35805082321167,0.495113044977188,0.616453468799591,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,11,56,21,1,15,9,10,0,20,4,0,0,0,14,3,9,6,9,19,1,31,6,1,29,6,8,39,20,8,0,1.63457441329956,0.658822476863861,0.798092305660248,1.72540903091431,0.399378567934036,0.588683605194092,1.32819163799286,0.549560010433197,0.414377987384796,1.35618102550507,0.495105892419815,0.619861006736755,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,15,44,18,1,14,6,12,0,23,1,2,0,0,10,7,5,6,11,17,0,29,6,2,29,2,10,35,17,0,0,1.63470685482025,0.658845484256744,0.797972202301025,1.72483468055725,0.399373024702072,0.588340044021606,1.31982922554016,0.549891233444214,0.420982599258423,1.35311830043793,0.494985997676849,0.625325977802277,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,19,41,18,0,14,0,9,0,24,4,1,0,0,11,5,6,8,8,13,1,29,10,0,29,3,10,36,20,0,0,1.63478887081146,0.658819615840912,0.79798811674118,1.72470617294312,0.399345368146896,0.588305532932282,1.31812560558319,0.550044417381287,0.422290831804276,1.35256135463715,0.494919210672379,0.626474618911743,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4,10,50,20,0,12,0,8,1,19,4,1,0,0,6,6,5,5,11,18,1,27,10,6,29,6,13,32,20,1,0,1.6349470615387,0.658812522888184,0.798068642616272,1.72390484809876,0.399413913488388,0.587523579597473,1.30847251415253,0.551366925239563,0.430771112442017,1.34940707683563,0.494567215442658,0.633164763450623,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,13,63,18,4,13,0,12,0,23,3,0,0,0,7,6,5,6,12,19,6,27,12,0,28,6,13,32,22,0,0,1.63502383232117,0.65871125459671,0.798124134540558,1.72337460517883,0.399522423744202,0.586982727050781,1.30203402042389,0.552094876766205,0.436656981706619,1.34716033935547,0.494270622730255,0.637988924980164,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,15,56,20,0,11,0,8,0,23,5,0,0,1,9,6,5,6,13,13,1,29,12,3,29,6,14,33,19,0,0,1.63510704040527,0.658605813980103,0.798128962516785,1.72296214103699,0.399511158466339,0.586749136447907,1.29680860042572,0.55250883102417,0.441331952810288,1.34581208229065,0.493818789720535,0.641396701335907,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,11,15,56,20,0,11,0,7,0,23,4,0,0,0,8,12,8,6,8,19,1,28,11,1,35,6,16,28,21,0,0,1.6351420879364,0.658498585224152,0.798122406005859,1.72238683700562,0.399500548839569,0.586448907852173,1.28961896896362,0.553027093410492,0.447797238826752,1.34406900405884,0.493045121431351,0.646040499210358,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,15,51,19,0,10,7,9,1,26,6,0,0,1,7,6,7,3,11,18,1,29,13,3,26,4,15,32,20,0,9,1.63512992858887,0.65839296579361,0.79814350605011,1.72181510925293,0.399640142917633,0.585932672023773,1.28275835514069,0.553422749042511,0.454440891742706,1.34237813949585,0.492028295993805,0.650708854198456,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,14,50,21,0,12,1,7,2,24,6,2,0,1,9,5,7,6,9,17,3,31,9,2,27,9,6,30,17,2,0,1.63501298427582,0.658230781555176,0.798276662826538,1.72130346298218,0.399727284908295,0.585427403450012,1.2764173746109,0.554111361503601,0.461194843053818,1.34086120128632,0.490897595882416,0.655347883701324,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,8,47,16,0,9,0,10,11,24,2,0,0,1,9,4,9,7,10,19,3,27,8,3,28,5,13,30,17,2,2,1.63494491577148,0.658140659332275,0.798320531845093,1.72086107730865,0.3997483253479,0.585189878940582,1.27173209190369,0.554784655570984,0.46632108092308,1.33980584144592,0.490134179592133,0.658803462982178,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,15,46,15,0,9,0,9,2,23,4,0,0,0,7,7,7,3,9,18,0,31,11,3,30,5,10,28,15,1,0,1.63489127159119,0.65796560049057,0.798301756381989,1.72023439407349,0.399744719266891,0.584857940673828,1.26562476158142,0.555603086948395,0.47318834066391,1.33836925029755,0.48941245675087,0.663422167301178,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,15,51,15,1,10,0,9,2,23,2,2,0,0,10,4,8,11,7,17,2,30,12,3,26,5,12,29,16,0,0,1.63482642173767,0.657898724079132,0.79824298620224,1.71962904930115,0.4000064432621,0.584116935729981,1.25919902324677,0.556304395198822,0.480246871709824,1.33703255653381,0.488705664873123,0.6679567694664,16_Aug_2023_13_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
