S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MWx,MWy,MWz,MSx,MSy,MSz,MCx,MCy,MCz,MEx,MEy,MEz,session_time_stamp
30,17,12,0,19,0,6,0,3,2,0,8,2,2,13,5,13,13,7,4,14,34,8,16,9,0,10,4,0.0493220910429954,-0.326210528612137,0.131632253527641,-0.186488091945648,-0.344133079051971,0.570087373256683,-0.0067144008353352,-0.480092585086823,0.305613905191421,-0.0841650441288948,-0.191284030675888,0.215091809630394,29_Jan_2024_11_15
27,14,11,0,17,0,5,2,8,7,1,7,2,0,11,1,11,11,4,4,14,31,10,19,2,1,6,0,0.0501004569232463,-0.321844816207886,0.131263598799706,-0.186360612511635,-0.344240128993988,0.570138335227966,-0.0064734136685729,-0.480039268732071,0.305636048316955,-0.0849930346012115,-0.18938510119915,0.215668618679047,29_Jan_2024_11_15
27,14,15,9,14,14,4,0,1,3,0,8,4,4,12,4,20,11,4,4,15,31,7,18,5,0,7,0,0.0510780178010463,-0.317412048578262,0.131168305873871,-0.186236903071404,-0.344325542449951,0.570186495780945,-0.0062317047268152,-0.479975759983063,0.305666327476501,-0.085808016359806,-0.187356576323509,0.216279581189155,29_Jan_2024_11_15
29,17,14,1,19,1,7,0,11,3,0,7,5,4,12,3,12,11,4,4,14,30,7,18,6,0,7,0,0.0518072098493576,-0.314456611871719,0.131174221634865,-0.186129480600357,-0.344352275133133,0.570198059082031,-0.0060773426666855,-0.479928106069565,0.305694073438644,-0.0863549709320068,-0.185942932963371,0.216685265302658,29_Jan_2024_11_15
28,15,14,0,19,0,5,2,3,3,1,6,2,0,10,11,0,15,9,3,16,34,9,17,12,0,12,1,0.0527368672192096,-0.309864670038223,0.131138324737549,-0.185993358492851,-0.344382643699646,0.570214509963989,-0.0058641787618398,-0.479808211326599,0.305697500705719,-0.0873646065592765,-0.183341860771179,0.217193529009819,29_Jan_2024_11_15
30,17,13,0,19,2,9,0,0,4,2,10,4,1,13,2,14,11,4,6,13,34,9,16,12,0,7,0,0.0538864880800247,-0.305152714252472,0.131170451641083,-0.185834422707558,-0.3443942964077,0.57025021314621,-0.0056655090302228,-0.479683667421341,0.305716633796692,-0.0883706882596015,-0.180621281266212,0.217712715268135,29_Jan_2024_11_15
30,15,14,0,18,2,8,1,0,3,1,10,3,3,12,3,14,12,3,6,15,32,8,17,2,5,8,1,0.0545364841818809,-0.301923304796219,0.131161406636238,-0.185756951570511,-0.344405949115753,0.570272028446198,-0.0055306749418377,-0.479577839374542,0.305712014436722,-0.0890476331114769,-0.178922906517982,0.218108162283897,29_Jan_2024_11_15
24,12,16,0,13,0,13,0,0,2,0,9,4,8,12,4,12,16,11,4,16,34,6,14,3,1,9,1,0.0556732378900051,-0.297048985958099,0.131234467029571,-0.185665160417557,-0.344418406486511,0.57033771276474,-0.0053193746134638,-0.479396969079971,0.30570662021637,-0.0900553092360496,-0.176496863365173,0.218766614794731,29_Jan_2024_11_15
30,16,11,1,16,1,5,0,2,5,0,9,7,7,14,4,9,11,4,5,11,30,8,18,3,0,7,4,0.0566885210573673,-0.292065799236298,0.131319031119347,-0.185638979077339,-0.344444334506989,0.57043069601059,-0.0051121427677571,-0.479217499494553,0.305720537900925,-0.0910165980458259,-0.174134984612465,0.219503790140152,29_Jan_2024_11_15
28,18,13,0,17,0,5,0,1,5,0,9,5,1,12,5,9,9,4,4,14,32,5,15,3,0,7,0,0.0574345923960208,-0.288736581802368,0.131421104073524,-0.185606777667999,-0.344457298517227,0.570490002632141,-0.0049717109650373,-0.479074001312256,0.305722028017044,-0.0916420742869377,-0.172599345445633,0.220001846551895,29_Jan_2024_11_15
27,15,15,5,15,0,5,6,3,6,1,7,4,8,8,3,4,12,4,3,15,34,11,15,5,0,9,1,0.0584493204951286,-0.283682584762573,0.131472483277321,-0.185540691018104,-0.344463109970093,0.570586979389191,-0.0047696908004581,-0.4788578748703,0.305723547935486,-0.0926242992281913,-0.170431926846504,0.220761746168137,29_Jan_2024_11_15
30,14,15,0,15,0,0,0,4,4,0,10,7,2,10,2,3,14,5,4,14,33,8,14,4,0,6,0,0.0590393207967281,-0.28034034371376,0.131461635231972,-0.185494422912598,-0.344452977180481,0.570655584335327,-0.0046419422142207,-0.478710383176804,0.305726110935211,-0.0932925045490264,-0.169042527675629,0.22128826379776,29_Jan_2024_11_15
26,13,21,0,13,0,5,0,9,9,7,9,6,0,6,2,6,12,3,1,17,33,6,15,3,5,2,0,0.0600779950618743,-0.27526718378067,0.131623566150665,-0.185429200530052,-0.344395309686661,0.570751428604126,-0.004443465732038,-0.478510051965714,0.305780082941055,-0.0942828431725502,-0.166932225227356,0.222096309065819,29_Jan_2024_11_15
26,11,19,0,14,0,13,0,3,3,0,9,4,2,9,1,4,13,9,3,17,32,12,16,4,1,14,1,0.0607047080993652,-0.271827191114426,0.131600096821785,-0.185387477278709,-0.344334483146667,0.570807218551636,-0.0043131718412041,-0.478357315063477,0.305826097726822,-0.0948482826352119,-0.165485396981239,0.22263203561306,29_Jan_2024_11_15
24,15,13,2,16,0,3,0,0,3,13,8,7,2,12,3,6,19,12,3,14,32,5,21,5,1,6,0,0.0617853626608848,-0.266596853733063,0.13174170255661,-0.185319349169731,-0.344233900308609,0.57088303565979,-0.0041187554597854,-0.478112876415253,0.305899262428284,-0.0957161411643028,-0.16349133849144,0.223433777689934,29_Jan_2024_11_15
28,20,12,2,18,1,2,0,3,3,0,9,5,9,14,4,5,13,4,8,7,34,10,17,0,2,6,1,0.0627535432577133,-0.261308789253235,0.131729319691658,-0.185251340270042,-0.344124794006348,0.57096129655838,-0.0039425161667168,-0.477835774421692,0.305960208177566,-0.096466414630413,-0.161417901515961,0.22427287697792,29_Jan_2024_11_15
25,15,15,4,16,0,6,0,4,4,0,4,3,6,8,4,2,18,4,4,10,33,7,19,2,0,8,1,0.0634692683815956,-0.257697284221649,0.1318319439888,-0.185206666588783,-0.34405380487442,0.571021258831024,-0.0038375221192836,-0.477642625570297,0.306010246276855,-0.0968947783112526,-0.160048171877861,0.224839895963669,29_Jan_2024_11_15
29,17,15,0,16,0,6,0,7,5,3,9,4,1,10,3,6,11,4,3,13,33,3,18,3,4,5,0,0.0647635161876678,-0.252448946237564,0.132162377238274,-0.185127541422844,-0.343970537185669,0.571123600006104,-0.0037306956946849,-0.477384597063065,0.306165069341659,-0.0975043624639511,-0.158082187175751,0.225724801421165,29_Jan_2024_11_15
25,17,11,1,17,1,7,0,1,1,0,6,12,10,11,0,1,11,6,4,6,35,9,17,0,0,10,0,0.0656060799956321,-0.249037683010101,0.13246263563633,-0.185081824660301,-0.343909323215485,0.57119756937027,-0.0036431583575904,-0.477192640304565,0.306300431489944,-0.0978868082165718,-0.156813308596611,0.226343527436256,29_Jan_2024_11_15
21,14,20,0,14,0,5,0,8,4,7,7,4,2,13,3,0,14,1,4,14,33,13,18,5,0,9,0,0.0661484375596046,-0.243503153324127,0.132175102829933,-0.185020223259926,-0.343792259693146,0.571331858634949,-0.0035492768511176,-0.476895421743393,0.306488007307053,-0.0983916521072387,-0.154951423406601,0.227301090955734,29_Jan_2024_11_15
25,16,21,0,12,0,5,0,1,3,1,7,5,6,12,4,5,11,2,3,16,34,2,19,6,0,7,0,0.067321129143238,-0.238795444369316,0.132529884576797,-0.184966698288918,-0.343674063682556,0.5714972615242,-0.0034955660812556,-0.476646304130554,0.306755632162094,-0.0988515987992286,-0.153179511427879,0.228280872106552,29_Jan_2024_11_15
31,17,14,0,11,0,5,0,3,7,1,7,4,0,12,3,3,11,4,0,10,37,4,20,4,4,5,0,0.067884437739849,-0.235435843467712,0.132534965872765,-0.184927478432655,-0.343601673841476,0.571616649627686,-0.0034614172764122,-0.476456612348557,0.306926727294922,-0.0991273745894432,-0.152039229869842,0.228951200842857,29_Jan_2024_11_15
28,18,17,0,17,3,7,0,1,5,6,7,4,2,11,2,7,11,10,3,9,35,2,17,3,0,9,0,0.0695172846317291,-0.230894193053245,0.133304134011269,-0.184869080781937,-0.343470811843872,0.571806192398071,-0.0034382832236588,-0.476161628961563,0.307219207286835,-0.0995075851678848,-0.150399044156074,0.22992330789566,29_Jan_2024_11_15
28,20,13,1,15,0,4,0,3,3,5,7,5,7,11,0,10,13,4,1,12,37,7,17,3,0,6,7,0.0701891556382179,-0.227784380316734,0.133605897426605,-0.184828609228134,-0.343384265899658,0.57194447517395,-0.003442021086812,-0.475959599018097,0.307427734136581,-0.0997260957956314,-0.149330124258995,0.230550184845924,29_Jan_2024_11_15
27,20,10,2,17,7,6,0,1,9,5,11,8,5,13,3,3,9,3,0,9,36,6,20,5,1,5,0,0.0710924938321113,-0.222905054688454,0.133888050913811,-0.184745088219643,-0.343271702528,0.572167098522186,-0.0034631248563528,-0.475634515285492,0.307774364948273,-0.0999357625842094,-0.147697910666466,0.231576696038246,29_Jan_2024_11_15
25,18,11,0,15,0,6,0,4,3,3,8,9,10,14,1,5,13,3,1,7,37,5,19,4,1,6,6,0.0720013305544853,-0.217744410037994,0.134186416864395,-0.18463645875454,-0.343196600675583,0.57242339849472,-0.0035038460046052,-0.475293457508087,0.308134168386459,-0.099995382130146,-0.146013841032982,0.232753500342369,29_Jan_2024_11_15
30,21,16,0,17,0,5,1,8,1,1,8,4,3,11,2,3,14,5,2,12,38,10,20,1,0,9,0,0.0725373029708862,-0.214403212070465,0.134373307228088,-0.184555023908615,-0.343161672353744,0.572604894638062,-0.0035448828712105,-0.475070536136627,0.30839666724205,-0.0999811068177223,-0.144928216934204,0.233554437756538,29_Jan_2024_11_15
30,19,15,1,19,6,8,0,3,3,1,6,6,9,14,3,7,16,2,11,12,37,8,19,2,2,6,0,0.0733213499188423,-0.209688454866409,0.134608790278435,-0.184410184621811,-0.343108773231506,0.572907209396362,-0.0036265505477786,-0.474746257066727,0.308815509080887,-0.0999200865626335,-0.143314138054848,0.234812527894974,29_Jan_2024_11_15
31,21,11,4,17,0,7,0,0,1,2,7,5,6,11,3,5,9,6,4,9,37,10,19,3,2,9,0,0.0736512094736099,-0.20631992816925,0.134636089205742,-0.184312626719475,-0.343082219362259,0.573121309280396,-0.003688140772283,-0.474515378475189,0.309081673622131,-0.0998653098940849,-0.142262741923332,0.235691338777542,29_Jan_2024_11_15
27,19,14,0,14,0,4,0,2,9,7,6,3,1,7,2,6,10,6,4,17,37,8,20,7,3,7,0,0.0745674595236778,-0.201977133750915,0.135022401809692,-0.184159606695175,-0.343065291643143,0.573461771011353,-0.0037778159603476,-0.47414442896843,0.309488236904144,-0.0996902137994766,-0.140703231096268,0.237013548612595,29_Jan_2024_11_15
24,18,14,0,15,0,6,0,8,5,3,8,4,5,11,2,0,13,8,3,14,38,7,21,1,13,7,2,0.07566499710083,-0.197990283370018,0.13553349673748,-0.183981418609619,-0.343067109584808,0.573814630508423,-0.0038749906234443,-0.473794788122177,0.309929013252258,-0.0993731617927551,-0.139180228114128,0.238354161381721,29_Jan_2024_11_15
32,21,15,0,16,9,9,1,8,0,2,7,13,9,9,2,5,13,5,3,12,37,7,22,4,2,7,0,0.0761987268924713,-0.195162132382393,0.135711386799812,-0.183833688497543,-0.343070566654205,0.574074447154999,-0.0039474284276366,-0.473550409078598,0.310237377882004,-0.099067598581314,-0.138132646679878,0.239271804690361,29_Jan_2024_11_15
31,23,14,14,21,0,9,0,2,2,2,10,7,7,13,2,4,11,7,4,21,37,9,19,1,11,8,1,0.0770520493388176,-0.191127702593803,0.135818853974342,-0.183622747659683,-0.343067854642868,0.574467778205872,-0.0040280409157276,-0.473170936107636,0.310685008764267,-0.0985836684703826,-0.136638045310974,0.240650281310081,29_Jan_2024_11_15
32,21,15,2,17,0,7,0,1,0,0,8,5,8,12,6,6,14,8,3,14,39,4,21,5,3,7,0,0.077751338481903,-0.188224419951439,0.136115089058876,-0.183496370911598,-0.343051582574844,0.574732601642609,-0.0040525863878428,-0.472939252853393,0.31100457906723,-0.0981982126832008,-0.135691672563553,0.241588234901428,29_Jan_2024_11_15
34,21,15,0,13,2,7,0,5,3,0,8,8,10,8,3,6,14,6,9,14,38,11,21,2,8,8,0,0.0787347629666328,-0.183876663446426,0.13642218708992,-0.183300107717514,-0.343047797679901,0.575144946575165,-0.0041678817942738,-0.472565442323685,0.311503708362579,-0.0975196361541748,-0.134301319718361,0.243000864982605,29_Jan_2024_11_15
34,21,19,0,17,1,8,0,4,9,7,9,6,9,9,5,5,13,13,3,16,42,7,19,3,6,6,0,0.0798840075731277,-0.179470509290695,0.136719584465027,-0.183108076453209,-0.343016684055328,0.575573742389679,-0.0042530666105449,-0.4722019135952,0.312030136585236,-0.0967300608754158,-0.132908120751381,0.244417071342468,29_Jan_2024_11_15
29,18,13,1,17,0,8,0,1,1,11,7,8,10,9,2,7,14,7,4,13,39,9,22,5,4,6,2,0.0804511457681655,-0.176503196358681,0.136911541223526,-0.183000385761261,-0.342956900596619,0.575853645801544,-0.0043152444995939,-0.471962958574295,0.312373101711273,-0.096158817410469,-0.132030874490738,0.24537718296051,29_Jan_2024_11_15
31,21,11,0,17,0,8,0,4,9,3,8,4,11,10,6,9,14,7,8,7,41,8,20,6,6,6,0,0.0813618004322052,-0.171849370002747,0.137207716703415,-0.182848513126373,-0.342847287654877,0.576262295246124,-0.0043986458331346,-0.471636265516281,0.312878876924515,-0.0952369943261146,-0.130769848823547,0.246784761548042,29_Jan_2024_11_15
32,20,15,0,17,0,7,0,3,3,8,9,2,10,8,1,5,16,6,1,12,41,6,21,7,5,6,0,0.0821430534124374,-0.168901458382607,0.137590691447258,-0.182736471295357,-0.342764109373093,0.576525211334229,-0.0044101919047534,-0.471445679664612,0.31325951218605,-0.094631627202034,-0.129900127649307,0.247697874903679,29_Jan_2024_11_15
31,21,13,0,17,0,5,0,0,5,6,9,4,6,12,3,5,16,12,2,16,41,8,18,6,6,5,0,0.0830175876617431,-0.164185404777527,0.138021543622017,-0.182520374655723,-0.342658132314682,0.576926231384277,-0.004450473934412,-0.471135854721069,0.313766896724701,-0.0936253070831298,-0.128663748502731,0.248982399702072,29_Jan_2024_11_15
27,20,13,3,17,0,7,0,0,3,5,8,4,10,11,3,7,15,5,3,16,40,7,19,5,5,7,0,0.0841283947229385,-0.159493029117584,0.138580292463303,-0.182251513004303,-0.342562437057495,0.577321171760559,-0.004501340445131,-0.470852017402649,0.314214110374451,-0.092583529651165,-0.127375677227974,0.250198364257812,29_Jan_2024_11_15
28,18,15,1,17,4,8,1,1,0,4,4,0,16,11,0,1,14,7,4,14,42,10,26,5,8,7,2,0.0844316482543945,-0.156125590205193,0.138703629374504,-0.182075366377831,-0.342449307441711,0.577561855316162,-0.0045687803067266,-0.470674842596054,0.314472734928131,-0.091882899403572,-0.126539468765259,0.251000970602036,29_Jan_2024_11_15
27,18,15,0,15,0,8,0,3,2,4,11,8,13,19,2,5,14,6,3,13,44,6,19,7,6,6,0,0.0855142921209335,-0.151134848594665,0.139211505651474,-0.181783616542816,-0.342255741357803,0.577917098999023,-0.0046417824923992,-0.470433682203293,0.314888596534729,-0.0908470079302787,-0.125328466296196,0.252176105976105,29_Jan_2024_11_15
31,20,14,0,17,0,7,1,5,6,4,9,0,11,13,2,5,14,6,5,9,46,5,18,10,7,8,0,0.0862469598650932,-0.147705286741257,0.139569073915482,-0.181557938456535,-0.342115104198456,0.578148365020752,-0.0046564335934817,-0.470286309719086,0.315189391374588,-0.0901674926280975,-0.124528884887695,0.252931922674179,29_Jan_2024_11_15
32,16,14,0,15,0,11,0,5,1,8,7,6,9,9,1,1,13,7,6,7,48,7,20,8,5,6,0,0.0873112007975578,-0.142626255750656,0.140226855874062,-0.181181982159615,-0.341914862394333,0.578481376171112,-0.0046878410503268,-0.470091104507446,0.315593540668487,-0.0891548693180084,-0.123291537165642,0.254037857055664,29_Jan_2024_11_15
29,20,13,0,17,1,8,0,3,0,0,11,5,12,13,2,5,13,6,1,8,48,9,22,8,4,6,0,0.0886495411396026,-0.137897342443466,0.141104638576508,-0.180802449584007,-0.341645210981369,0.578776180744171,-0.0047268657945096,-0.469929367303848,0.3159219622612,-0.0881737917661666,-0.122052147984505,0.255135029554367,29_Jan_2024_11_15
28,18,12,0,15,0,7,1,3,0,0,10,5,13,10,1,6,12,4,5,12,44,5,22,8,5,3,0,0.0893278568983078,-0.134321957826614,0.141491040587425,-0.180538192391396,-0.341441303491592,0.578945457935333,-0.0047993538901209,-0.469825744628906,0.31608185172081,-0.0874959602952003,-0.121235698461532,0.255843937397003,29_Jan_2024_11_15
30,20,16,0,18,0,12,1,5,4,12,9,5,11,12,2,7,15,10,6,14,42,8,21,8,6,10,1,0.0903688222169876,-0.129287481307983,0.142067044973373,-0.180094286799431,-0.341149985790253,0.579167008399963,-0.0048133893869817,-0.469754546880722,0.31636181473732,-0.0865086019039154,-0.120044469833374,0.256888687610626,29_Jan_2024_11_15
30,21,13,0,18,2,7,0,1,5,2,9,5,12,13,3,6,16,7,4,9,45,7,19,9,9,15,0,0.0917196422815322,-0.12456364184618,0.142772302031517,-0.179585352540016,-0.340880304574966,0.579370200634003,-0.0048300032503902,-0.46971720457077,0.316589146852493,-0.0855262726545333,-0.118864178657532,0.25791472196579,29_Jan_2024_11_15
28,22,13,0,18,0,10,6,9,2,1,7,5,10,10,2,4,15,8,6,14,46,9,20,14,5,9,0,0.0926827639341354,-0.121598094701767,0.143312886357307,-0.179251000285149,-0.340680688619614,0.579476118087769,-0.0048333429731428,-0.469710230827331,0.316716283559799,-0.0848398208618164,-0.118102014064789,0.258566588163376,29_Jan_2024_11_15
28,21,15,0,19,1,7,0,3,3,1,11,6,14,12,2,5,17,8,4,11,51,7,21,8,5,5,0,0.0942011773586273,-0.117138169705868,0.144051507115364,-0.17875848710537,-0.340408146381378,0.579599499702454,-0.0048164795152843,-0.469728648662567,0.316856265068054,-0.0837905630469322,-0.11699078977108,0.259482681751251,29_Jan_2024_11_15
28,19,15,0,17,0,9,0,4,2,3,8,4,8,13,4,13,17,9,9,7,61,9,22,7,4,7,1,0.0954355895519256,-0.112586945295334,0.144593253731728,-0.17827096581459,-0.34013506770134,0.579671144485474,-0.0047722635790705,-0.469773292541504,0.316935926675796,-0.0826324298977851,-0.115877196192741,0.260340631008148,29_Jan_2024_11_15
28,23,13,0,18,0,7,0,2,6,4,10,5,12,17,2,7,12,8,7,10,56,6,23,10,8,6,12,0.0962423011660575,-0.109424732625484,0.144946530461311,-0.177957937121391,-0.339961409568787,0.579697370529175,-0.0046476433053612,-0.469868719577789,0.316987782716751,-0.0818353816866874,-0.115165710449219,0.260905891656876,29_Jan_2024_11_15
32,19,12,0,13,13,6,0,4,3,2,7,2,9,16,3,6,16,8,4,12,64,5,20,8,6,7,0,0.0977296307682991,-0.105194799602032,0.145628407597542,-0.177491143345833,-0.339719235897064,0.579704523086548,-0.0045264726504683,-0.469990789890289,0.31691312789917,-0.0804980173707008,-0.114129096269608,0.26174995303154,29_Jan_2024_11_15
27,22,12,1,17,0,8,0,2,5,3,5,2,9,13,2,4,16,10,9,10,55,8,26,7,3,7,0,0.0982934832572937,-0.100313261151314,0.145627364516258,-0.177038729190826,-0.3394935131073,0.579675614833832,-0.0043689813464879,-0.470117628574371,0.316790103912354,-0.079010933637619,-0.113144665956497,0.262566566467285,29_Jan_2024_11_15
30,19,11,0,17,0,8,1,2,2,1,9,3,12,14,4,7,14,9,5,14,59,12,23,8,7,5,11,0.0991416275501251,-0.0974701046943664,0.146089881658554,-0.176755666732788,-0.33932238817215,0.579632878303528,-0.0042335581965744,-0.470206081867218,0.316700577735901,-0.0778728201985359,-0.112546183168888,0.263130873441696,29_Jan_2024_11_15
29,19,11,0,17,0,10,0,3,4,3,7,3,8,13,1,3,14,8,4,9,62,5,20,7,6,6,0,0.100574046373367,-0.0934024378657341,0.14684884250164,-0.176341623067856,-0.339056789875031,0.579523921012878,-0.0039983224123716,-0.470352917909622,0.316527605056763,-0.0761214271187782,-0.111739076673984,0.263914406299591,29_Jan_2024_11_15
24,16,13,0,18,0,12,0,3,0,1,7,5,11,11,2,4,16,8,5,10,57,7,25,13,4,8,0,0.101598881185055,-0.090930238366127,0.147495210170746,-0.176066026091576,-0.338885843753815,0.579435348510742,-0.0037748077884316,-0.470511496067047,0.316435307264328,-0.0749446228146553,-0.111247658729553,0.26440617442131,29_Jan_2024_11_15
32,20,14,0,17,0,11,1,6,3,6,6,4,7,14,0,2,16,8,1,14,56,7,20,8,7,7,1,0.103148229420185,-0.087552361190319,0.148281127214432,-0.175643011927605,-0.338666498661041,0.579289793968201,-0.0034305234439671,-0.470739006996155,0.316255807876587,-0.073166623711586,-0.110577680170536,0.265082895755768,29_Jan_2024_11_15
27,19,12,0,23,0,11,1,4,6,5,10,6,10,15,0,4,13,8,9,14,56,8,23,7,2,7,2,0.104654744267464,-0.0846270099282264,0.149029478430748,-0.175235062837601,-0.338409334421158,0.579131245613098,-0.0030580628663301,-0.470975458621979,0.316024541854858,-0.0713763087987899,-0.109972469508648,0.265679776668549,29_Jan_2024_11_15
31,22,14,0,17,0,11,0,5,4,4,7,5,6,12,2,8,19,5,12,20,59,7,21,7,4,7,0,0.105984345078468,-0.0829844027757644,0.149761661887169,-0.174961611628532,-0.338226944208145,0.57901793718338,-0.0028114099986851,-0.471134275197983,0.315830826759338,-0.0701997131109237,-0.109598502516746,0.266030490398407,29_Jan_2024_11_15
29,16,8,0,19,11,12,0,13,4,10,10,3,10,18,0,5,17,6,11,17,62,9,25,6,6,6,0,0.107546471059322,-0.0809298828244209,0.150384679436684,-0.174525380134582,-0.337982773780823,0.578850328922272,-0.0024097287096083,-0.471379518508911,0.315537601709366,-0.0684973895549774,-0.109049960970879,0.266475200653076,29_Jan_2024_11_15
32,19,12,0,18,0,11,0,4,8,2,11,5,7,17,2,4,15,9,10,15,56,7,25,6,6,8,1,0.109450750052929,-0.0791157558560371,0.151101544499397,-0.174071699380875,-0.337723970413208,0.578681945800781,-0.0019899283070117,-0.471556961536407,0.315176665782928,-0.0667990371584892,-0.108599677681923,0.266827136278152,29_Jan_2024_11_15
29,21,11,1,24,0,11,0,3,3,7,7,5,10,17,2,11,15,7,11,18,58,7,21,6,6,6,6,0.110711075365543,-0.0780921727418899,0.151596158742905,-0.173777669668198,-0.337531208992004,0.578568398952484,-0.0016923306975513,-0.47171887755394,0.314967155456543,-0.0656778588891029,-0.108345173299312,0.267019927501678,29_Jan_2024_11_15
32,21,11,0,19,0,12,0,5,7,2,10,6,10,19,2,9,11,9,8,13,56,7,24,5,11,7,1,0.112664677202702,-0.0767771527171135,0.152257680892944,-0.173313647508621,-0.337233245372772,0.578395903110504,-0.0012716804631054,-0.471922606229782,0.31462162733078,-0.0640810281038284,-0.10803746432066,0.267230153083801,29_Jan_2024_11_15
27,16,11,0,17,0,9,0,5,3,2,13,5,11,18,3,8,12,7,9,14,60,7,25,7,4,8,0,0.114640034735203,-0.0757340639829635,0.153000965714455,-0.172834038734436,-0.336954921483993,0.578219056129456,-0.000902262981981,-0.472063273191452,0.314250707626343,-0.0624224692583084,-0.107883259654045,0.267386645078659,29_Jan_2024_11_15
29,20,12,0,18,0,10,0,5,3,3,7,5,10,21,2,9,11,8,8,16,63,8,26,7,4,5,0,0.115947805345058,-0.0750413909554481,0.153287723660469,-0.17252916097641,-0.336769878864288,0.578097641468048,-0.0006846063770353,-0.472129017114639,0.314014852046966,-0.0613246709108352,-0.107808969914913,0.267471581697464,29_Jan_2024_11_15
33,21,12,0,19,0,10,1,5,4,5,8,6,8,15,0,10,17,10,7,22,64,8,25,6,0,7,2,0.117871344089508,-0.0743182227015495,0.153884768486023,-0.172097504138946,-0.336468696594238,0.577893376350403,-0.0003851056098937,-0.472253233194351,0.313714116811752,-0.0596025139093399,-0.107790142297745,0.26757538318634,29_Jan_2024_11_15
