S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MWx,MWy,MWz,MSx,MSy,MSz,MCx,MCy,MCz,MEx,MEy,MEz,session_time_stamp
70,24,18,7,11,1,7,0,6,4,4,6,14,5,14,4,7,30,18,15,56,252,14,125,0,12,4,0,0.268582999706268,-0.26943051815033,0.313329100608826,-0.190111950039864,-0.33039927482605,0.571405827999115,-0.019884942099452,-0.473424762487412,0.314229607582092,0.090193971991539,-0.177390217781067,0.32632964849472,29_Jan_2024_11_07
70,22,13,5,11,1,5,0,9,6,6,7,11,0,13,3,13,30,18,18,54,248,16,128,3,6,10,1,0.271567434072494,-0.271003633737564,0.314269453287125,-0.189976021647453,-0.330043852329254,0.571308255195618,-0.0199510063976049,-0.473594546318054,0.314335972070694,0.0926906988024711,-0.179553031921387,0.327845185995102,29_Jan_2024_11_07
70,24,17,8,15,13,5,0,7,11,2,6,10,4,16,4,12,29,16,17,51,238,10,130,3,7,4,0,0.274459779262543,-0.272634923458099,0.315258860588074,-0.189852461218834,-0.329796671867371,0.57124662399292,-0.0200098920613527,-0.47377422451973,0.314410924911499,0.0950446426868438,-0.181776866316795,0.329389810562134,29_Jan_2024_11_07
71,27,16,12,9,6,2,0,7,7,1,5,16,1,22,5,15,21,16,16,57,239,12,125,7,4,3,0,0.276805371046066,-0.274054229259491,0.315915673971176,-0.189727887511253,-0.32965424656868,0.571223616600037,-0.0200680345296859,-0.473960816860199,0.314450293779373,0.0972420871257782,-0.184057325124741,0.330936968326569,29_Jan_2024_11_07
70,23,17,9,9,1,1,0,3,2,3,5,13,2,18,5,13,23,14,16,60,236,13,139,5,7,3,0,0.278938710689545,-0.275194197893143,0.3167704641819,-0.189619809389114,-0.329661190509796,0.571241676807404,-0.020117562264204,-0.474080413579941,0.314481616020203,0.0985931605100631,-0.185622498393059,0.331931799650192,29_Jan_2024_11_07
71,24,15,4,11,0,1,0,5,3,2,4,12,1,18,6,18,29,18,15,62,237,14,136,2,3,5,0,0.281714141368866,-0.27660122513771,0.317714154720306,-0.189476549625397,-0.329625725746155,0.571270108222961,-0.0202107895165681,-0.474245429039001,0.314569979906082,0.100554257631302,-0.187981680035591,0.333458811044693,29_Jan_2024_11_07
70,19,13,4,10,0,7,1,7,3,5,6,12,1,22,3,15,28,19,13,60,243,13,143,1,0,6,0,0.28399470448494,-0.2777159512043,0.31824067234993,-0.189312607049942,-0.329640746116638,0.571311414241791,-0.0202982015907764,-0.474414557218552,0.314689785242081,0.102432571351528,-0.190323412418365,0.335009783506393,29_Jan_2024_11_07
69,22,15,5,10,0,4,0,11,8,8,6,13,3,19,3,11,19,17,14,64,242,12,140,7,6,0,8,0.286604583263397,-0.279074043035507,0.319204449653625,-0.189177811145782,-0.329594939947128,0.571335315704346,-0.0203341655433177,-0.474602073431015,0.314825832843781,0.104189619421959,-0.192603692412376,0.336531579494476,29_Jan_2024_11_07
69,21,13,3,10,1,0,0,9,3,2,4,17,1,22,3,14,21,16,13,69,248,10,136,5,4,2,14,0.289211690425873,-0.280227690935135,0.319970548152924,-0.189062044024467,-0.329299449920654,0.571316123008728,-0.0203598774969577,-0.474814057350159,0.314937323331833,0.105840712785721,-0.19481386244297,0.33803203701973,29_Jan_2024_11_07
69,25,14,0,7,0,3,0,9,0,2,3,13,2,25,4,13,21,15,15,67,244,9,151,5,6,5,0,0.291578143835068,-0.281323701143265,0.320795744657516,-0.188896223902702,-0.329064279794693,0.571313619613647,-0.0204021707177162,-0.475050151348114,0.315004378557205,0.10744135081768,-0.19696381688118,0.339566141366959,29_Jan_2024_11_07
68,25,14,1,9,0,0,0,2,12,2,3,19,5,20,0,12,18,14,16,67,251,10,155,5,5,3,1,0.293023556470871,-0.281991273164749,0.321335166692734,-0.188758164644241,-0.328986018896103,0.571340799331665,-0.020453181117773,-0.475201606750488,0.315047591924667,0.108469195663929,-0.198373675346375,0.340596616268158,29_Jan_2024_11_07
70,29,14,0,10,0,5,1,11,6,11,5,10,0,27,1,12,17,18,19,68,248,11,152,4,5,6,4,0.295002669095993,-0.283061444759369,0.32205918431282,-0.188468337059021,-0.328986525535583,0.571455240249634,-0.020546481013298,-0.475424587726593,0.315104842185974,0.109920874238014,-0.200471475720405,0.342131495475769,29_Jan_2024_11_07
68,17,16,2,11,0,0,0,13,14,3,3,17,4,29,2,8,17,16,14,69,246,10,148,5,3,4,0,0.297106981277466,-0.28408145904541,0.322975724935532,-0.18823778629303,-0.328933894634247,0.571542203426361,-0.0206459425389766,-0.475646495819092,0.315150588750839,0.111293308436871,-0.202517300844192,0.343675047159195,29_Jan_2024_11_07
67,22,16,0,9,0,2,8,11,8,2,6,10,0,28,0,14,22,16,21,76,249,11,153,4,3,4,0,0.298653036355972,-0.284779280424118,0.323448866605759,-0.187992662191391,-0.328909426927566,0.571621954441071,-0.0207428969442844,-0.47586065530777,0.315207958221435,0.112559542059898,-0.204490169882774,0.345207303762436,29_Jan_2024_11_07
64,22,11,0,11,1,3,0,6,4,1,5,19,10,22,1,10,21,14,21,77,253,8,159,6,4,6,2,0.299194157123566,-0.284970879554748,0.323663145303726,-0.187902927398682,-0.32892382144928,0.571654379367828,-0.020772036164999,-0.475929081439972,0.315230280160904,0.112967066466808,-0.205131441354752,0.34571373462677,29_Jan_2024_11_07
64,20,13,5,11,0,8,0,6,4,1,4,21,3,24,4,9,14,13,17,77,263,10,165,6,3,5,1,0.301351338624954,-0.285836100578308,0.324742972850799,-0.187673404812813,-0.329111397266388,0.571738958358765,-0.0208328403532505,-0.47607684135437,0.315277516841888,0.113841257989407,-0.206530451774597,0.346842378377914,29_Jan_2024_11_07
70,26,17,0,9,0,1,0,3,0,2,4,18,0,28,4,12,14,15,19,80,250,10,166,6,7,4,0,0.303488969802856,-0.286446094512939,0.325841337442398,-0.187324658036232,-0.329286634922028,0.571848154067993,-0.0209301803261041,-0.476312309503555,0.315345972776413,0.115187406539917,-0.208725094795227,0.348658949136734,29_Jan_2024_11_07
73,24,11,2,11,0,4,0,8,4,3,4,20,3,23,4,11,15,14,20,76,244,9,160,7,10,7,6,0.305391937494278,-0.286785006523132,0.326949834823608,-0.187011674046516,-0.329447001218796,0.571947574615479,-0.021019784733653,-0.476524144411087,0.315410226583481,0.116388268768787,-0.21075813472271,0.350384414196014,29_Jan_2024_11_07
74,28,15,13,12,2,4,0,7,5,5,8,21,0,21,2,12,17,16,21,77,256,8,165,8,4,5,1,0.306694000959396,-0.286861032247543,0.327631503343582,-0.186785161495209,-0.329553008079529,0.572042644023895,-0.0210747122764587,-0.476647824048996,0.315448522567749,0.117107711732388,-0.212031111121178,0.351481080055237,29_Jan_2024_11_07
73,29,17,0,9,0,5,0,13,9,1,7,19,0,21,3,16,18,17,25,76,249,4,160,6,6,5,0,0.307594120502472,-0.286932975053787,0.328088819980621,-0.186496198177338,-0.329560458660126,0.572147786617279,-0.0211713053286075,-0.476818859577179,0.315496802330017,0.118089273571968,-0.21381151676178,0.35309037566185,29_Jan_2024_11_07
70,30,17,12,9,1,6,4,7,14,2,5,15,2,19,2,11,17,17,18,75,242,9,170,8,7,2,0,0.308852404356003,-0.286942452192307,0.328926980495453,-0.186324253678322,-0.329492151737213,0.572193205356598,-0.0212514251470565,-0.476992696523666,0.315544486045837,0.118980824947357,-0.21545347571373,0.354608446359634,29_Jan_2024_11_07
76,29,17,1,10,8,7,0,10,11,2,6,17,0,19,1,16,20,17,17,75,252,7,166,6,8,3,0,0.310451418161392,-0.28754848241806,0.330342143774033,-0.186204716563225,-0.329331338405609,0.572191178798676,-0.0213116817176342,-0.477161765098572,0.315588980913162,0.11979391425848,-0.216938659548759,0.356040954589844,29_Jan_2024_11_07
75,29,17,0,19,0,6,0,7,8,2,0,15,1,25,2,13,21,15,23,74,259,14,174,4,8,5,0,0.311761409044266,-0.287990599870682,0.331504285335541,-0.186050131917,-0.329283893108368,0.572194874286652,-0.0213666595518589,-0.477324336767197,0.31564250588417,0.12052745372057,-0.218286991119385,0.35737332701683,29_Jan_2024_11_07
76,27,17,14,10,1,6,0,7,12,3,7,16,1,14,3,11,19,15,20,75,269,9,176,7,10,6,0,0.312171250581741,-0.288273990154266,0.332010120153427,-0.185899868607521,-0.329375833272934,0.572228848934174,-0.0214045401662588,-0.477423489093781,0.315680295228958,0.120983973145485,-0.2191271930933,0.358238399028778,29_Jan_2024_11_07
72,25,14,0,11,15,4,0,6,8,5,6,17,1,22,2,14,15,15,19,80,259,10,168,5,5,6,0,0.313439249992371,-0.289065390825272,0.333442717790604,-0.185737356543541,-0.32936105132103,0.57224178314209,-0.0214568488299846,-0.477565795183182,0.315733343362808,0.121615327894688,-0.220335930585861,0.359487861394882,29_Jan_2024_11_07
76,26,12,1,12,0,7,0,10,4,1,13,21,6,23,2,13,22,13,17,86,268,6,167,5,7,4,15,0.314174801111221,-0.289817929267883,0.334646880626678,-0.185588330030441,-0.329322963953018,0.572258949279785,-0.0215097479522228,-0.477699875831604,0.315775007009506,0.12219201028347,-0.221471309661865,0.360720336437225,29_Jan_2024_11_07
76,25,15,0,12,0,11,4,6,1,0,8,14,0,25,3,15,16,13,20,86,258,8,165,11,9,4,0,0.315288931131363,-0.290209889411926,0.335820019245148,-0.185469210147858,-0.329310327768326,0.572278499603272,-0.0215607397258281,-0.477813094854355,0.315819829702377,0.122715085744858,-0.222531676292419,0.36191400885582,29_Jan_2024_11_07
75,23,16,0,12,0,1,0,5,0,2,3,13,0,25,2,17,23,16,21,88,272,10,170,8,6,4,1,0.316160321235657,-0.290544956922531,0.337104737758636,-0.185356080532074,-0.329281777143478,0.572297692298889,-0.0216121133416891,-0.477912217378616,0.315867274999618,0.123189873993397,-0.223482102155685,0.363057643175125,29_Jan_2024_11_07
73,25,15,0,13,14,4,0,6,2,4,4,19,2,30,2,12,16,14,21,88,287,11,171,7,6,11,1,0.31666287779808,-0.290630280971527,0.337926775217056,-0.185265719890594,-0.329326093196869,0.572326183319092,-0.0216463338583707,-0.477970004081726,0.315896689891815,0.12348835170269,-0.224034860730171,0.363795161247253,29_Jan_2024_11_07
73,28,15,0,12,0,1,2,9,1,8,5,18,1,33,3,15,18,16,23,90,281,8,170,5,13,5,0,0.317384213209152,-0.290633410215378,0.339255750179291,-0.185146197676659,-0.329398244619369,0.572368025779724,-0.0217115730047225,-0.478038012981415,0.31591609120369,0.123894914984703,-0.224733605980873,0.364833742380142,29_Jan_2024_11_07
71,28,15,1,10,0,5,1,9,5,4,11,19,0,31,2,17,18,18,24,88,278,11,170,8,11,12,3,0.317963808774948,-0.290465623140335,0.340600788593292,-0.18503400683403,-0.329514980316162,0.572413742542267,-0.0217766873538494,-0.478089898824692,0.315928339958191,0.124265752732754,-0.225288599729538,0.365803122520447,29_Jan_2024_11_07
71,27,17,0,8,0,3,14,6,4,7,10,17,0,35,0,16,24,16,21,88,274,11,168,7,13,7,1,0.318472623825073,-0.290296047925949,0.342006355524063,-0.184911385178566,-0.329776644706726,0.5724858045578,-0.0218318384140729,-0.478126764297485,0.315935850143433,0.124603979289532,-0.225717663764954,0.366706281900406,29_Jan_2024_11_07
71,27,19,1,13,0,3,0,9,4,9,5,18,0,26,0,13,21,14,20,91,270,11,165,7,14,7,0,0.318885177373886,-0.290181040763855,0.343344926834106,-0.184887379407883,-0.329866647720337,0.572513580322266,-0.0218843203037977,-0.478143870830536,0.31591871380806,0.124892354011536,-0.226029023528099,0.367518901824951,29_Jan_2024_11_07
70,29,15,0,10,1,8,0,10,6,0,13,17,1,36,2,23,23,15,19,91,272,10,163,9,10,6,0,0.319021970033646,-0.290150135755539,0.344143658876419,-0.184894397854805,-0.329922795295715,0.572531938552856,-0.02191330678761,-0.47814804315567,0.315903425216675,0.125046476721764,-0.226167768239975,0.368005067110062,29_Jan_2024_11_07
71,26,16,0,12,5,7,1,10,3,3,1,17,1,37,4,15,28,17,21,94,268,9,162,5,13,6,0,0.319170773029327,-0.290156483650208,0.345281720161438,-0.184947296977043,-0.33000060915947,0.572552800178528,-0.0219551399350166,-0.478139340877533,0.315892964601517,0.125213742256164,-0.226249605417252,0.368630290031433,29_Jan_2024_11_07
71,28,17,1,8,0,2,13,8,1,5,5,17,0,32,0,17,27,12,23,97,264,8,160,4,7,6,0,0.319080859422684,-0.290137201547623,0.346246212720871,-0.185066908597946,-0.330019682645798,0.572553336620331,-0.0219843536615371,-0.478125214576721,0.315891742706299,0.125305026769638,-0.226209312677383,0.369131833314896,29_Jan_2024_11_07
74,29,17,0,12,0,8,0,9,4,3,6,15,0,34,0,16,25,14,22,87,258,10,163,3,12,6,0,0.31904324889183,-0.290141522884369,0.347050696611404,-0.185233175754547,-0.330153405666351,0.572572648525238,-0.0220015179365873,-0.478110104799271,0.315898090600967,0.125288888812065,-0.22606635093689,0.369516372680664,29_Jan_2024_11_07
75,29,15,0,12,0,9,0,7,3,6,8,19,4,32,0,21,30,15,25,93,257,7,169,6,4,5,0,0.31870111823082,-0.290045201778412,0.347643107175827,-0.185369953513145,-0.330446749925613,0.572646081447601,-0.0220136512070894,-0.478087991476059,0.315904796123505,0.125166222453117,-0.225856736302376,0.369776248931885,29_Jan_2024_11_07
74,28,17,0,11,1,9,0,7,6,10,1,16,1,35,3,17,27,14,22,92,260,12,166,6,7,4,0,0.318522483110428,-0.289994329214096,0.347929358482361,-0.185475453734398,-0.330597251653671,0.572702348232269,-0.0220107417553663,-0.478070169687271,0.315917074680328,0.125032886862755,-0.225701943039894,0.369881153106689,29_Jan_2024_11_07
75,29,14,0,9,1,10,8,6,7,7,9,16,0,31,9,14,25,17,24,96,258,9,167,4,6,5,0,0.318197935819626,-0.289829820394516,0.348189532756805,-0.185677215456963,-0.330866605043411,0.572780191898346,-0.0220042094588279,-0.478038609027862,0.31593781709671,0.124766454100609,-0.225442677736282,0.369962692260742,29_Jan_2024_11_07
72,28,15,0,10,0,9,0,6,0,2,2,14,0,32,0,19,31,14,20,98,257,11,168,4,5,5,0,0.317802309989929,-0.289703160524368,0.348272770643234,-0.185858190059662,-0.331162869930267,0.572850048542023,-0.0220058169215917,-0.478001534938812,0.315965622663498,0.124445237219334,-0.225149750709534,0.369969457387924,29_Jan_2024_11_07
72,29,19,0,10,0,6,0,6,4,5,6,21,1,29,0,18,27,14,16,93,252,12,163,8,10,5,0,0.317448705434799,-0.289754688739777,0.348192989826202,-0.186070173978805,-0.331406384706497,0.57286524772644,-0.0220258124172687,-0.477967411279678,0.315994203090668,0.1241025775671,-0.224824771285057,0.369897693395615,29_Jan_2024_11_07
74,29,15,0,9,0,3,10,5,0,5,4,16,1,25,1,17,26,15,20,95,253,12,165,8,9,9,1,0.317109823226929,-0.290019065141678,0.348031133413315,-0.18634757399559,-0.33146122097969,0.572824716567993,-0.0220830626785755,-0.477926939725876,0.316006034612656,0.123734593391418,-0.224468484520912,0.369731277227402,29_Jan_2024_11_07
71,27,14,1,11,0,9,0,8,1,3,7,15,0,25,0,15,26,14,16,90,249,10,160,7,6,5,0,0.316799283027649,-0.290226966142654,0.347787618637085,-0.186518535017967,-0.331444054841995,0.572782814502716,-0.0221282970160245,-0.477899938821793,0.316008925437927,0.123471669852734,-0.224215194582939,0.36956200003624,29_Jan_2024_11_07
71,30,15,1,11,0,5,0,5,0,3,0,16,8,30,0,16,25,15,18,96,256,11,164,6,8,5,3,0.31627956032753,-0.290556877851486,0.34720903635025,-0.186709091067314,-0.331531465053558,0.572741508483887,-0.0222023259848356,-0.477860629558563,0.316003322601318,0.123047299683094,-0.223818898200989,0.369222432374954,29_Jan_2024_11_07
73,29,15,0,9,0,7,0,8,2,8,4,16,2,31,0,13,28,15,18,93,255,12,161,8,9,4,0,0.315748125314713,-0.29073703289032,0.346609085798263,-0.186909809708595,-0.331686973571777,0.572685539722443,-0.02228369936347,-0.477826982736588,0.316001415252685,0.12256845086813,-0.223402082920074,0.368764609098434,29_Jan_2024_11_07
71,30,14,0,9,0,7,0,6,0,3,4,14,13,25,0,12,24,13,18,89,257,11,158,9,9,4,0,0.315135031938553,-0.290671497583389,0.345856726169586,-0.187141999602318,-0.331804245710373,0.572614789009094,-0.0223660394549369,-0.477795034646988,0.315983861684799,0.1220363676548,-0.222927391529083,0.368196278810501,29_Jan_2024_11_07
71,32,17,12,9,0,6,1,9,0,6,8,15,0,21,0,14,25,13,16,86,252,10,154,7,8,5,9,0.314710795879364,-0.290499597787857,0.345381557941437,-0.187288790941238,-0.332015633583069,0.572593927383423,-0.0224193073809146,-0.477774411439896,0.315968304872513,0.121652461588383,-0.222553536295891,0.367742568254471,29_Jan_2024_11_07
73,31,16,1,7,2,7,0,13,10,6,5,10,1,25,1,16,30,14,19,91,254,8,153,7,7,5,0,0.314065992832184,-0.290038198232651,0.344532400369644,-0.187513664364815,-0.332257151603699,0.572551786899567,-0.022489994764328,-0.477750152349472,0.315948486328125,0.121033482253551,-0.221876785159111,0.366907984018326,29_Jan_2024_11_07
72,27,15,1,11,4,6,0,9,0,5,7,11,0,25,13,11,16,11,14,85,253,10,155,9,12,5,0,0.31336236000061,-0.289350271224976,0.343777894973755,-0.187712803483009,-0.332470238208771,0.572512447834015,-0.0225463490933179,-0.477733373641968,0.315928936004639,0.120346762239933,-0.220989137887955,0.365887105464935,29_Jan_2024_11_07
70,27,14,0,9,0,7,0,6,0,11,10,13,1,28,4,14,20,13,18,82,261,11,156,8,10,5,0,0.312501013278961,-0.288445621728897,0.342937260866165,-0.187909349799156,-0.332532942295074,0.572443246841431,-0.0226161163300275,-0.477715790271759,0.315895855426788,0.119570888578892,-0.219892755150795,0.364638835191727,29_Jan_2024_11_07
73,27,14,2,9,2,7,0,7,1,9,6,14,0,22,0,19,27,12,17,78,251,12,153,8,8,10,8,0.311520725488663,-0.287345230579376,0.34209194779396,-0.188151091337204,-0.332387268543243,0.572357654571533,-0.0226778145879507,-0.477710843086243,0.31586566567421,0.118691518902779,-0.218616470694542,0.363209247589111,29_Jan_2024_11_07
70,24,13,0,9,0,7,2,8,1,4,8,10,0,26,0,9,18,13,17,75,248,10,148,7,5,5,0,0.310749351978302,-0.286722838878632,0.341629236936569,-0.18835324048996,-0.332276493310928,0.572298884391785,-0.0227117277681827,-0.477710664272308,0.31584683060646,0.118052899837494,-0.217667698860168,0.362173467874527,29_Jan_2024_11_07
71,19,13,5,9,0,7,1,8,1,8,6,16,8,27,4,11,20,12,15,71,237,10,144,8,5,7,0,0.309211254119873,-0.285809278488159,0.340739578008652,-0.188634067773819,-0.332240492105484,0.572255373001099,-0.0227497443556785,-0.477714240550995,0.315815597772598,0.117005698382854,-0.216121658682823,0.360502749681473,29_Jan_2024_11_07
64,21,12,2,10,1,3,0,7,2,4,5,16,1,23,0,10,18,15,18,71,238,12,144,8,8,6,3,0.307513624429703,-0.28491461277008,0.339898079633713,-0.188886448740959,-0.332455813884735,0.572269082069397,-0.0227784160524606,-0.477719306945801,0.31577929854393,0.115830563008785,-0.214419797062874,0.358714580535889,29_Jan_2024_11_07
67,24,11,0,10,0,3,0,7,7,4,9,13,1,23,0,16,17,12,15,68,232,11,143,14,7,5,2,0.305687546730041,-0.28387725353241,0.339221060276031,-0.18909552693367,-0.332608133554459,0.57230532169342,-0.0227973852306604,-0.477727293968201,0.315740615129471,0.114504091441631,-0.212532684206962,0.356813013553619,29_Jan_2024_11_07
68,17,10,4,10,1,2,0,3,0,5,6,12,0,25,1,9,18,12,16,57,216,11,135,10,11,3,0,0.304284244775772,-0.283070772886276,0.338680505752563,-0.18929235637188,-0.332594662904739,0.57231479883194,-0.0228009708225727,-0.477735370397568,0.315712422132492,0.113537594676018,-0.211164101958275,0.355474203824997,29_Jan_2024_11_07
69,17,9,2,9,3,5,1,7,8,5,6,13,15,24,1,8,20,15,16,54,209,10,123,7,6,13,3,0.302142232656479,-0.281679719686508,0.337939292192459,-0.18963161110878,-0.332559704780579,0.572327136993408,-0.0227957516908645,-0.47775012254715,0.315659075975418,0.111993014812469,-0.208943754434585,0.353394120931625,29_Jan_2024_11_07
68,18,12,0,7,1,3,0,5,2,1,3,13,0,23,0,2,22,13,18,57,206,11,121,7,9,4,0,0.299837023019791,-0.280137330293655,0.337292790412903,-0.189960509538651,-0.332657873630524,0.572386920452118,-0.0227817296981811,-0.477764517068863,0.315588444471359,0.110292144119739,-0.206558123230934,0.351177006959915,29_Jan_2024_11_07
68,17,13,0,8,1,3,0,9,0,5,4,19,0,28,0,10,25,14,16,54,209,12,115,5,9,3,0,0.297167629003525,-0.278522372245789,0.336547315120697,-0.190281525254249,-0.332743674516678,0.572441279888153,-0.0227521900087595,-0.477786481380463,0.315508604049683,0.108449630439281,-0.203976646065712,0.348868787288666,29_Jan_2024_11_07
67,15,8,3,7,1,4,2,7,5,4,6,19,14,29,0,7,24,14,15,57,202,7,114,3,2,5,0,0.294166326522827,-0.27712619304657,0.33575314283371,-0.190585628151894,-0.332885950803757,0.572516202926636,-0.0226931031793355,-0.477828085422516,0.315417885780334,0.106442473828793,-0.201230764389038,0.346484661102295,29_Jan_2024_11_07
68,20,9,4,8,0,8,0,9,2,3,2,14,1,34,0,10,22,13,15,52,195,10,109,5,5,1,0,0.291934370994568,-0.276315957307815,0.335205554962158,-0.190751329064369,-0.333089172840118,0.572564780712128,-0.0226375088095664,-0.477865070104599,0.315360277891159,0.104986079037189,-0.199337735772133,0.344858229160309,29_Jan_2024_11_07
69,16,9,1,8,1,3,4,8,5,5,6,14,1,34,1,6,22,13,13,54,193,9,102,4,4,4,1,0.288285166025162,-0.275270968675613,0.334341108798981,-0.190965160727501,-0.333426743745804,0.572659254074097,-0.0225469879806041,-0.47791650891304,0.315268486738205,0.102629825472832,-0.196461319923401,0.342368721961975,29_Jan_2024_11_07
67,19,12,0,6,0,2,0,4,0,1,5,12,1,32,0,7,24,16,15,52,185,12,107,4,6,5,0,0.284524470567703,-0.274244040250778,0.333320796489716,-0.191153034567833,-0.333746522665024,0.572743773460388,-0.022374028339982,-0.477955192327499,0.315186470746994,0.100057281553745,-0.193535700440407,0.339889258146286,29_Jan_2024_11_07
71,22,17,0,8,0,3,0,8,5,2,4,14,1,29,0,6,19,13,14,52,180,11,107,9,4,6,0,0.281869322061539,-0.273497045040131,0.332687258720398,-0.191233977675438,-0.334005683660507,0.57284140586853,-0.0222698468714952,-0.477972000837326,0.315122574567795,0.0982319936156272,-0.191586047410965,0.338283151388168,29_Jan_2024_11_07
69,17,11,1,7,1,1,0,8,1,3,6,11,0,26,0,3,24,14,12,53,173,10,105,8,4,6,1,0.277757197618484,-0.272272974252701,0.331665396690369,-0.191395312547684,-0.334470689296722,0.573014140129089,-0.022145602852106,-0.477950870990753,0.315006971359253,0.0953069999814033,-0.188703328371048,0.335875749588013,29_Jan_2024_11_07
69,17,13,0,6,0,1,0,5,0,4,9,11,0,25,0,5,24,11,7,50,169,9,100,3,2,6,0,0.273541539907455,-0.270886600017548,0.330641448497772,-0.191611126065254,-0.33475649356842,0.573133587837219,-0.0220398791134357,-0.47788479924202,0.314880043268204,0.0921940505504608,-0.185836434364319,0.333494126796722,29_Jan_2024_11_07
