S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MWx,MWy,MWz,MSx,MSy,MSz,MCx,MCy,MCz,MEx,MEy,MEz,session_time_stamp
56,56,17,2,5,1,9,0,11,3,10,0,6,1,9,1,30,27,3,30,29,107,11,46,6,3,4,0,0.274100720882416,-0.381444901227951,0.418553799390793,-0.177897036075592,-0.33285728096962,0.559177875518799,-0.003713181708008,-0.456139624118805,0.313019305467606,0.123926214873791,-0.235781788825989,0.394350677728653,29_Jan_2024_11_11
57,54,17,0,8,1,8,0,11,1,10,0,5,15,9,1,31,25,3,32,30,110,12,46,5,6,7,0,0.273959577083588,-0.381554394960403,0.418461441993713,-0.177902832627296,-0.332863062620163,0.559182584285736,-0.0037447463255375,-0.456146836280823,0.313010901212692,0.123931922018528,-0.235840141773224,0.39430046081543,29_Jan_2024_11_11
54,57,17,0,9,2,10,2,12,4,9,6,7,0,11,0,33,25,8,31,30,107,11,44,3,4,10,1,0.273931920528412,-0.381632149219513,0.418411254882813,-0.177906811237335,-0.332873284816742,0.5591881275177,-0.0037796939723193,-0.456151783466339,0.312997162342071,0.123931892216206,-0.235888391733169,0.394245535135269,29_Jan_2024_11_11
52,56,18,2,13,0,10,0,7,7,12,2,7,0,11,7,33,27,2,30,36,105,10,45,0,3,9,1,0.273847788572311,-0.381744414567947,0.418420940637589,-0.177907362580299,-0.332878261804581,0.559191048145294,-0.0038023288361728,-0.456156700849533,0.312986433506012,0.123932398855686,-0.235920757055283,0.394207537174225,29_Jan_2024_11_11
57,56,17,0,6,0,4,1,7,6,7,1,11,0,11,0,31,28,4,32,29,107,10,45,3,3,14,2,0.273809492588043,-0.381774336099625,0.418327987194061,-0.177907139062881,-0.332889974117279,0.559193432331085,-0.0038337274454534,-0.456165581941605,0.312968671321869,0.123935222625732,-0.235975906252861,0.394151866436005,29_Jan_2024_11_11
57,56,17,0,9,0,9,1,10,8,9,8,8,0,7,0,32,23,2,31,31,109,12,45,1,4,8,0,0.273748755455017,-0.381888151168823,0.418328672647476,-0.177906289696693,-0.332905471324921,0.55919486284256,-0.003851355286315,-0.456193268299103,0.312961399555206,0.123942367732525,-0.236042216420174,0.394100397825241,29_Jan_2024_11_11
54,55,16,4,12,0,10,0,10,6,10,1,3,0,7,13,28,24,1,33,31,110,12,48,10,7,6,3,0.273748755455017,-0.381888151168823,0.418328672647476,-0.177906289696693,-0.332905471324921,0.55919486284256,-0.003851355286315,-0.456193268299103,0.312961399555206,0.123942367732525,-0.236042216420174,0.394100397825241,29_Jan_2024_11_11
56,55,17,0,9,2,9,3,8,10,9,9,5,0,10,1,33,26,11,33,32,109,13,46,4,3,8,0,0.273582965135574,-0.382110744714737,0.418233841657638,-0.177904695272446,-0.332919597625732,0.559195518493652,-0.003886618418619,-0.45622044801712,0.312942326068878,0.123953364789486,-0.236113622784614,0.394057750701904,29_Jan_2024_11_11
56,58,16,0,9,0,8,0,10,1,10,0,5,0,10,0,30,23,3,35,30,110,12,47,4,2,8,0,0.27369013428688,-0.382153868675232,0.418089091777802,-0.177926808595657,-0.332899749279022,0.559176504611969,-0.0039190673269331,-0.456250190734863,0.312925606966019,0.12397251278162,-0.236189946532249,0.394019663333893,29_Jan_2024_11_11
54,57,19,0,9,0,8,0,7,6,8,1,5,4,7,0,29,25,10,35,31,109,12,48,6,4,4,0,0.273726403713226,-0.382241725921631,0.418061524629593,-0.177945479750633,-0.332883536815643,0.559160470962524,-0.0039428640156984,-0.45627948641777,0.312917560338974,0.123992048203945,-0.236259326338768,0.393997818231583,29_Jan_2024_11_11
55,57,15,0,9,0,9,0,9,5,9,1,5,0,7,0,30,25,1,29,31,108,16,43,4,5,8,0,0.273672372102737,-0.382331609725952,0.418036848306656,-0.177955970168114,-0.332880020141601,0.559153616428375,-0.0039563728496432,-0.456298530101776,0.312911868095398,0.124004364013672,-0.236302927136421,0.393991231918335,29_Jan_2024_11_11
58,55,18,0,8,0,9,1,10,3,11,1,6,0,13,0,31,27,4,32,29,107,11,44,2,7,9,4,0.273579925298691,-0.382622629404068,0.418222784996033,-0.177970975637436,-0.332869172096252,0.559144496917725,-0.0039759641513228,-0.456323504447937,0.312902152538299,0.124021425843239,-0.236370265483856,0.393988937139511,29_Jan_2024_11_11
56,55,19,0,7,0,6,0,8,2,8,1,5,1,7,1,30,28,5,31,30,107,10,44,3,4,8,0,0.273543804883957,-0.382653295993805,0.41821962594986,-0.177975505590439,-0.332867085933685,0.559141993522644,-0.0039826119318604,-0.456331133842468,0.312899082899094,0.124025657773018,-0.236391797661781,0.393990933895111,29_Jan_2024_11_11
56,55,19,0,8,2,9,0,10,5,11,1,3,1,10,1,33,28,4,31,34,108,8,45,4,5,7,0,0.273534148931503,-0.382559835910797,0.418067246675491,-0.177991017699242,-0.332866370677948,0.559136271476746,-0.0039974264800548,-0.456354796886444,0.312895178794861,0.12403079867363,-0.236454248428345,0.394007444381714,29_Jan_2024_11_11
57,57,18,0,14,4,6,5,3,3,12,1,7,1,10,4,30,21,3,35,32,109,11,44,4,5,10,0,0.273595660924911,-0.382547527551651,0.418097585439682,-0.178003028035164,-0.332872301340103,0.55913257598877,-0.0040075192227959,-0.456377595663071,0.312889546155929,0.124033212661743,-0.23650461435318,0.394029945135117,29_Jan_2024_11_11
52,55,23,0,9,0,15,0,7,0,9,0,5,4,8,0,31,23,4,30,31,107,11,46,5,7,6,12,0.273631185293198,-0.3825523853302,0.418138384819031,-0.178013205528259,-0.332877814769745,0.559129416942596,-0.0039909644983708,-0.456400632858276,0.312855124473572,0.12403954565525,-0.236541390419006,0.394049853086471,29_Jan_2024_11_11
56,53,14,0,8,0,8,0,7,0,9,0,4,0,10,0,29,24,3,33,30,110,11,47,4,2,9,0,0.273648202419281,-0.382550686597824,0.418168663978577,-0.17801733314991,-0.332883596420288,0.559127449989319,-0.0039840824902057,-0.456416100263596,0.312835246324539,0.124044746160507,-0.236559778451919,0.394067019224167,29_Jan_2024_11_11
56,56,18,3,7,1,6,0,9,11,9,0,4,2,9,0,31,27,4,33,34,109,12,47,3,1,9,0,0.273690313100815,-0.38254502415657,0.418208956718445,-0.178014636039734,-0.332904636859894,0.559125900268555,-0.0039758961647748,-0.456439822912216,0.312811702489853,0.124055273830891,-0.236589670181274,0.394092947244644,29_Jan_2024_11_11
54,56,15,1,11,1,9,2,12,3,11,0,3,0,10,0,32,24,3,32,32,108,11,45,1,12,9,0,0.273710489273071,-0.382574528455734,0.418265700340271,-0.178023353219032,-0.332918763160705,0.559125423431397,-0.0039679780602455,-0.456475764513016,0.312807887792587,0.124068781733513,-0.236625626683235,0.394123554229736,29_Jan_2024_11_11
57,60,17,1,13,1,7,0,9,0,9,0,2,0,12,0,30,28,3,30,32,108,11,44,4,6,8,0,0.273724496364593,-0.382596641778946,0.418310314416885,-0.178028106689453,-0.332927584648132,0.559124767780304,-0.0039558382704854,-0.45649516582489,0.312801539897919,0.124081403017044,-0.236653119325638,0.394149869680405,29_Jan_2024_11_11
57,57,18,0,10,0,8,3,11,4,12,2,5,2,10,4,31,28,4,30,29,108,9,46,4,2,8,0,0.273727595806122,-0.382638305425644,0.418371856212616,-0.178012505173683,-0.332981824874878,0.559142649173737,-0.0039279549382627,-0.456540584564209,0.312793582677841,0.124100707471371,-0.236694499850273,0.394195050001144,29_Jan_2024_11_11
55,57,17,0,8,1,7,0,8,5,9,8,4,8,10,4,30,25,5,31,30,107,10,43,0,10,8,0,0.273748219013214,-0.382704675197601,0.418475955724716,-0.177991166710854,-0.333047598600388,0.55916440486908,-0.0039082895964384,-0.456579029560089,0.312785148620605,0.124119386076927,-0.236734077334404,0.394243448972702,29_Jan_2024_11_11
57,55,15,0,8,0,7,1,7,3,12,5,2,0,9,0,32,27,4,35,31,108,11,45,3,0,9,2,0.273755192756653,-0.38271963596344,0.418510764837265,-0.177981838583946,-0.333085387945175,0.559175193309784,-0.0039043235592544,-0.456593602895737,0.312774300575256,0.124132469296455,-0.236755803227425,0.394277781248093,29_Jan_2024_11_11
58,55,24,0,9,0,7,0,7,9,6,1,5,0,10,0,32,27,5,36,30,108,12,44,1,4,9,0,0.273793816566467,-0.382735729217529,0.418590515851975,-0.177984938025474,-0.333133071660995,0.559184908866882,-0.0038991915062069,-0.45661473274231,0.312764823436737,0.124154254794121,-0.236781924962997,0.394331276416778,29_Jan_2024_11_11
56,58,18,14,7,4,3,11,8,2,9,1,12,0,13,1,34,26,4,31,34,106,10,43,4,4,9,0,0.273872077465057,-0.382770121097565,0.418734520673752,-0.17801707983017,-0.333140939474106,0.559173882007599,-0.0038962017279118,-0.456635177135467,0.312758237123489,0.124188959598541,-0.236806154251099,0.394390940666199,29_Jan_2024_11_11
56,53,16,2,9,1,9,1,9,0,9,0,4,0,8,0,32,26,4,33,30,105,9,42,4,2,14,2,0.273542761802673,-0.382942020893097,0.418877214193344,-0.178034633398056,-0.333164274692535,0.55916428565979,-0.0038818339817225,-0.456663489341736,0.312762349843979,0.124210618436337,-0.236819893121719,0.394429624080658,29_Jan_2024_11_11
58,58,15,0,8,0,8,0,12,3,9,0,8,0,11,9,31,27,6,32,30,108,10,44,3,4,10,3,0.27353298664093,-0.382992088794708,0.418983370065689,-0.178052648901939,-0.333193302154541,0.559153079986572,-0.0038803652860224,-0.456686437129974,0.312747687101364,0.124240592122078,-0.236844211816788,0.394495785236359,29_Jan_2024_11_11
55,55,18,0,8,0,6,4,8,1,11,0,2,0,9,0,29,26,3,31,32,107,17,49,4,2,8,0,0.2735655605793,-0.383014559745789,0.41908672451973,-0.178066492080688,-0.333227813243866,0.559145867824554,-0.0038820586632937,-0.456711232662201,0.312739849090576,0.124265782535076,-0.236872404813766,0.394566267728805,29_Jan_2024_11_11
57,55,17,0,7,0,7,0,8,2,7,0,3,4,8,0,31,26,5,34,31,107,10,44,2,0,10,0,0.273638486862183,-0.382997840642929,0.419137209653854,-0.178071334958076,-0.333249151706695,0.559143722057343,-0.0038926335982978,-0.456731021404266,0.312737673521042,0.124282419681549,-0.236892685294151,0.3946153819561,29_Jan_2024_11_11
52,56,15,0,9,3,9,3,9,4,9,1,6,5,9,5,29,27,4,35,36,108,15,47,3,2,9,0,0.273675411939621,-0.383003920316696,0.419212818145752,-0.178072929382324,-0.333285182714462,0.559144139289856,-0.0039111166261136,-0.456755936145782,0.3127321600914,0.124306455254555,-0.23692886531353,0.394680678844452,29_Jan_2024_11_11
55,56,16,0,9,0,8,0,7,2,11,13,4,0,8,0,27,24,2,30,31,110,8,48,4,3,9,0,0.273830324411392,-0.382899731397629,0.419274151325226,-0.178053587675095,-0.333319276571274,0.559153854846954,-0.0039226692169904,-0.456763237714767,0.312724202871323,0.124326750636101,-0.236964523792267,0.394735842943191,29_Jan_2024_11_11
57,56,18,0,8,0,7,0,10,3,10,1,6,0,13,0,32,27,4,34,32,111,13,46,5,4,16,12,0.273904919624329,-0.382874667644501,0.419342577457428,-0.178052008152008,-0.333343267440796,0.559153079986572,-0.003926683217287,-0.456764429807663,0.312720447778702,0.124332971870899,-0.236984387040138,0.394768744707107,29_Jan_2024_11_11
56,57,19,0,9,0,9,0,10,2,11,1,6,0,10,0,33,27,3,33,31,106,11,45,7,3,8,0,0.273926585912704,-0.382846862077713,0.419399291276932,-0.178037479519844,-0.33336541056633,0.559164881706238,-0.0039314907044172,-0.456767469644547,0.312717348337173,0.124338746070862,-0.237001940608025,0.394815176725388,29_Jan_2024_11_11
56,53,15,1,9,1,7,1,12,5,13,6,7,1,13,4,35,26,4,32,29,107,10,44,5,3,10,2,0.273950487375259,-0.38283559679985,0.41946879029274,-0.178007900714874,-0.333371937274933,0.55918300151825,-0.0039446903392672,-0.456783890724182,0.312714517116547,0.124346435070038,-0.237000823020935,0.39485889673233,29_Jan_2024_11_11
51,54,23,0,8,5,3,1,14,0,9,7,11,0,7,0,33,26,3,35,30,111,12,46,4,1,8,0,0.27395960688591,-0.382825374603271,0.419534713029861,-0.177981823682785,-0.333366870880127,0.55919361114502,-0.0039539169520139,-0.456801056861877,0.312711447477341,0.124363608658314,-0.236989229917526,0.394882291555405,29_Jan_2024_11_11
54,57,18,1,6,0,3,0,5,2,7,0,1,1,5,1,32,26,3,32,37,106,9,45,4,4,8,0,0.273991227149963,-0.382812738418579,0.419597864151001,-0.177959278225899,-0.333357512950897,0.559200048446655,-0.0039567374624311,-0.456812590360642,0.312708914279938,0.124387226998806,-0.236972734332085,0.394890367984772,29_Jan_2024_11_11
56,57,15,0,10,4,6,3,11,8,13,9,7,1,11,4,31,26,8,33,31,108,11,44,2,0,8,0,0.274052113294601,-0.38280776143074,0.41969707608223,-0.177919775247574,-0.333342671394348,0.559207201004028,-0.0039561786688864,-0.456830501556397,0.312703937292099,0.124423369765282,-0.236944854259491,0.394893229007721,29_Jan_2024_11_11
56,58,18,0,7,1,7,1,14,4,11,2,4,0,11,0,33,26,4,37,31,108,10,44,3,4,11,1,0.274048298597336,-0.382790088653564,0.419723838567734,-0.177885517477989,-0.333309769630432,0.559204876422882,-0.0039518326520919,-0.456847876310349,0.312698483467102,0.124453574419022,-0.236915901303291,0.394881844520569,29_Jan_2024_11_11
58,55,17,0,5,0,7,0,13,3,11,2,8,3,13,1,36,26,3,33,32,111,11,47,5,2,8,0,0.274005055427551,-0.382782340049744,0.419699400663376,-0.177861168980598,-0.333282768726349,0.559203207492828,-0.0039472440257668,-0.456857979297638,0.312694698572159,0.124470010399818,-0.236896693706512,0.394872337579727,29_Jan_2024_11_11
55,56,18,0,7,3,4,0,12,6,11,1,3,0,11,0,34,27,3,32,32,110,11,46,3,5,8,0,0.274019807577133,-0.382752627134323,0.419699013233185,-0.177830144762993,-0.333249121904373,0.559202194213867,-0.0039400737732648,-0.456869244575501,0.312688529491424,0.124488040804863,-0.236873105168343,0.394858509302139,29_Jan_2024_11_11
56,56,19,0,7,0,4,0,17,1,9,5,0,0,9,0,31,26,4,36,30,108,9,43,12,2,9,4,0.274010062217712,-0.382706254720688,0.419651806354523,-0.177805781364441,-0.333222687244415,0.55920422077179,-0.0039328746497631,-0.456874400377274,0.312683761119842,0.124497011303902,-0.23685310781002,0.394842594861984,29_Jan_2024_11_11
56,55,15,3,10,1,4,0,9,5,6,0,7,0,8,2,34,28,4,34,33,110,11,47,10,6,7,12,0.274050414562225,-0.382686108350754,0.419650852680206,-0.177785724401474,-0.333205193281174,0.559205889701843,-0.0039271721616387,-0.456874996423721,0.312680572271347,0.124495573341846,-0.236831560730934,0.394818812608719,29_Jan_2024_11_11
58,55,18,0,13,0,9,3,12,6,11,4,7,1,11,7,32,27,2,29,32,108,12,45,5,5,7,0,0.27401664853096,-0.382672101259231,0.419583737850189,-0.177774861454964,-0.33319303393364,0.559205770492554,-0.0039250920526683,-0.45687410235405,0.312679201364517,0.124494634568691,-0.236816003918648,0.394801318645477,29_Jan_2024_11_11
53,54,16,1,8,1,7,0,11,3,9,0,5,0,8,1,36,25,4,34,35,109,12,46,5,4,6,14,0.274050414562225,-0.382652997970581,0.419573605060577,-0.177763506770134,-0.333175897598267,0.559202492237091,-0.0039259572513401,-0.456870138645172,0.312676727771759,0.124489441514015,-0.236790791153908,0.394772976636887,29_Jan_2024_11_11
57,55,18,0,8,0,12,0,14,6,9,1,8,1,14,1,33,26,4,32,35,112,6,44,4,5,7,0,0.274001747369766,-0.382651209831238,0.419514656066894,-0.177765503525734,-0.333152562379837,0.5592001080513,-0.0039301598444581,-0.45686274766922,0.312677502632141,0.12447789311409,-0.236763268709183,0.394744664430618,29_Jan_2024_11_11
51,56,17,0,9,0,9,0,10,3,10,0,0,0,18,0,33,26,3,34,33,109,12,47,3,2,9,0,0.273946166038513,-0.382651001214981,0.41947203874588,-0.177762433886528,-0.333148121833801,0.559195458889008,-0.0039341100491583,-0.456856042146683,0.312681138515472,0.124468185007572,-0.236747547984123,0.394727021455765,29_Jan_2024_11_11
56,56,15,3,9,0,7,4,12,8,12,2,7,0,17,2,32,28,3,31,34,110,10,45,5,4,7,0,0.27384227514267,-0.382651269435882,0.419410735368729,-0.177781105041504,-0.333133727312088,0.559190034866333,-0.0039411792531609,-0.456843018531799,0.312684535980225,0.124446958303452,-0.236726954579353,0.394700288772583,29_Jan_2024_11_11
53,56,21,0,9,0,7,0,13,3,11,0,2,0,7,0,27,31,3,34,36,110,12,46,3,2,9,0,0.273816108703613,-0.382622927427292,0.419380128383637,-0.177805930376053,-0.333124935626984,0.559186935424805,-0.0039476379752159,-0.456827491521835,0.312690258026123,0.124415926635265,-0.236706733703613,0.394675672054291,29_Jan_2024_11_11
55,59,20,0,8,0,7,0,12,3,10,1,13,1,10,0,30,27,3,33,38,104,8,48,4,4,8,0,0.273797482252121,-0.382609218358993,0.419395565986633,-0.177822113037109,-0.333122849464416,0.559186160564423,-0.0039512072689831,-0.456815302371979,0.312694668769836,0.124391660094261,-0.236692458391189,0.394657492637634,29_Jan_2024_11_11
53,59,18,0,9,0,7,1,7,6,4,0,1,16,9,0,32,27,1,30,33,108,7,46,9,3,7,0,0.273756265640259,-0.382515251636505,0.419331341981888,-0.177854031324387,-0.333093822002411,0.559169411659241,-0.0039498889818787,-0.456789404153824,0.312701642513275,0.124353401362896,-0.236669138073921,0.394622594118118,29_Jan_2024_11_11
56,56,17,0,10,9,9,0,13,1,12,1,5,0,8,0,34,27,5,33,30,109,10,44,3,3,7,0,0.273740023374557,-0.382444739341736,0.419310748577118,-0.177899613976479,-0.33305150270462,0.559146463871002,-0.0039453073404729,-0.456762820482254,0.312710881233215,0.124311402440071,-0.236632481217384,0.394584536552429,29_Jan_2024_11_11
54,53,13,0,8,0,6,0,10,2,11,0,4,1,9,3,32,28,2,35,35,110,13,47,4,1,9,0,0.273556500673294,-0.382311701774597,0.419228106737137,-0.177952960133552,-0.33302316069603,0.559128046035767,-0.0039216163568198,-0.456743955612183,0.312739849090576,0.124258816242218,-0.23657576739788,0.394548416137695,29_Jan_2024_11_11
55,56,17,4,10,0,7,1,9,11,8,9,3,15,9,0,35,26,6,34,29,107,10,42,5,4,8,0,0.273646593093872,-0.382234036922455,0.419300079345703,-0.177984192967415,-0.333008259534836,0.55911773443222,-0.0039050113409757,-0.456735223531723,0.312763541936874,0.124220788478851,-0.236530154943466,0.394527047872543,29_Jan_2024_11_11
52,55,15,0,9,1,8,0,9,4,10,0,6,0,10,1,32,26,7,35,34,110,13,47,4,1,8,0,0.273654729127884,-0.382168263196945,0.41931477189064,-0.17802669107914,-0.332992076873779,0.559109091758728,-0.0038876249454915,-0.456720173358917,0.312795341014862,0.124158605933189,-0.236450120806694,0.394508451223373,29_Jan_2024_11_11
54,53,13,0,8,4,4,0,12,3,11,2,7,3,9,1,33,26,3,35,34,109,14,46,4,0,8,2,0.273625314235687,-0.382113337516785,0.419315218925476,-0.178064242005348,-0.332985013723373,0.559105455875397,-0.0038763657212257,-0.456703037023544,0.312827378511429,0.124098137021065,-0.236374601721764,0.394499123096466,29_Jan_2024_11_11
56,57,22,0,9,3,8,0,6,7,9,2,9,1,6,5,26,25,4,35,30,109,13,45,3,0,8,1,0.273725271224976,-0.382018059492111,0.419353008270264,-0.17808923125267,-0.332982152700424,0.559105753898621,-0.0038702208548784,-0.456689834594727,0.31285098195076,0.124058686196804,-0.236328080296516,0.394502967596054,29_Jan_2024_11_11
55,56,19,0,9,0,8,0,9,4,10,0,8,2,11,1,32,28,0,33,36,111,13,45,3,0,8,0,0.273684024810791,-0.38196650147438,0.41935721039772,-0.178124263882637,-0.332988619804382,0.559112548828125,-0.0038634943775832,-0.45666491985321,0.312889248132706,0.124004684388638,-0.236260861158371,0.394525945186615,29_Jan_2024_11_11
54,55,17,0,7,0,5,1,10,3,15,0,2,1,9,0,34,28,4,31,29,110,11,46,5,7,4,0,0.273657619953156,-0.381925612688065,0.419382244348526,-0.178158491849899,-0.333002120256424,0.559120655059814,-0.0038589625619351,-0.456638842821121,0.312921702861786,0.123953104019165,-0.236198768019676,0.394551604986191,29_Jan_2024_11_11
56,55,19,0,9,1,8,1,9,5,11,1,4,0,10,0,30,25,5,34,33,110,12,46,0,1,9,1,0.273644745349884,-0.381846964359283,0.419377774000168,-0.178184404969215,-0.333015739917755,0.55912971496582,-0.00385651900433,-0.45662334561348,0.312945693731308,0.123919554054737,-0.23615300655365,0.394574075937271,29_Jan_2024_11_11
54,55,15,4,9,4,8,0,10,4,11,0,6,0,11,0,34,28,4,32,31,109,12,47,3,0,8,1,0.273659348487854,-0.38175293803215,0.419441163539887,-0.178223356604576,-0.333037108182907,0.559144616127014,-0.0038962045218795,-0.456570565700531,0.312990844249725,0.12386641651392,-0.236073404550552,0.39461675286293,29_Jan_2024_11_11
57,57,18,11,7,0,7,0,7,3,10,0,4,0,10,0,33,28,7,32,30,108,9,47,4,4,7,0,0.273659467697143,-0.381642341613769,0.419476538896561,-0.178338900208473,-0.332974433898926,0.559117913246155,-0.003932368941605,-0.456518203020096,0.313042819499969,0.123811714351177,-0.235983416438103,0.394661545753479,29_Jan_2024_11_11
57,59,21,0,9,1,10,1,10,2,9,2,5,0,9,0,31,27,11,35,36,111,12,45,4,5,7,0,0.27365979552269,-0.381561368703842,0.419496357440949,-0.17840151488781,-0.332940280437469,0.55910462141037,-0.0039486563764512,-0.456489950418472,0.313074022531509,0.123777560889721,-0.235919550061226,0.394685745239258,29_Jan_2024_11_11
59,54,18,0,7,15,6,12,8,0,9,2,7,0,10,0,33,28,5,34,31,110,12,45,2,0,9,0,0.27363109588623,-0.381412178277969,0.419515073299408,-0.178479582071304,-0.332904160022736,0.559090316295624,-0.003966299816966,-0.456453591585159,0.313119322061539,0.123727895319462,-0.235822796821594,0.394716709852219,29_Jan_2024_11_11
57,52,18,0,7,15,6,0,9,11,10,0,3,15,8,10,31,24,7,31,33,110,8,46,5,4,16,0,0.273425310850143,-0.381226420402527,0.419553548097611,-0.178540006279945,-0.332887023687363,0.559084892272949,-0.0039740987122058,-0.45642301440239,0.313168287277222,0.123678185045719,-0.235728979110718,0.394754230976105,29_Jan_2024_11_11
54,53,24,0,7,0,1,0,9,7,8,1,1,1,6,0,27,24,4,35,34,112,13,46,5,1,8,0,0.273519158363342,-0.381062358617783,0.419629871845245,-0.178593799471855,-0.332877725362778,0.559083223342896,-0.0039733266457915,-0.456396192312241,0.313213407993317,0.123626463115215,-0.235638499259949,0.3947993516922,29_Jan_2024_11_11
57,58,19,2,8,0,8,0,10,4,11,3,11,2,12,0,32,30,4,31,34,110,17,45,4,3,7,0,0.273545563220978,-0.380972534418106,0.419670552015305,-0.178625628352165,-0.332872360944748,0.559084415435791,-0.0039704171940684,-0.456379771232605,0.313239753246307,0.123593486845493,-0.235580056905746,0.394833385944366,29_Jan_2024_11_11
51,56,15,1,9,0,5,0,1,1,8,1,5,0,9,1,31,25,2,31,34,111,11,46,5,3,5,14,0.273594677448273,-0.380821734666824,0.419736206531525,-0.178671270608902,-0.332863688468933,0.559087514877319,-0.0039635333232581,-0.456355094909668,0.313275545835495,0.123550042510033,-0.235495910048485,0.394879668951034,29_Jan_2024_11_11
56,58,17,1,9,0,8,0,10,1,11,1,5,0,10,0,35,28,5,33,29,109,12,44,0,11,9,0,0.273610025644302,-0.380706191062927,0.41980168223381,-0.178708553314209,-0.33286464214325,0.559089720249176,-0.0039486619643867,-0.456333786249161,0.313311904668808,0.123511165380478,-0.235412567853928,0.394918143749237,29_Jan_2024_11_11
54,55,15,1,11,1,6,0,7,2,8,0,4,0,7,0,30,27,7,32,30,109,9,41,4,4,8,0,0.273712158203125,-0.380602121353149,0.419858336448669,-0.178730696439743,-0.332868725061417,0.559092283248901,-0.0039349761791527,-0.456318497657776,0.313340276479721,0.123490124940872,-0.235353201627731,0.394947409629822,29_Jan_2024_11_11
53,54,15,0,9,4,8,4,9,3,10,1,9,0,14,1,35,27,3,34,32,110,12,46,5,2,8,0,0.273811399936676,-0.380459725856781,0.419925332069397,-0.178764671087265,-0.332875907421112,0.559091866016388,-0.0039053321816027,-0.456299096345902,0.31338906288147,0.12346775829792,-0.235263735055923,0.394985765218735,29_Jan_2024_11_11
55,55,15,0,7,0,4,0,14,2,16,1,5,1,11,0,31,27,3,30,31,111,8,45,5,6,8,0,0.273836761713028,-0.380336254835129,0.419921189546585,-0.178787291049957,-0.332899063825607,0.559110045433044,-0.0038396758027374,-0.456286758184433,0.313460499048233,0.123451665043831,-0.235172525048256,0.395020186901092,29_Jan_2024_11_11
55,53,17,0,10,2,9,4,11,3,10,0,13,0,6,0,29,26,3,31,25,106,9,45,4,2,8,0,0.273843944072723,-0.380288571119308,0.419944912195206,-0.178796350955963,-0.332908779382706,0.559123337268829,-0.0037730475887656,-0.456284254789352,0.313525557518005,0.123446345329285,-0.235114172101021,0.395047068595886,29_Jan_2024_11_11
55,57,18,0,10,0,6,0,11,12,8,0,4,0,9,4,30,22,5,34,32,112,12,46,5,4,5,0,0.273869872093201,-0.380227863788605,0.419976115226746,-0.178803712129593,-0.332926601171493,0.559146761894226,-0.0036757863126695,-0.456280559301376,0.313620388507843,0.123439304530621,-0.235038489103317,0.395095884799957,29_Jan_2024_11_11
56,57,17,0,11,2,9,0,7,3,12,1,5,0,9,0,33,23,3,34,33,111,13,48,4,2,9,0,0.273875296115875,-0.380158662796021,0.419998824596405,-0.178812086582184,-0.332948535680771,0.55917352437973,-0.0035830647684633,-0.456270933151245,0.313713312149048,0.123437866568565,-0.234977349638939,0.395150750875473,29_Jan_2024_11_11
54,53,13,0,8,0,7,0,6,0,6,0,3,0,9,0,31,27,4,31,35,110,9,46,4,5,7,1,0.273816078901291,-0.380105555057526,0.420022338628769,-0.178817361593246,-0.332957625389099,0.559190988540649,-0.0035196170210838,-0.456251323223114,0.313775360584259,0.123442851006985,-0.234941691160202,0.395190954208374,29_Jan_2024_11_11
50,55,14,4,13,1,10,1,7,2,9,1,9,1,13,7,34,27,4,32,31,107,10,43,4,3,14,4,0.27391117811203,-0.380006909370422,0.420064717531204,-0.178812265396118,-0.332968771457672,0.559226393699646,-0.003431836143136,-0.456237435340881,0.313865214586258,0.123452857136726,-0.234877616167068,0.395260095596313,29_Jan_2024_11_11
56,54,15,0,8,0,8,1,10,5,10,5,6,8,10,1,33,25,2,31,30,110,16,45,5,3,8,0,0.273974806070328,-0.379933774471283,0.420107364654541,-0.178802937269211,-0.332971543073654,0.559254705905914,-0.0033432585187256,-0.456235200166702,0.313957870006561,0.123482324182987,-0.234808728098869,0.395331770181656,29_Jan_2024_11_11
56,57,17,0,9,0,8,1,10,9,13,7,8,1,10,1,33,25,3,30,30,110,13,42,3,4,8,0,0.274017006158829,-0.379874348640442,0.420135021209717,-0.178758010268211,-0.333029121160507,0.559305548667908,-0.0032849020790308,-0.456239551305771,0.314021229743958,0.123506620526314,-0.2347611784935,0.395377427339554,29_Jan_2024_11_11
53,57,17,0,9,0,8,6,9,4,9,1,3,1,9,1,35,27,3,30,27,105,9,45,5,3,7,0,0.274121165275574,-0.379774987697601,0.420203924179077,-0.178667664527893,-0.333173722028732,0.559386491775513,-0.0032047485001385,-0.456234663724899,0.314110428094864,0.12355038523674,-0.234686821699142,0.395454227924347,29_Jan_2024_11_11
54,55,18,0,8,0,6,0,9,0,9,1,5,1,10,0,31,22,3,33,31,112,13,46,4,1,9,0,0.274132370948791,-0.379710465669632,0.420258343219757,-0.178583264350891,-0.333250433206558,0.559457242488861,-0.0031198959331959,-0.456246703863144,0.314190119504929,0.123598255217075,-0.234622895717621,0.395530223846435,29_Jan_2024_11_11
