S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp
0,0,7,7,129,29,0,12,6,152,13,24,6,17,142,22,-0.385292411,-0.02428489,0.166138068,1.616659403,-1.318298697,0.304623365,1.098058701,-0.055709351,0.031011337,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
4,0,8,0,131,29,4,15,1,152,13,17,5,17,141,23,-0.385255963,-0.024335142,0.166181862,1.616659403,-1.318298697,0.304623365,1.098041296,-0.055752035,0.031046934,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
2,0,10,2,125,29,4,16,4,151,12,22,7,15,142,20,-0.73249191,0.404843956,-0.030238805,-0.985134542,0.118442267,-0.037931971,-0.799554646,0.626788974,0.163649619,-0.983313441,0.298231483,0.100837544,28_Jun_2023_08_53
0,9,11,1,131,26,2,13,1,151,10,22,3,12,138,23,-0.385255963,-0.024335142,0.166181862,1.616659403,-1.318298697,0.304623365,1.098091125,-0.055686727,0.031000087,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,11,3,125,26,4,15,5,151,13,22,3,17,139,22,-0.385247707,-0.02434006,0.166188926,1.616659403,-1.318298697,0.304623365,1.098049521,-0.055721499,0.03101114,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,9,7,125,28,3,11,6,152,11,22,2,16,142,21,-0.732120574,0.404197872,-0.029996663,-0.98418504,0.117771335,-0.036233757,-0.798186362,0.626589417,0.163063034,-0.982001245,0.297866225,0.102046959,28_Jun_2023_08_53
0,0,7,5,125,29,0,14,6,152,15,22,3,11,139,22,-0.385247707,-0.02434006,0.166188926,1.616659403,-1.318298697,0.304623365,1.098069072,-0.055721693,0.03100205,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,5,4,126,28,4,12,5,152,12,19,0,16,139,22,-0.732607126,0.403970033,-0.02913937,-0.984931409,0.119231619,-0.035593241,-0.796809375,0.62709409,0.16425994,-0.982193351,0.298988402,0.103126444,28_Jun_2023_08_53
1,0,8,4,126,27,2,15,5,151,14,22,4,15,136,21,-0.732297301,0.403841406,-0.028530801,-0.986068189,0.120108582,-0.035170235,-0.795846879,0.627516985,0.164568961,-0.982609034,0.300113708,0.103301443,28_Jun_2023_08_53
0,1,7,5,127,27,4,15,4,149,14,22,6,14,136,21,-0.385259211,-0.024307936,0.166137069,1.616659403,-1.318298697,0.304623365,1.098065615,-0.055738784,0.030997766,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,3,8,3,124,27,0,11,3,148,14,20,9,18,140,17,-0.731700897,0.403606683,-0.027553348,-0.98682493,0.121246941,-0.033699725,-0.793897152,0.627994537,0.165103212,-0.982399702,0.301385224,0.104516752,28_Jun_2023_08_53
6,0,3,5,129,24,5,11,1,151,15,22,6,16,135,22,-0.731507003,0.403396338,-0.027328884,-0.98588866,0.121154234,-0.032808341,-0.793146551,0.628364503,0.164609417,-0.981627047,0.30151552,0.10511899,28_Jun_2023_08_53
1,2,5,5,128,27,2,15,6,150,12,18,4,16,136,21,-0.38526234,-0.024292627,0.166113064,1.616659403,-1.318298697,0.304623365,1.098020196,-0.055733778,0.031030579,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,7,4,131,29,5,15,5,150,15,20,1,11,138,20,-0.730574429,0.403084993,-0.026863962,-0.984289289,0.120794117,-0.031979475,-0.792326689,0.628465712,0.164570525,-0.980717301,0.301721692,0.105166651,28_Jun_2023_08_53
14,0,8,7,127,27,4,16,5,152,13,21,3,15,139,20,-0.730347514,0.40295428,-0.026440619,-0.983952343,0.121051043,-0.032633875,-0.79225558,0.628596365,0.164689049,-0.980639219,0.301784098,0.10479039,28_Jun_2023_08_53
0,3,3,7,132,28,6,15,5,150,10,20,4,15,136,19,-0.385290682,-0.024289755,0.166184366,1.616659403,-1.318298697,0.304623365,1.098039508,-0.055709817,0.030973611,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,0,9,5,127,28,2,14,3,151,14,21,3,14,134,21,-0.385247707,-0.02434006,0.166188926,1.616659403,-1.318298697,0.304623365,1.098046184,-0.055715937,0.030984331,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,1,7,5,130,28,0,16,5,152,13,22,3,14,133,20,-0.73047328,0.402578145,-0.025478397,-0.983675361,0.120744191,-0.032433674,-0.792983949,0.628609836,0.165014729,-0.98090446,0.301416248,0.10496071,28_Jun_2023_08_53
14,0,9,5,129,26,4,14,6,148,14,19,1,15,136,20,-0.730631113,0.402455062,-0.025321297,-0.983817697,0.120326631,-0.031745359,-0.793209672,0.628573895,0.16507028,-0.981003582,0.301240206,0.105386309,28_Jun_2023_08_53
1,1,8,4,129,26,0,12,4,152,15,22,2,16,137,22,-0.730805695,0.402357519,-0.025298184,-0.984025419,0.120085172,-0.03117778,-0.793422103,0.62862283,0.164954811,-0.981133461,0.301194578,0.105770811,28_Jun_2023_08_53
0,0,7,8,132,27,8,15,6,152,14,21,3,16,131,17,-0.730804622,0.402266115,-0.025368009,-0.984181523,0.120073535,-0.030983081,-0.79318285,0.628672302,0.164847776,-0.98105222,0.301228702,0.105916865,28_Jun_2023_08_53
0,3,7,5,129,28,2,10,8,151,11,21,4,18,136,21,-0.385288417,-0.024287457,0.166139394,1.616659403,-1.318298697,0.304623365,1.098077178,-0.055753015,0.030996423,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,9,9,8,122,25,9,14,5,152,13,21,4,18,134,21,-0.73046577,0.402154028,-0.025739824,-0.98382479,0.120423838,-0.031090599,-0.792325556,0.628804326,0.164368078,-0.980434,0.301483184,0.105809599,28_Jun_2023_08_53
0,0,7,4,125,28,3,11,6,153,12,18,4,17,135,19,-0.730148911,0.402095973,-0.026040105,-0.983444273,0.120344356,-0.031407095,-0.792195976,0.628881752,0.163850993,-0.980272472,0.301514,0.105367966,28_Jun_2023_08_53
2,0,5,5,125,24,3,15,6,153,12,21,5,17,135,20,-0.385234326,-0.024329504,0.166155115,1.616659403,-1.318298697,0.304623365,1.098062038,-0.055693995,0.031028755,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,6,5,128,27,0,14,5,150,13,19,2,17,135,21,-0.729289651,0.40190354,-0.026748633,-0.982828736,0.119924143,-0.033469904,-0.792795181,0.628835917,0.162383929,-0.98042345,0.301390558,0.103072807,28_Jun_2023_08_53
0,1,9,5,126,27,0,15,0,152,12,18,7,14,132,21,-0.729026079,0.401902646,-0.026893672,-0.982511938,0.120189935,-0.035164446,-0.793109536,0.628692389,0.162227139,-0.980541289,0.301284611,0.101743013,28_Jun_2023_08_53
0,9,8,0,132,27,6,16,7,150,14,21,5,18,131,22,-0.385278344,-0.024332104,0.166212127,1.616659403,-1.318298697,0.304623365,1.09807086,-0.055738486,0.030986665,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
8,3,6,8,130,24,2,14,7,149,14,19,0,16,137,17,-0.728576303,0.402308136,-0.026277693,-0.981197298,0.120551892,-0.037505575,-0.793944776,0.6282655,0.163398758,-0.980410993,0.30073747,0.100589089,28_Jun_2023_08_53
13,0,5,9,132,25,5,15,6,147,12,18,4,17,135,21,-0.727667332,0.402178645,-0.0261958,-0.979979753,0.119863436,-0.037597023,-0.794253349,0.628586173,0.162475392,-0.980458558,0.300871909,0.099506788,28_Jun_2023_08_53
0,0,7,5,130,26,1,15,6,152,12,20,3,13,134,20,-0.385250866,-0.024325076,0.16616562,1.616659403,-1.318298697,0.304623365,1.098057628,-0.05572436,0.03102036,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,1,6,6,132,24,2,14,5,148,13,21,10,16,137,20,-0.725129604,0.402173102,-0.026324365,-0.97882849,0.119235434,-0.038622677,-0.794186175,0.629150808,0.160386607,-0.979866445,0.301202238,0.097201139,28_Jun_2023_08_53
0,0,5,0,131,27,7,14,6,149,11,16,0,16,137,20,-0.724099696,0.402288139,-0.026391871,-0.977427363,0.119575366,-0.040204838,-0.793947458,0.629449546,0.159552753,-0.979410112,0.301428169,0.095668614,28_Jun_2023_08_53
0,0,9,1,127,23,3,13,0,146,13,17,2,15,134,23,-0.722964942,0.402439296,-0.026769498,-0.975540876,0.119934201,-0.042057656,-0.793399155,0.629885852,0.158409953,-0.97863555,0.301798671,0.093783729,28_Jun_2023_08_53
0,0,8,2,128,25,2,15,6,153,13,19,4,16,137,20,-0.722353518,0.402659327,-0.027306875,-0.974471688,0.120386101,-0.043654021,-0.793200314,0.630240619,0.157446846,-0.978290498,0.302109838,0.092336744,28_Jun_2023_08_53
1,4,9,10,124,26,7,18,3,151,10,18,5,15,138,20,-0.722141385,0.403016627,-0.027856486,-0.974542737,0.12076325,-0.044969942,-0.793350935,0.630078912,0.156937301,-0.97829473,0.302275956,0.091289014,28_Jun_2023_08_53
1,1,6,3,124,30,2,11,8,151,14,19,2,16,141,19,-0.385270476,-0.02428849,0.166106552,1.616659403,-1.318298697,0.304623365,1.098061204,-0.055704568,0.03100157,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,7,4,126,27,0,12,5,155,13,20,3,13,142,23,-0.72215873,0.40421325,-0.02846954,-0.976137757,0.121454842,-0.046771903,-0.794475973,0.629758537,0.157700181,-0.979371607,0.30253318,0.090175271,28_Jun_2023_08_53
8,0,9,2,125,29,2,13,6,150,13,22,4,14,136,23,-0.722543538,0.404770881,-0.028653504,-0.97681123,0.121744074,-0.04719172,-0.794982076,0.62954545,0.158138767,-0.979896665,0.302512318,0.090133183,28_Jun_2023_08_53
1,3,11,7,129,28,6,15,4,152,16,22,3,17,136,22,-0.385267317,-0.024325693,0.166150898,1.616659403,-1.318298697,0.304623365,1.098082662,-0.055688124,0.031012794,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,3,9,7,126,28,2,15,6,150,13,20,10,12,142,22,-0.7231372,0.405596226,-0.029132405,-0.977063775,0.12111894,-0.047177341,-0.796433985,0.629469037,0.158721149,-0.980248749,0.301713794,0.090405427,28_Jun_2023_08_53
3,0,6,9,120,25,2,17,6,154,15,22,3,16,140,23,-0.722990215,0.40552476,-0.029275753,-0.976719379,0.120596617,-0.047212131,-0.796729267,0.629054785,0.158657745,-0.980368793,0.301380694,0.090130486,28_Jun_2023_08_53
0,1,9,6,122,23,1,10,5,153,14,21,7,12,140,21,-0.385247648,-0.024344102,0.16614081,1.616659403,-1.318298697,0.304623365,1.098061204,-0.055703525,0.031073343,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
15,0,5,3,121,26,0,15,5,152,15,23,3,13,140,21,-0.722643316,0.40509674,-0.029306488,-0.975796759,0.120607615,-0.048392773,-0.796790957,0.629431903,0.158067286,-0.98012358,0.301278561,0.089107007,28_Jun_2023_08_53
0,0,6,7,121,28,1,14,5,151,16,21,0,14,142,19,-0.722345114,0.404785901,-0.029046085,-0.975503862,0.120854713,-0.048742119,-0.796487451,0.629563749,0.157868311,-0.97988385,0.301545978,0.088716015,28_Jun_2023_08_53
0,0,10,6,123,28,0,10,6,154,12,21,1,14,134,20,-0.385273308,-0.024316657,0.166171268,1.616659403,-1.318298697,0.304623365,1.098086476,-0.055683199,0.030978929,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,0,8,7,121,25,4,13,8,153,14,21,2,16,136,20,-0.721807241,0.40430671,-0.028117867,-0.975704968,0.121137701,-0.048072219,-0.79565835,0.629332006,0.158144012,-0.979747236,0.302071065,0.089012422,28_Jun_2023_08_53
0,1,9,6,123,26,1,12,1,154,12,20,3,16,136,24,-0.721551001,0.404176414,-0.027522851,-0.975809991,0.121083766,-0.047103971,-0.79541105,0.629588962,0.158677056,-0.979642034,0.302187353,0.089741267,28_Jun_2023_08_53
0,1,9,8,124,24,7,15,1,154,13,20,0,14,132,18,-0.385259181,-0.024320124,0.166158631,1.616659403,-1.318298697,0.304623365,1.098084331,-0.055721276,0.031061741,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,4,2,120,26,4,13,4,149,14,19,0,14,131,21,-0.721650243,0.403832316,-0.026482299,-0.975178778,0.120726809,-0.045308921,-0.794890225,0.629666209,0.159524485,-0.979285419,0.302019328,0.091493696,28_Jun_2023_08_53
1,0,10,7,119,22,2,10,5,152,13,20,3,16,133,18,-0.721753895,0.403650582,-0.026261697,-0.975078642,0.120393068,-0.044573814,-0.794870138,0.62963742,0.159631342,-0.979179919,0.301847488,0.092008442,28_Jun_2023_08_53
0,1,7,8,123,21,7,12,6,154,12,17,6,12,130,18,-0.385248035,-0.024345471,0.166140959,1.616659403,-1.318298697,0.304623365,1.098078251,-0.055746973,0.030967919,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,6,11,124,23,2,13,3,146,14,17,3,14,127,18,-0.722263575,0.40336585,-0.02634871,-0.975520968,0.119766958,-0.044111691,-0.795346737,0.629688859,0.159559101,-0.979270279,0.301226765,0.092472754,28_Jun_2023_08_53
1,0,10,10,123,24,1,14,5,149,16,21,9,12,123,21,-0.722562253,0.40328306,-0.026428182,-0.975480318,0.119482659,-0.044235721,-0.795708239,0.629521966,0.159622923,-0.979347765,0.300819337,0.092440531,28_Jun_2023_08_53
0,0,10,5,127,25,2,14,3,148,15,20,0,12,121,20,-0.385286808,-0.024328142,0.166205585,1.616659403,-1.318298697,0.304623365,1.098102689,-0.055696346,0.031002128,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,4,10,11,143,30,8,13,10,137,11,15,2,14,108,23,-0.722573817,0.40307951,-0.026634311,-0.97393024,0.120008424,-0.046481784,-0.796288252,0.628976822,0.159317583,-0.979518771,0.300694436,0.090867572,28_Jun_2023_08_53
0,0,13,10,169,34,8,16,4,137,13,18,4,11,114,24,-0.722255707,0.403243214,-0.026263682,-0.972140729,0.123425744,-0.055131331,-0.796236277,0.628885925,0.159565791,-0.978860378,0.30224064,0.083435208,28_Jun_2023_08_53
11,1,16,7,177,33,6,16,6,107,14,19,2,10,119,26,-0.72228688,0.403385103,-0.025279397,-0.965355992,0.133612752,-0.078507841,-0.795223296,0.62935245,0.161129475,-0.979202986,0.306222916,0.06751357,28_Jun_2023_08_53
0,0,12,9,190,35,8,15,3,102,16,21,2,17,116,24,-0.72150898,0.403785497,-0.024296546,-0.960922539,0.150754914,-0.106396921,-0.793875277,0.62970829,0.162368149,-0.981525719,0.313064814,0.050742857,28_Jun_2023_08_53
7,0,9,8,210,37,8,17,6,88,17,21,5,14,120,25,-0.719764709,0.4044047,-0.022717811,-0.957897127,0.181229115,-0.144567147,-0.792126417,0.631453931,0.163650647,-0.985506058,0.326614469,0.027922036,28_Jun_2023_08_53
1,0,8,9,219,22,11,21,4,100,14,17,6,16,122,27,-0.385254294,-0.02434282,0.166158661,1.616659403,-1.318298697,0.304623365,1.098037124,-0.055757273,0.03097764,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,8,7,219,25,34,23,5,114,17,18,6,17,123,27,-0.71677196,0.405750871,-0.019776711,-0.956981242,0.261952966,-0.219928235,-0.789308906,0.6324417,0.167158067,-0.989685476,0.36420089,-0.019273181,28_Jun_2023_08_53
0,0,6,6,191,15,26,19,4,134,14,21,6,11,116,30,-0.715387762,0.406711787,-0.018566934,-0.952643633,0.307283789,-0.249398246,-0.788872123,0.6329934,0.168601081,-0.990696788,0.385616273,-0.039351888,28_Jun_2023_08_53
0,2,4,4,170,22,19,18,8,141,14,22,2,13,110,31,-0.714160085,0.407851607,-0.017395526,-0.947784662,0.351409942,-0.271034986,-0.78922379,0.633169591,0.169723779,-0.991140068,0.406115741,-0.05495026,28_Jun_2023_08_53
3,0,6,5,154,10,18,26,4,134,15,23,2,14,108,26,-0.713270962,0.408911914,-0.016297316,-0.945891917,0.393216431,-0.287714422,-0.789238036,0.633681178,0.171145722,-0.9903332,0.427159667,-0.067998528,28_Jun_2023_08_53
0,0,3,2,130,15,21,22,4,150,14,22,0,13,108,33,-0.712682128,0.409694612,-0.015000905,-0.947275877,0.440363586,-0.302579582,-0.790161967,0.633647144,0.172986016,-0.989589155,0.451704741,-0.079551779,28_Jun_2023_08_53
0,2,4,0,115,12,21,23,3,171,11,29,0,13,106,30,-0.711929858,0.410615474,-0.014009044,-0.951315284,0.488775969,-0.308662355,-0.789024532,0.634458661,0.174915463,-0.989496231,0.477936596,-0.087333933,28_Jun_2023_08_53
0,0,8,9,96,10,13,25,4,186,10,30,3,17,109,32,-0.711213648,0.411326408,-0.013193272,-0.950255275,0.536019564,-0.311165959,-0.787864745,0.635072172,0.176828548,-0.988525569,0.504617691,-0.091659114,28_Jun_2023_08_53
0,0,2,7,105,12,8,24,5,190,11,42,5,14,108,30,-0.7106058,0.411929756,-0.012582842,-0.947196066,0.58145082,-0.309700847,-0.785917878,0.635968387,0.178337321,-0.986062288,0.53147006,-0.093697809,28_Jun_2023_08_53
0,0,1,5,94,14,22,16,4,186,11,41,8,12,78,27,-0.70953548,0.412570685,-0.012394939,-0.944541931,0.621312857,-0.303629935,-0.783568799,0.636835396,0.179549187,-0.982933998,0.555610895,-0.093306124,28_Jun_2023_08_53
0,0,3,2,96,14,5,21,0,182,13,52,9,15,86,30,-0.708096683,0.41368261,-0.01271318,-0.943837702,0.655336082,-0.294934154,-0.781437695,0.637626231,0.180963039,-0.981658578,0.575535655,-0.09065479,28_Jun_2023_08_53
0,1,12,2,85,11,2,23,5,167,13,41,6,15,89,30,-0.706951618,0.414917022,-0.013314517,-0.941970766,0.688926339,-0.282355934,-0.779842317,0.63812685,0.182830289,-0.981634259,0.594456911,-0.085450493,28_Jun_2023_08_53
1,0,3,0,85,10,3,19,6,157,10,51,1,13,95,30,-0.706568718,0.415927351,-0.013721751,-0.939713001,0.720577002,-0.266014457,-0.778872669,0.638812423,0.184420004,-0.981956124,0.611459613,-0.078710526,28_Jun_2023_08_53
0,1,0,1,82,5,2,19,7,150,13,42,8,14,88,25,-0.706310272,0.416689575,-0.013815079,-0.936347246,0.751681447,-0.250691772,-0.778307974,0.639477134,0.185653359,-0.979850769,0.630556107,-0.071126863,28_Jun_2023_08_53
1,1,0,1,78,7,6,19,2,132,14,40,12,17,119,29,-0.706590593,0.417418689,-0.014218158,-0.930339277,0.786626577,-0.233281776,-0.777716637,0.640418172,0.187814549,-0.972169995,0.654194474,-0.06203622,28_Jun_2023_08_53
1,1,0,2,93,4,4,14,5,126,14,46,12,19,117,25,-0.385275543,-0.024303321,0.166147724,1.616659403,-1.318298697,0.304623365,1.098024726,-0.055692915,0.030989669,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
10,1,8,1,81,12,1,17,7,111,13,37,9,20,116,26,-0.705008686,0.419482052,-0.015311653,-0.92266804,0.843430877,-0.1932237,-0.775000274,0.643105447,0.190285832,-0.96479845,0.690419257,-0.040977847,28_Jun_2023_08_53
0,4,1,0,93,10,1,12,8,104,10,34,14,20,116,27,-0.70418179,0.420788616,-0.016027968,-0.919910729,0.866134822,-0.171502084,-0.773362458,0.644262791,0.191909,-0.963460863,0.705536246,-0.027271219,28_Jun_2023_08_53
0,0,0,3,83,10,1,10,1,107,13,31,15,20,125,36,-0.385234326,-0.024329504,0.166155115,1.616659403,-1.318298697,0.304623365,1.098084331,-0.055740837,0.031025238,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
2,0,1,2,64,5,0,11,9,116,6,25,14,17,126,36,-0.704272091,0.423526704,-0.017672332,-0.914884567,0.900426447,-0.132194906,-0.771231532,0.645947933,0.19545278,-0.960009456,0.72799778,-0.004618856,28_Jun_2023_08_53
1,8,0,5,64,22,0,14,6,102,2,31,24,16,85,47,-0.703945994,0.424331129,-0.017861767,-0.909934938,0.912731588,-0.116008781,-0.770515382,0.646425366,0.196506515,-0.957290113,0.735933006,0.004249645,28_Jun_2023_08_53
0,0,0,9,67,19,1,22,3,101,6,36,20,18,115,68,-0.385237247,-0.024331473,0.166127369,1.616659403,-1.318298697,0.304623365,1.098058701,-0.055692665,0.031048989,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
9,0,1,2,69,13,0,16,1,91,1,35,21,17,143,66,-0.701209664,0.425596118,-0.020516191,-0.904020488,0.941948771,-0.070354253,-0.770032167,0.64773947,0.195551798,-0.95492357,0.752137363,0.023387516,28_Jun_2023_08_53
0,0,0,6,52,31,0,18,5,81,2,33,24,18,168,68,-0.699258864,0.425825536,-0.022653492,-0.9092803,0.955183268,-0.038113337,-0.769806206,0.64866966,0.193653405,-0.958245039,0.757453561,0.034888044,28_Jun_2023_08_53
0,1,0,11,35,29,10,22,1,83,1,32,23,15,164,95,-0.385245413,-0.024309026,0.166124254,1.616659403,-1.318298697,0.304623365,1.098074317,-0.055764515,0.03106942,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,1,3,44,31,4,18,9,81,0,18,23,17,187,80,-0.698172331,0.42705673,-0.025227059,-0.918022931,0.972787023,0.017725179,-0.767847121,0.650217295,0.193758577,-0.961026669,0.767813444,0.060591049,28_Jun_2023_08_53
0,0,0,6,30,29,0,25,12,82,2,16,24,18,197,110,-0.698725522,0.427466214,-0.025147304,-0.923467457,0.976372778,0.038197383,-0.76684624,0.650439203,0.195146933,-0.962895989,0.769751251,0.071036577,28_Jun_2023_08_53
1,2,2,3,28,24,0,21,3,83,0,17,18,17,207,116,-0.385247707,-0.02434006,0.166188926,1.616659403,-1.318298697,0.304623365,1.098026156,-0.055742729,0.031017425,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
3,0,3,3,24,27,0,22,6,85,2,24,21,15,208,112,-0.701458097,0.427384913,-0.023902323,-0.928784549,0.976560414,0.057804089,-0.765348732,0.651024163,0.198189646,-0.965245306,0.770441711,0.083689339,28_Jun_2023_08_53
1,0,1,1,19,26,1,19,4,94,2,26,16,18,213,88,-0.70228231,0.427061349,-0.022440163,-0.92942071,0.974906325,0.052197807,-0.764606476,0.650613427,0.199237883,-0.965924025,0.76929605,0.083116323,28_Jun_2023_08_53
0,0,6,11,27,21,0,19,1,114,4,27,17,17,209,84,-0.385264039,-0.02432826,0.166185021,1.616659403,-1.318298697,0.304623365,1.098078012,-0.055739444,0.030996649,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,0,1,4,28,21,0,16,2,113,5,23,17,14,204,79,-0.70272398,0.425963104,-0.017132934,-0.926478922,0.957930028,0.008084453,-0.766161621,0.64752835,0.201337352,-0.967933774,0.758344531,0.065195657,28_Jun_2023_08_53
0,1,2,0,25,9,0,19,2,130,4,32,12,19,196,58,-0.385240793,-0.024331899,0.16612412,1.616659403,-1.318298697,0.304623365,1.098085403,-0.055697832,0.031007836,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,1,2,5,25,14,0,13,3,136,8,37,11,18,188,55,-0.70516777,0.42503795,-0.011150645,-0.925725281,0.920846522,-0.056473583,-0.770439684,0.64443773,0.204826921,-0.971674502,0.732538223,0.029239796,28_Jun_2023_08_53
5,0,4,4,37,7,0,23,2,125,12,38,10,18,182,38,-0.705600739,0.424164891,-0.007940918,-0.928721309,0.891618252,-0.095697954,-0.773951948,0.642152846,0.204548314,-0.975735426,0.712085962,0.007797319,28_Jun_2023_08_53
1,0,5,6,29,7,5,28,2,142,10,38,14,12,182,33,-0.3852247,-0.024301214,0.166084036,1.616659403,-1.318298697,0.304623365,1.098069072,-0.055724222,0.031043869,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,1,6,29,8,0,20,2,160,7,37,17,13,217,28,-0.707914352,0.422873199,-0.003516035,-0.937481165,0.817411304,-0.166131839,-0.784281731,0.637701809,0.204497471,-0.982971311,0.658541858,-0.031827245,28_Jun_2023_08_53
0,0,2,5,33,5,0,18,1,163,10,29,19,15,153,28,-0.709499598,0.422324955,-0.002307211,-0.934930146,0.77684927,-0.193803534,-0.790275097,0.635918498,0.203825608,-0.985028267,0.630404472,-0.047539156,28_Jun_2023_08_53
0,0,3,9,34,7,3,19,1,170,7,32,12,15,139,34,-0.385298282,-0.024300711,0.166177645,1.616659403,-1.318298697,0.304623365,1.098100066,-0.055706888,0.03103222,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,0,3,2,26,7,2,17,1,163,8,33,8,17,131,32,-0.711776376,0.42086941,-0.000542182,-0.922194958,0.683084309,-0.241410255,-0.798377037,0.632821083,0.201757789,-0.985384047,0.575385928,-0.07002046,28_Jun_2023_08_53
0,2,3,4,25,6,20,17,1,180,10,27,4,16,118,30,-0.71246326,0.420013785,-0.000425107,-0.914158344,0.629312396,-0.258963764,-0.801657379,0.632057965,0.200025767,-0.98414731,0.545988619,-0.077163331,28_Jun_2023_08_53
2,0,6,3,45,4,16,11,1,180,10,22,8,18,107,29,-0.385249078,-0.024326891,0.166117221,1.616659403,-1.318298697,0.304623365,1.098017454,-0.055694964,0.03094475,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
1,0,5,4,54,13,17,16,1,180,11,19,10,15,112,28,-0.711313426,0.418457359,-0.001296816,-0.907509506,0.513415098,-0.279316336,-0.806667686,0.631731749,0.193113297,-0.980688691,0.479625791,-0.083329789,28_Jun_2023_08_53
0,1,9,0,69,8,25,11,0,151,12,19,7,17,116,27,-0.710232258,0.417346418,-0.003037421,-0.909618676,0.461664468,-0.280967087,-0.809811413,0.631069601,0.188742101,-0.976331353,0.445819974,-0.081072569,28_Jun_2023_08_53
0,0,10,4,62,19,12,14,5,118,10,22,8,17,115,26,-0.385242552,-0.024324469,0.166148171,1.616659403,-1.318298697,0.304623365,1.098095179,-0.055685844,0.031005232,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,1,5,3,74,16,11,13,0,130,8,18,8,16,133,19,-0.70734483,0.415783286,-0.007838527,-0.907462358,0.373130053,-0.259975344,-0.81257087,0.629989326,0.181050301,-0.975668073,0.394843429,-0.062269792,28_Jun_2023_08_53
0,0,7,4,95,14,9,17,13,122,8,23,9,17,134,22,-0.705087781,0.415065527,-0.010258081,-0.906908035,0.324305683,-0.238466665,-0.812566519,0.629679322,0.177119166,-0.976010561,0.373418599,-0.045663022,28_Jun_2023_08_53
0,0,11,6,113,10,2,17,1,94,10,25,8,15,139,24,-0.385247707,-0.02434006,0.166188926,1.616659403,-1.318298697,0.304623365,1.098038554,-0.055709921,0.031027885,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,3,4,10,109,8,5,12,0,105,8,22,6,13,154,20,-0.705583096,0.413279563,-0.015482757,-0.90076977,0.238341138,-0.185863823,-0.811786473,0.630636752,0.170689762,-0.974247754,0.342339396,-0.013611254,28_Jun_2023_08_53
0,0,3,4,96,14,5,26,6,127,9,23,8,13,140,25,-0.706098557,0.412243217,-0.018295724,-0.908771515,0.204720408,-0.152764693,-0.81175071,0.630744159,0.167869955,-0.974259138,0.325511515,0.012729176,28_Jun_2023_08_53
1,0,4,12,100,13,3,20,6,151,9,28,5,13,121,27,-0.385234326,-0.024329504,0.166155115,1.616659403,-1.318298697,0.304623365,1.098052859,-0.055756062,0.031026989,-0.50461334,-0.619406044,0.327643245,28_Jun_2023_08_53
0,4,5,5,89,19,0,12,6,162,10,28,6,15,113,34,-0.70913887,0.410669386,-0.022690522,-0.914443374,0.156372875,-0.079568855,-0.811175883,0.631604373,0.164377585,-0.977954149,0.306480646,0.063601375,28_Jun_2023_08_53
