time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1167.59,-0.26,-1.18,0.21,-0.25,-0.7,0.63,0.16,0.55,-0.28,0,0,0,0,258,358,60,261,0,2
1167.69,3.57,0.35,1.29,-0.27,-0.7,0.64,0.16,0.55,-0.28,0,0,0,0,258,358,59,260,0,2
1167.8,2.96,0.84,2.37,-0.27,-0.7,0.65,0.16,0.55,-0.28,0,0,1,0,259,357,58,259,0,2
1167.91,4.16,-1.17,4.93,-0.27,-0.72,0.66,0.16,0.55,-0.28,0,0,0,0,258,360,59,259,0,2
1168.01,2.41,-1.37,0.11,-0.27,-0.73,0.64,0.16,0.55,-0.28,0,0,0,0,255,360,61,259,0,2
1168.12,3.75,-0.51,-0.53,-0.27,-0.7,0.62,0.16,0.55,-0.29,0,0,0,0,254,358,61,261,0,2
1168.22,5.31,1.15,2.48,-0.27,-0.7,0.63,0.15,0.55,-0.28,0,0,0,0,254,359,61,261,1,2
1168.33,4.33,1.71,1.58,-0.28,-0.71,0.64,0.16,0.55,-0.29,0,0,0,0,255,359,61,260,0,2
1168.43,1.86,-0.1,-0.49,-0.28,-0.71,0.65,0.16,0.55,-0.28,0,0,0,0,257,360,64,261,0,2
1168.54,0.03,-1.36,-1.31,-0.26,-0.7,0.62,0.16,0.55,-0.28,0,0,0,0,257,359,59,262,0,2
1168.64,6.22,2.37,5.39,-0.27,-0.71,0.66,0.16,0.55,-0.28,0,0,0,1,252,359,58,270,0,2
1168.75,4.3,-1.69,3,-0.27,-0.73,0.66,0.16,0.55,-0.29,0,0,0,0,247,358,60,272,0,2
1168.85,1.91,-2.07,-1.98,-0.28,-0.71,0.64,0.16,0.55,-0.28,0,0,0,0,241,358,59,272,0,2
1168.96,4.87,-0.72,1.12,-0.28,-0.7,0.63,0.16,0.56,-0.28,0,0,0,0,241,358,59,270,0,2
1169.07,4.22,0.71,1.99,-0.28,-0.69,0.64,0.16,0.56,-0.29,0,0,0,0,229,358,64,270,0,2
1169.17,1.3,-0.94,2.13,-0.28,-0.7,0.63,0.16,0.56,-0.28,0,0,0,0,198,366,69,248,0,2
1169.28,-0.02,-0.84,0.04,-0.27,-0.7,0.65,0.16,0.55,-0.29,0,0,0,0,196,364,70,261,0,2
1169.38,2.88,0.11,0.88,-0.27,-0.69,0.64,0.16,0.55,-0.29,0,0,0,0,195,361,70,250,0,2
1169.49,-0.78,2.16,1.19,-0.27,-0.68,0.64,0.16,0.55,-0.29,0,0,0,0,197,362,70,246,0,2
1169.59,-0.36,-1,1.01,-0.27,-0.71,0.65,0.16,0.55,-0.29,0,0,0,0,197,362,69,249,0,2
1169.7,-2.77,-0.73,0.14,-0.27,-0.69,0.65,0.16,0.55,-0.29,0,0,0,0,200,361,69,249,0,2
1169.8,6.32,1,2.66,-0.27,-0.69,0.66,0.16,0.55,-0.29,0,0,0,0,201,365,70,246,0,2
