time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1218.51,2.76,-1.03,0.29,-0.41,-0.78,0.48,-0.23,0.60,0.07,0,0,254,380,284,560,471,453,0,1
1218.61,2.63,-0.42,1.85,-0.41,-0.76,0.48,-0.24,0.60,0.08,0,0,254,381,284,560,471,446,0,1
1218.72,3.15,-0.56,1.48,-0.42,-0.78,0.48,-0.23,0.60,0.07,0,0,256,382,283,560,471,445,0,1
1218.82,5.79,1.32,-0.14,-0.40,-0.78,0.49,-0.23,0.60,0.08,0,0,257,383,285,558,473,441,0,1
1218.93,2.42,-0.32,2.06,-0.41,-0.78,0.49,-0.24,0.59,0.07,0,0,258,384,286,560,474,440,0,1
1219.04,3.30,-0.32,1.47,-0.42,-0.77,0.47,-0.24,0.60,0.07,0,0,257,383,286,557,474,438,0,1
1219.14,2.85,-0.52,1.17,-0.41,-0.79,0.49,-0.24,0.60,0.07,0,0,258,385,286,567,472,439,0,1
1219.25,3.89,-0.92,1.19,-0.41,-0.80,0.48,-0.23,0.60,0.08,0,0,258,386,286,568,472,444,0,1
1219.35,2.10,0.04,0.10,-0.42,-0.76,0.47,-0.24,0.60,0.07,0,0,254,385,286,569,470,443,0,1
1219.46,2.79,0.60,0.96,-0.42,-0.76,0.47,-0.24,0.59,0.07,0,0,256,386,286,569,469,441,0,1
1219.56,4.48,0.77,2.00,-0.42,-0.77,0.48,-0.24,0.60,0.08,0,0,254,387,286,570,468,440,0,1
1219.67,2.70,-1.26,1.14,-0.41,-0.77,0.48,-0.24,0.60,0.08,0,0,252,386,288,570,467,439,0,1
1219.77,4.11,0.93,0.60,-0.42,-0.77,0.47,-0.24,0.60,0.08,0,0,252,386,289,569,470,439,0,1
1219.88,4.03,0.27,0.73,-0.41,-0.78,0.50,-0.24,0.60,0.07,0,0,254,388,289,572,470,442,0,1
1219.98,2.58,-1.27,0.57,-0.41,-0.77,0.47,-0.24,0.60,0.07,0,0,251,387,287,570,469,444,0,1
1220.09,3.85,-0.11,2.16,-0.42,-0.78,0.47,-0.23,0.60,0.07,0,0,249,387,287,571,469,442,0,1
1220.20,4.48,1.15,1.44,-0.42,-0.78,0.47,-0.24,0.59,0.07,0,0,247,385,286,572,469,444,0,1
1220.30,5.27,2.08,-0.04,-0.40,-0.77,0.48,-0.23,0.60,0.07,1,0,244,385,286,571,469,444,0,1
1220.41,1.29,-0.60,2.92,-0.41,-0.77,0.49,-0.24,0.60,0.07,0,0,240,384,284,570,469,444,0,1
1220.51,3.09,-0.07,1.49,-0.42,-0.77,0.48,-0.23,0.60,0.07,0,0,242,384,283,558,469,439,0,1
1220.62,3.99,-0.17,1.64,-0.42,-0.78,0.48,-0.24,0.60,0.07,0,0,242,383,282,560,469,453,0,1
1220.72,1.86,-1.49,0.53,-0.41,-0.77,0.47,-0.24,0.60,0.08,0,0,241,381,282,559,469,454,0,1
1220.83,4.38,-1.48,1.93,-0.42,-0.77,0.48,-0.24,0.59,0.07,0,0,240,379,278,558,469,452,0,1
1220.93,4.41,0.07,1.50,-0.42,-0.77,0.48,-0.24,0.60,0.07,0,0,240,380,278,558,469,453,0,1
1221.04,3.46,0.31,2.73,-0.43,-0.78,0.47,-0.24,0.60,0.07,0,0,241,380,278,558,469,452,0,1
1221.15,3.76,0.72,0.94,-0.42,-0.78,0.48,-0.24,0.59,0.08,0,0,242,380,278,561,469,451,0,1
1221.25,5.62,1.03,0.88,-0.41,-0.78,0.49,-0.24,0.60,0.08,0,0,241,379,279,564,469,452,0,1
1221.36,4.09,-1.38,2.45,-0.42,-0.79,0.49,-0.23,0.59,0.08,0,0,242,381,278,561,467,455,0,1
1221.46,2.91,0.91,-0.59,-0.42,-0.75,0.47,-0.23,0.60,0.08,0,0,241,378,277,560,467,456,0,1
1221.57,4.05,0.00,2.09,-0.43,-0.77,0.46,-0.24,0.60,0.07,0,0,240,378,277,566,468,455,0,1
1221.67,3.00,0.17,0.84,-0.41,-0.77,0.48,-0.23,0.60,0.07,0,0,241,379,277,561,469,454,0,1
1221.78,3.63,-0.46,0.80,-0.42,-0.78,0.49,-0.23,0.59,0.07,0,0,238,379,278,561,468,453,0,1
1221.88,3.56,-1.20,0.93,-0.43,-0.78,0.48,-0.23,0.60,0.07,0,0,236,378,278,562,468,453,0,1
1221.99,3.39,-1.02,0.93,-0.42,-0.76,0.46,-0.24,0.60,0.08,0,0,232,380,279,562,463,456,0,1
1222.09,1.44,0.04,1.94,-0.41,-0.76,0.47,-0.24,0.60,0.07,0,0,234,380,281,564,464,458,0,1
1222.20,4.16,-0.54,1.92,-0.42,-0.77,0.47,-0.24,0.60,0.07,0,0,235,381,283,564,464,459,0,1
