time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
1105.75,3.54,-0.15,1.37,0.37,0.21,0.86,-0.14,0.27,-0.49,0,0,0,0,80,401,54,240,0,0
1105.86,3.12,-0.34,1.56,0.37,0.21,0.86,-0.15,0.26,-0.48,1,0,0,0,70,400,51,235,0,0
1105.96,2.26,0.22,1.46,0.37,0.21,0.86,-0.15,0.26,-0.48,0,0,1,1,69,399,51,229,0,0
1106.07,4.43,0.4,1.3,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,0,1,69,397,50,225,0,0
1106.18,3.75,0.83,1.27,0.38,0.21,0.86,-0.14,0.26,-0.48,0,0,0,0,69,400,45,228,0,0
1106.28,4.09,-0.15,1.39,0.37,0.22,0.86,-0.14,0.25,-0.48,0,0,0,0,70,402,46,239,0,0
1106.39,3.2,-0.11,1.38,0.37,0.22,0.86,-0.14,0.26,-0.49,0,0,0,0,70,402,48,237,0,0
1106.49,3.88,0.25,1.06,0.37,0.21,0.86,-0.14,0.26,-0.48,0,0,1,0,70,402,48,237,1,0
1106.6,3.29,-0.12,1.33,0.37,0.21,0.86,-0.14,0.27,-0.48,0,0,0,0,69,402,46,228,0,0
1106.7,4.32,0.43,1.3,0.37,0.21,0.86,-0.15,0.26,-0.48,0,0,0,0,68,401,45,219,0,0
1106.81,3.96,0.11,1.39,0.37,0.22,0.86,-0.15,0.26,-0.48,0,0,1,1,69,400,44,218,0,0
1106.92,3.43,0.37,1.1,0.37,0.22,0.86,-0.14,0.26,-0.49,0,0,0,0,65,399,45,211,0,0
1107.02,3.93,-0.35,1.23,0.37,0.22,0.84,-0.14,0.27,-0.49,0,0,0,0,61,398,44,211,1,0
1107.13,3.61,0.31,1.15,0.37,0.22,0.87,-0.14,0.27,-0.49,0,0,0,0,64,402,48,218,0,0
1107.23,2.68,-0.35,1.06,0.37,0.22,0.86,-0.14,0.27,-0.49,0,0,0,0,68,401,49,220,1,0
1107.34,4.5,0.9,1.5,0.37,0.22,0.86,-0.14,0.26,-0.49,0,0,0,0,70,403,50,223,0,0
1107.44,3.79,-2.14,1.05,0.37,0.21,0.86,-0.14,0.26,-0.48,0,1,0,0,74,404,52,240,0,0
1107.55,4.28,0.29,1.15,0.37,0.21,0.85,-0.14,0.27,-0.49,0,0,0,0,85,405,53,241,0,0
1107.65,4.45,0.5,0.87,0.38,0.2,0.84,-0.14,0.27,-0.49,0,0,0,0,96,405,52,243,0,0
1107.76,4.26,0.27,1.37,0.37,0.21,0.86,-0.14,0.27,-0.49,0,0,0,0,100,405,53,245,0,0
1107.86,4.1,0.44,1.33,0.37,0.21,0.86,-0.14,0.27,-0.49,0,0,0,0,104,405,54,246,0,0
1107.97,4.4,0.11,1.23,0.37,0.2,0.86,-0.14,0.27,-0.49,0,0,0,0,106,407,57,249,0,0
1108.07,3.06,-0.04,1.19,0.38,0.21,0.86,-0.14,0.26,-0.49,0,0,1,0,106,405,57,248,0,0
1108.18,3.54,-0.02,1.43,0.37,0.21,0.85,-0.14,0.27,-0.49,0,0,0,0,105,404,55,244,1,0
1108.29,3.28,-0.11,1.63,0.37,0.2,0.86,-0.14,0.27,-0.49,0,1,0,0,100,398,53,221,0,0
1108.39,3.4,-0.11,1.59,0.37,0.21,0.85,-0.14,0.27,-0.48,0,0,0,0,86,393,50,211,0,0
1108.5,3.81,0.04,1.23,0.37,0.21,0.86,-0.14,0.27,-0.48,0,0,0,0,81,395,48,209,0,0
