S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MCx,MCy,MCz,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,sesion_time_stamp
25,52,14,1,11,0,6,0,1,8,5,1,5,5,2,2,9,7,2,16,15,44,4,10,5,3,2,0,0.07141263782978058,-0.1659882366657257,0.26204198598861694,-0.1721913367509842,-0.3244622051715851,0.5573979020118713,0.004079708829522133,-0.45415204763412476,0.3086228370666504,-0.11119956523180008,-0.13924530148506165,0.22569555044174194,29_Jan_2024_11_11
24,49,14,0,10,0,6,0,2,7,0,10,1,9,1,2,9,11,5,15,12,44,11,9,6,1,3,0,0.07103247940540314,-0.16591136157512665,0.2618850767612457,-0.17229396104812622,-0.3245469927787781,0.5573752522468567,0.004038741812109947,-0.45416972041130066,0.30861833691596985,-0.11133264005184174,-0.13927419483661652,0.22567516565322876,29_Jan_2024_11_11
27,55,15,1,13,0,6,0,1,10,4,0,8,1,4,1,8,8,2,15,17,46,5,9,13,0,3,0,0.0709243044257164,-0.16577862203121185,0.2618848383426666,-0.1724659502506256,-0.32465577125549316,0.5573438405990601,0.0039899698458611965,-0.4542006850242615,0.3086141347885132,-0.11153771728277206,-0.13931986689567566,0.22562330961227417,29_Jan_2024_11_11
24,52,13,0,12,0,6,0,0,7,1,0,2,0,12,0,2,6,2,12,14,45,5,10,4,1,3,0,0.07088769972324371,-0.16564565896987915,0.26189014315605164,-0.17258742451667786,-0.32472801208496094,0.5573264956474304,0.003984954673796892,-0.454219251871109,0.30861636996269226,-0.11169224232435226,-0.13934531807899475,0.22556409239768982,29_Jan_2024_11_11
27,55,14,0,8,0,5,1,3,6,12,0,0,0,3,2,2,12,3,19,14,43,5,9,6,2,0,0,0.07062391936779022,-0.16539311408996582,0.2618160545825958,-0.17277643084526062,-0.3248191177845001,0.5572948455810547,0.003952003549784422,-0.4542219042778015,0.308614045381546,-0.11191443353891373,-0.13936467468738556,0.22545956075191498,29_Jan_2024_11_11
20,53,15,1,12,1,8,0,4,9,2,0,9,0,11,13,4,9,3,16,13,43,5,8,4,0,2,1,0.07067112624645233,-0.16526560485363007,0.26177978515625,-0.1729665994644165,-0.32488468289375305,0.5572446584701538,0.003919692710042,-0.4542136490345001,0.3086100220680237,-0.11212501674890518,-0.13936501741409302,0.22533774375915527,29_Jan_2024_11_11
26,55,15,0,9,0,6,4,0,8,2,12,1,0,0,1,9,6,0,15,14,47,4,7,5,1,0,1,0.07051984965801239,-0.1652776002883911,0.26174065470695496,-0.17308618128299713,-0.32491692900657654,0.5572042465209961,0.003895342815667391,-0.45420822501182556,0.30860576033592224,-0.11225688457489014,-0.1393638551235199,0.22526991367340088,29_Jan_2024_11_11
27,54,14,0,11,0,8,0,1,8,7,0,4,3,0,2,6,8,2,17,15,46,4,8,5,0,2,0,0.07037483900785446,-0.1652231067419052,0.261769562959671,-0.17324087023735046,-0.32495805621147156,0.5571519136428833,0.0038551255129277706,-0.4542046785354614,0.3085923194885254,-0.11243560910224915,-0.139365091919899,0.225189208984375,29_Jan_2024_11_11
26,53,15,1,11,0,6,5,5,5,3,0,4,0,2,0,3,7,3,17,15,45,4,8,5,1,7,0,0.0703287422657013,-0.16517701745033264,0.26173532009124756,-0.17332696914672852,-0.3249816596508026,0.5571298003196716,0.0038300096057355404,-0.4542061388492584,0.3085799217224121,-0.11254379898309708,-0.1393629014492035,0.22515128552913666,29_Jan_2024_11_11
28,55,17,2,16,0,14,0,3,7,3,1,5,2,1,0,4,7,3,17,14,43,11,14,5,0,2,0,0.07019519060850143,-0.1651793271303177,0.26173490285873413,-0.17343050241470337,-0.32501524686813354,0.5571140050888062,0.0037954486906528473,-0.4542158246040344,0.30856049060821533,-0.11269443482160568,-0.13935191929340363,0.22511577606201172,29_Jan_2024_11_11
21,52,18,0,11,0,9,0,1,4,3,13,5,4,9,0,7,9,2,12,16,47,4,10,2,0,3,0,0.07006122916936874,-0.16510237753391266,0.2617427408695221,-0.1734851598739624,-0.32502907514572144,0.5571033954620361,0.0037635276094079018,-0.4542231261730194,0.3085416853427887,-0.11279255896806717,-0.13933433592319489,0.2250996232032776,29_Jan_2024_11_11
27,52,15,15,10,0,7,0,1,10,3,2,3,1,1,0,5,9,5,14,14,45,5,8,3,0,2,0,0.06993120163679123,-0.1649831086397171,0.26171067357063293,-0.17355026304721832,-0.3250441253185272,0.5570895671844482,0.003724985755980015,-0.45423200726509094,0.3085120916366577,-0.11292733997106552,-0.13929057121276855,0.22509124875068665,29_Jan_2024_11_11
28,49,15,0,9,0,7,0,0,7,7,0,1,1,1,0,6,5,3,14,15,48,4,9,3,0,3,0,0.06974021345376968,-0.16466061770915985,0.2615995705127716,-0.17359641194343567,-0.32505494356155396,0.5570886731147766,0.0037006628699600697,-0.45423653721809387,0.3084895610809326,-0.11304345726966858,-0.13922849297523499,0.2250981628894806,29_Jan_2024_11_11
21,51,13,0,11,0,4,14,0,8,0,1,3,1,0,4,12,10,0,15,17,48,4,7,3,1,4,0,0.06972420960664749,-0.16445541381835938,0.26154789328575134,-0.17360955476760864,-0.3250587284564972,0.5570928454399109,0.003689063247293234,-0.454237163066864,0.308474600315094,-0.11311621963977814,-0.13917946815490723,0.2251182198524475,29_Jan_2024_11_11
25,51,14,1,12,0,11,1,2,7,5,1,3,3,1,4,8,7,10,13,15,47,6,7,4,2,5,1,0.06977687776088715,-0.16418461501598358,0.26142388582229614,-0.17362022399902344,-0.3250507116317749,0.557102382183075,0.003659677691757679,-0.4542330801486969,0.3084484040737152,-0.11320469528436661,-0.13909396529197693,0.22515560686588287,29_Jan_2024_11_11
25,52,14,0,11,0,7,0,4,7,3,1,1,2,1,1,7,10,2,12,15,46,5,10,2,0,3,0,0.06985663622617722,-0.16429370641708374,0.26141950488090515,-0.1736203134059906,-0.3250366747379303,0.557105302810669,0.0036362777464091778,-0.45422789454460144,0.30843213200569153,-0.11324851959943771,-0.1390303075313568,0.2251831293106079,29_Jan_2024_11_11
24,53,15,2,11,0,7,1,3,11,1,3,9,3,1,0,8,9,8,15,14,46,12,4,3,1,4,0,0.06997211277484894,-0.16428698599338531,0.26132193207740784,-0.17360642552375793,-0.3250139653682709,0.5571166276931763,0.0035989913158118725,-0.4542155861854553,0.30841171741485596,-0.11328981816768646,-0.1389295607805252,0.22524814307689667,29_Jan_2024_11_11
20,52,16,2,11,1,7,4,2,7,5,1,6,2,1,1,8,12,2,14,14,48,5,10,3,0,3,0,0.07000698149204254,-0.1642886847257614,0.26131194829940796,-0.1735849827528,-0.32498976588249207,0.5571345090866089,0.0035413666628301144,-0.45419740676879883,0.3083816468715668,-0.11329906433820724,-0.13882696628570557,0.22532866895198822,29_Jan_2024_11_11
27,55,16,0,11,0,3,1,5,14,3,0,1,0,0,1,2,9,2,16,16,47,4,7,4,1,4,0,0.07000654190778732,-0.16426730155944824,0.2613547444343567,-0.17356720566749573,-0.32497161626815796,0.5571476221084595,0.003503708401694894,-0.45418035984039307,0.3083628714084625,-0.11329574137926102,-0.1387479156255722,0.22537288069725037,29_Jan_2024_11_11
26,53,15,1,9,0,4,0,4,12,3,0,3,0,1,1,6,8,2,15,17,48,4,6,3,1,2,0,0.06993535161018372,-0.16419397294521332,0.2614087164402008,-0.1735406219959259,-0.3249245584011078,0.5571617484092712,0.0034465102944523096,-0.45415008068084717,0.30833500623703003,-0.11327213793992996,-0.13862104713916779,0.22543105483055115,29_Jan_2024_11_11
21,52,14,2,12,4,6,0,1,8,6,0,2,1,0,2,7,11,1,11,15,48,5,9,4,5,1,0,0.06996643543243408,-0.16416479647159576,0.26144251227378845,-0.17351393401622772,-0.32488906383514404,0.5571681261062622,0.0034072487615048885,-0.45412886142730713,0.308316707611084,-0.11325930804014206,-0.13853667676448822,0.2254626452922821,29_Jan_2024_11_11
22,53,15,0,11,0,13,0,6,6,4,0,1,0,0,1,7,11,0,15,16,49,5,8,2,1,4,7,0.07006029039621353,-0.16410255432128906,0.26145440340042114,-0.1735052615404129,-0.32476526498794556,0.5571720004081726,0.0033512634690850973,-0.4540950357913971,0.308287650346756,-0.11322574317455292,-0.1384035050868988,0.22550716996192932,29_Jan_2024_11_11
24,52,14,2,12,1,5,0,2,9,1,0,5,2,0,0,10,12,1,11,15,48,8,7,9,1,5,0,0.07042140513658524,-0.1638186275959015,0.26157432794570923,-0.17347557842731476,-0.3246467709541321,0.5571773052215576,0.00330031244084239,-0.45406121015548706,0.3082595467567444,-0.11316943168640137,-0.13827311992645264,0.22555287182331085,29_Jan_2024_11_11
25,53,16,0,12,0,7,2,5,9,7,0,7,0,0,5,9,9,0,15,16,50,4,7,3,1,4,0,0.07049889862537384,-0.16368675231933594,0.2615536153316498,-0.17345818877220154,-0.32457584142684937,0.5571856498718262,0.0032688924111425877,-0.4540393054485321,0.3082401156425476,-0.11311247944831848,-0.1381850391626358,0.22559083998203278,29_Jan_2024_11_11
26,54,17,1,11,1,15,0,2,7,5,0,1,0,1,5,7,9,1,11,15,48,6,8,11,12,4,0,0.07018327713012695,-0.16342169046401978,0.2614046633243561,-0.17343702912330627,-0.32447752356529236,0.5571938157081604,0.0032278946600854397,-0.4540065824985504,0.30821534991264343,-0.11303107440471649,-0.13806262612342834,0.22563444077968597,29_Jan_2024_11_11
25,55,17,0,15,0,1,0,0,6,16,0,10,1,1,0,8,10,7,15,10,45,4,8,3,0,3,0,0.0703519955277443,-0.16342394053936005,0.261405348777771,-0.17342643439769745,-0.3244161307811737,0.5572012662887573,0.003204595297574997,-0.45398473739624023,0.3082016706466675,-0.11297176778316498,-0.13798397779464722,0.2256602644920349,29_Jan_2024_11_11
25,53,14,3,11,0,7,2,5,6,3,0,0,4,0,1,8,9,2,11,14,50,7,8,9,0,6,0,0.07037805765867233,-0.16324672102928162,0.2614333927631378,-0.17341983318328857,-0.32432812452316284,0.5571941137313843,0.003177749225869775,-0.45395103096961975,0.3081856071949005,-0.11289025843143463,-0.13786441087722778,0.22568346560001373,29_Jan_2024_11_11
24,52,14,7,13,5,7,1,2,7,7,0,5,1,4,0,4,7,2,17,14,47,8,8,9,1,4,0,0.07040508091449738,-0.16320504248142242,0.26146379113197327,-0.17342083156108856,-0.324271023273468,0.5571848750114441,0.0031645814888179302,-0.45392847061157227,0.30817916989326477,-0.11283653229475021,-0.13778500258922577,0.22569170594215393,29_Jan_2024_11_11
25,55,14,0,11,0,7,0,1,9,6,1,4,2,0,4,8,8,3,16,15,51,4,7,3,1,3,0,0.07042722404003143,-0.16316144168376923,0.26156046986579895,-0.17343451082706451,-0.3241896331310272,0.5571562051773071,0.003152974182739854,-0.4538957178592682,0.30817538499832153,-0.11277197301387787,-0.13767431676387787,0.22569669783115387,29_Jan_2024_11_11
24,49,17,0,9,0,7,0,3,4,3,0,2,1,1,0,8,8,4,16,13,47,4,7,4,0,3,0,0.07036349177360535,-0.16308681666851044,0.26165077090263367,-0.17344962060451508,-0.3241369426250458,0.5571281909942627,0.00314733968116343,-0.45387381315231323,0.30817660689353943,-0.11273107677698135,-0.1376051902770996,0.22569386661052704,29_Jan_2024_11_11
24,54,16,3,17,0,12,0,3,7,3,3,4,1,4,0,6,5,4,14,15,50,7,7,3,0,4,0,0.07047262042760849,-0.16305646300315857,0.2617414891719818,-0.1734713315963745,-0.32407429814338684,0.5571002960205078,0.0031403356697410345,-0.45384445786476135,0.3081813156604767,-0.11266318708658218,-0.13750725984573364,0.22568899393081665,29_Jan_2024_11_11
24,55,17,0,10,0,3,0,3,9,5,6,6,0,0,0,4,7,3,16,13,49,4,8,7,1,5,0,0.07043088227510452,-0.16276174783706665,0.26175692677497864,-0.17350220680236816,-0.3240062892436981,0.5570642352104187,0.0031401764135807753,-0.4538174271583557,0.3081881105899811,-0.11257714033126831,-0.1374100148677826,0.22567999362945557,29_Jan_2024_11_11
25,55,17,0,11,0,7,0,3,9,4,2,2,5,0,9,11,9,3,13,14,50,7,8,0,2,5,1,0.07049976289272308,-0.16268007457256317,0.2618182301521301,-0.1735491156578064,-0.3239441514015198,0.5570344924926758,0.0031465257052332163,-0.4537990391254425,0.30819442868232727,-0.11250139772891998,-0.13734236359596252,0.22567790746688843,29_Jan_2024_11_11
22,51,15,0,10,0,7,0,7,9,14,1,1,1,1,2,9,8,2,16,14,48,5,8,3,0,4,0,0.07087600976228714,-0.16252486407756805,0.26201364398002625,-0.1736111044883728,-0.3238537311553955,0.5569943189620972,0.0031623069662600756,-0.4537721574306488,0.30820906162261963,-0.11238288879394531,-0.13723160326480865,0.22566887736320496,29_Jan_2024_11_11
25,52,15,0,9,0,13,0,5,8,9,1,6,0,1,2,8,8,2,16,16,50,4,6,5,1,4,0,0.07103033363819122,-0.162443608045578,0.2621709704399109,-0.17364677786827087,-0.32379040122032166,0.556962788105011,0.0031814686954021454,-0.4537501037120819,0.30822235345840454,-0.11229846626520157,-0.13716161251068115,0.22565844655036926,29_Jan_2024_11_11
27,51,15,1,10,1,6,0,0,9,3,1,6,0,1,1,7,8,3,17,12,47,7,9,3,0,4,2,0.07118701189756393,-0.16241690516471863,0.26217496395111084,-0.1736992597579956,-0.3237006962299347,0.5569041967391968,0.0032163471914827824,-0.45371362566947937,0.30823907256126404,-0.11216902732849121,-0.13707147538661957,0.22563712298870087,29_Jan_2024_11_11
22,48,15,13,7,0,7,2,6,8,1,0,4,2,2,1,7,8,3,16,12,47,5,8,4,12,4,2,0.07124456763267517,-0.16238008439540863,0.26221686601638794,-0.17375600337982178,-0.32363277673721313,0.5568382740020752,0.0032457469496876,-0.453685462474823,0.3082505166530609,-0.11207174509763718,-0.13700900971889496,0.22562263906002045,29_Jan_2024_11_11
23,51,13,0,11,3,9,1,2,6,3,0,5,0,0,0,2,7,6,15,13,47,6,10,3,0,3,0,0.07104454934597015,-0.16226600110530853,0.26220938563346863,-0.1738317459821701,-0.32353174686431885,0.5567498803138733,0.003296817885711789,-0.45363542437553406,0.30826371908187866,-0.11191563308238983,-0.13692553341388702,0.22560076415538788,29_Jan_2024_11_11
22,53,15,0,11,2,7,0,1,7,3,0,5,1,1,1,7,6,3,13,16,49,8,8,3,0,3,1,0.0714801773428917,-0.16214752197265625,0.2623256742954254,-0.17387700080871582,-0.3234661817550659,0.556693971157074,0.0033330826554447412,-0.4535939693450928,0.3082682192325592,-0.11182065308094025,-0.13687872886657715,0.22557146847248077,29_Jan_2024_11_11
25,52,16,0,11,0,6,2,3,6,7,1,4,0,2,0,0,9,2,14,16,48,8,8,0,1,6,1,0.07140128314495087,-0.1623234748840332,0.26225969195365906,-0.17393489181995392,-0.3233734965324402,0.5565938949584961,0.003374050837010145,-0.45350533723831177,0.30825987458229065,-0.11167959868907928,-0.13681766390800476,0.22550980746746063,29_Jan_2024_11_11
24,52,13,0,11,0,5,0,1,15,2,1,3,1,3,0,7,10,0,15,14,49,6,7,2,0,4,0,0.07146520167589188,-0.16230081021785736,0.26230350136756897,-0.1739662140607834,-0.32331761717796326,0.5565196871757507,0.003372619627043605,-0.4534204304218292,0.3082173764705658,-0.1115829274058342,-0.136779323220253,0.2254522442817688,29_Jan_2024_11_11
24,53,16,0,11,0,7,4,5,6,5,0,1,0,0,0,14,10,4,14,10,49,6,9,2,11,4,0,0.07179352641105652,-0.16200843453407288,0.26250097155570984,-0.1740035116672516,-0.3232400119304657,0.5564088821411133,0.0034137070178985596,-0.45331627130508423,0.30815839767456055,-0.11142483353614807,-0.13672363758087158,0.22535833716392517,29_Jan_2024_11_11
26,51,14,0,10,0,7,1,5,7,7,0,3,2,1,7,6,8,9,15,16,51,10,9,0,0,5,1,0.0720221996307373,-0.16194084286689758,0.2625226080417633,-0.17402981221675873,-0.32317498326301575,0.5563046336174011,0.0034762797877192497,-0.45320355892181396,0.30807971954345703,-0.11125704646110535,-0.13666436076164246,0.22525283694267273,29_Jan_2024_11_11
26,53,15,12,10,0,6,2,4,7,4,1,5,0,0,0,2,4,5,13,11,46,7,9,2,2,4,1,0.07206249982118607,-0.16186463832855225,0.2624621093273163,-0.17406046390533447,-0.32311496138572693,0.5562424659729004,0.0035361256450414658,-0.45313265919685364,0.3080340325832367,-0.11115650087594986,-0.13663172721862793,0.22518454492092133,29_Jan_2024_11_11
23,51,11,0,10,0,7,0,3,6,4,14,2,0,0,0,0,8,3,13,16,50,6,6,4,1,4,0,0.07213840633630753,-0.1618894785642624,0.26237356662750244,-0.17402443289756775,-0.32301926612854004,0.5561534762382507,0.0036266399547457695,-0.4530276358127594,0.30796507000923157,-0.11101453006267548,-0.13659481704235077,0.22506636381149292,29_Jan_2024_11_11
22,52,15,0,8,0,9,0,3,10,3,1,8,1,2,0,5,6,2,18,13,49,7,11,3,0,4,0,0.07217618077993393,-0.16175177693367004,0.26230940222740173,-0.17397089302539825,-0.3229310214519501,0.5560956597328186,0.0037011876702308655,-0.45297086238861084,0.3079397678375244,-0.11089901626110077,-0.1365787237882614,0.22498464584350586,29_Jan_2024_11_11
19,52,15,1,10,0,6,0,2,9,3,0,1,12,0,5,13,9,3,17,13,48,8,9,4,1,3,0,0.0723269134759903,-0.16159439086914062,0.26223501563072205,-0.17388999462127686,-0.32280415296554565,0.5560280680656433,0.0038032184820622206,-0.45287299156188965,0.3079047203063965,-0.11072801053524017,-0.13657575845718384,0.22492140531539917,29_Jan_2024_11_11
25,54,13,0,11,0,7,0,1,11,3,10,3,2,3,3,9,8,3,16,16,49,8,6,3,0,5,1,0.07246029376983643,-0.16142785549163818,0.26206907629966736,-0.17380575835704803,-0.3226509690284729,0.5559914112091064,0.00388969574123621,-0.45276427268981934,0.3078685402870178,-0.11056683957576752,-0.13657191395759583,0.22485136985778809,29_Jan_2024_11_11
24,54,17,0,12,3,15,0,4,8,3,5,3,1,6,0,5,8,0,17,14,50,10,10,2,0,4,0,0.07248884439468384,-0.16131162643432617,0.26210516691207886,-0.17374111711978912,-0.32254648208618164,0.555980920791626,0.00393596850335598,-0.4526829123497009,0.3078479468822479,-0.11046631634235382,-0.13657246530056,0.2248070240020752,29_Jan_2024_11_11
26,53,15,1,11,0,5,0,1,6,4,6,0,15,1,0,2,6,4,16,12,48,13,8,3,1,3,0,0.0727526992559433,-0.16132624447345734,0.2620672881603241,-0.17361018061637878,-0.32238736748695374,0.5559802651405334,0.00399703998118639,-0.45256295800209045,0.3078232407569885,-0.11032547056674957,-0.1365673542022705,0.22474917769432068,29_Jan_2024_11_11
26,54,15,0,9,14,7,0,1,3,1,13,2,0,0,0,8,11,2,16,14,50,7,9,8,0,6,0,0.07280135154724121,-0.16131001710891724,0.26206207275390625,-0.17351102828979492,-0.3222780227661133,0.5559968948364258,0.00403257180005312,-0.45248356461524963,0.30780842900276184,-0.11024459451436996,-0.13654688000679016,0.22470954060554504,29_Jan_2024_11_11
25,54,16,0,11,0,6,13,0,4,2,13,1,0,2,1,8,8,5,15,15,51,10,12,2,0,3,0,0.07282004505395889,-0.1612713783979416,0.26212430000305176,-0.17331959307193756,-0.3221278488636017,0.5560613870620728,0.004082586150616407,-0.45236605405807495,0.3077862858772278,-0.1101328432559967,-0.13651502132415771,0.22467243671417236,29_Jan_2024_11_11
25,53,15,0,9,0,7,0,5,4,2,0,2,0,1,1,4,8,2,17,15,50,5,6,3,1,4,0,0.07298113405704498,-0.16131021082401276,0.2621513903141022,-0.17317485809326172,-0.3220173120498657,0.5561187267303467,0.004111875779926777,-0.4522859454154968,0.3077751398086548,-0.11006307601928711,-0.1364813596010208,0.22466997802257538,29_Jan_2024_11_11
24,56,14,0,11,0,7,0,1,7,3,0,3,0,2,0,4,10,2,17,14,49,5,5,3,0,4,0,0.07316555082798004,-0.16129259765148163,0.2621578574180603,-0.17293035984039307,-0.32183414697647095,0.556214451789856,0.004190340638160706,-0.4521818161010742,0.30777230858802795,-0.1099545955657959,-0.1364159733057022,0.22470684349536896,29_Jan_2024_11_11
25,54,18,0,11,0,3,0,0,12,1,11,3,0,1,0,8,8,11,17,14,50,8,13,2,0,4,0,0.07324142754077911,-0.16116178035736084,0.2621707320213318,-0.1726735383272171,-0.32164067029953003,0.5563406944274902,0.004267001524567604,-0.4520765542984009,0.30777132511138916,-0.10982595384120941,-0.1362837255001068,0.22475942969322205,29_Jan_2024_11_11
24,51,14,0,10,0,10,9,7,5,5,3,3,3,2,3,8,9,0,15,15,51,7,9,3,1,3,0,0.07320272922515869,-0.1609361618757248,0.2622423470020294,-0.1724851429462433,-0.3215034306049347,0.5564370155334473,0.004273021128028631,-0.45198988914489746,0.3077642023563385,-0.10974068194627762,-0.1361560821533203,0.22479450702667236,29_Jan_2024_11_11
26,47,15,0,10,5,7,0,2,7,7,1,2,8,2,0,4,7,2,16,14,49,7,7,2,1,4,0,0.07374393194913864,-0.16075359284877777,0.26234033703804016,-0.17219285666942596,-0.32130110263824463,0.5566169619560242,0.0042512910440564156,-0.4518556594848633,0.30775395035743713,-0.10957881808280945,-0.13593995571136475,0.22493639588356018,29_Jan_2024_11_11
24,50,15,1,11,0,7,0,1,5,8,0,3,2,0,2,2,8,2,13,11,50,7,10,3,1,3,0,0.07381398975849152,-0.16057206690311432,0.2623937427997589,-0.17199958860874176,-0.3211672902107239,0.5567420721054077,0.0042310720309615135,-0.45176422595977783,0.3077471852302551,-0.1094428226351738,-0.1357637345790863,0.22506852447986603,29_Jan_2024_11_11
24,51,12,0,14,1,5,9,0,5,2,2,0,9,1,5,7,5,2,17,15,50,6,8,2,1,5,0,0.07366293668746948,-0.16056208312511444,0.2622922360897064,-0.17169207334518433,-0.3209497332572937,0.5569202303886414,0.0041730389930307865,-0.4516189694404602,0.3077079951763153,-0.10923998802900314,-0.1354343444108963,0.22528421878814697,29_Jan_2024_11_11
24,51,14,0,10,0,7,0,6,5,7,0,3,0,1,0,6,6,2,15,15,51,6,8,2,1,8,0,0.07411913573741913,-0.16023695468902588,0.26255422830581665,-0.17150139808654785,-0.32080814242362976,0.5570323467254639,0.00414006132632494,-0.4515286386013031,0.3076820969581604,-0.10910274088382721,-0.13519567251205444,0.22543491423130035,29_Jan_2024_11_11
29,48,13,0,9,0,9,4,0,8,2,0,5,1,0,1,5,8,5,16,12,46,6,10,5,1,5,1,0.07394959777593613,-0.16022419929504395,0.2625315189361572,-0.17123664915561676,-0.32059118151664734,0.5572054982185364,0.004120292142033577,-0.4513908922672272,0.3076857030391693,-0.1088797003030777,-0.1347993016242981,0.22566911578178406,29_Jan_2024_11_11
29,53,17,0,11,0,8,3,8,6,3,0,0,0,1,0,5,6,2,17,14,48,5,8,2,1,5,1,0.07416035234928131,-0.16021406650543213,0.26260823011398315,-0.17107386887073517,-0.32043811678886414,0.5573142766952515,0.004120511468499899,-0.4512939453125,0.3077026307582855,-0.1087082102894783,-0.13451141119003296,0.22582398355007172,29_Jan_2024_11_11
27,53,17,0,12,3,7,0,1,9,5,1,3,3,0,1,7,8,0,17,14,52,6,9,12,0,4,2,0.07456973195075989,-0.16035690903663635,0.26280781626701355,-0.17086100578308105,-0.32019445300102234,0.5574409365653992,0.004126742482185364,-0.45115160942077637,0.3077378571033478,-0.1084446907043457,-0.1340939849615097,0.22608737647533417,29_Jan_2024_11_11
24,57,14,0,10,0,7,8,6,7,3,3,2,3,2,2,8,8,6,16,12,47,2,10,2,1,4,1,0.07483100891113281,-0.16048185527324677,0.26285094022750854,-0.1706773191690445,-0.3199669420719147,0.5575642585754395,0.004139263182878494,-0.45100995898246765,0.30778270959854126,-0.10817168653011322,-0.1336597055196762,0.22632922232151031,29_Jan_2024_11_11
24,53,14,0,12,1,6,0,2,7,3,2,2,2,0,1,9,7,2,13,17,51,5,10,4,5,3,0,0.07514117658138275,-0.16033852100372314,0.2630336582660675,-0.1705588549375534,-0.3198190927505493,0.5576381683349609,0.004136607050895691,-0.4509012699127197,0.3078194558620453,-0.10800007730722427,-0.13337008655071259,0.2264457643032074,29_Jan_2024_11_11
24,52,14,0,11,0,7,0,1,6,5,0,3,1,12,1,5,4,2,17,14,49,3,6,3,1,4,0,0.07535598427057266,-0.1601564735174179,0.26309335231781006,-0.17041894793510437,-0.3196044862270355,0.5577053427696228,0.004133257083594799,-0.45072129368782043,0.3078671395778656,-0.10773012787103653,-0.13297736644744873,0.22664842009544373,29_Jan_2024_11_11
24,55,13,0,12,0,7,1,5,11,3,2,4,3,0,0,8,10,3,15,15,46,6,10,8,1,1,0,0.07543893158435822,-0.16002655029296875,0.26313960552215576,-0.1703595370054245,-0.31945085525512695,0.5577463507652283,0.004148406907916069,-0.4506133198738098,0.30791208148002625,-0.107574962079525,-0.13274046778678894,0.22676381468772888,29_Jan_2024_11_11
26,49,14,0,10,0,9,0,5,7,9,0,4,1,3,0,4,8,2,16,13,49,4,11,2,1,4,0,0.0755363255739212,-0.1597631871700287,0.2632141709327698,-0.1703016459941864,-0.31925082206726074,0.5578368902206421,0.004177641123533249,-0.4504644274711609,0.30798885226249695,-0.10736545920372009,-0.13241928815841675,0.22688926756381989,29_Jan_2024_11_11
22,51,12,0,12,0,6,0,0,6,0,0,0,0,0,0,3,7,8,14,9,48,6,12,2,0,5,0,0.07554309070110321,-0.1594991683959961,0.2633810341358185,-0.1702755093574524,-0.3191204071044922,0.5578882098197937,0.00421694153919816,-0.45037129521369934,0.30805057287216187,-0.10723995417356491,-0.1322348266839981,0.22696100175380707,29_Jan_2024_11_11
28,52,14,1,9,15,7,14,0,5,4,1,3,3,9,0,8,5,5,14,12,48,5,10,3,1,4,0,0.07545966655015945,-0.15925462543964386,0.2634635865688324,-0.17029203474521637,-0.31895652413368225,0.5579153299331665,0.004314909689128399,-0.45026180148124695,0.3081694543361664,-0.10709872841835022,-0.1320129632949829,0.2270313799381256,29_Jan_2024_11_11
26,55,15,0,11,0,7,0,1,5,2,1,1,3,7,0,7,6,0,16,14,50,6,9,10,13,3,0,0.07540817558765411,-0.15896892547607422,0.2636564373970032,-0.17032310366630554,-0.3188197612762451,0.5578991770744324,0.004419608041644096,-0.45016005635261536,0.3082669973373413,-0.10701903700828552,-0.1318526268005371,0.22704239189624786,29_Jan_2024_11_11
26,52,16,4,11,0,8,2,1,8,5,0,3,4,1,1,8,8,2,13,13,49,6,10,4,1,2,0,0.075349360704422,-0.15880368649959564,0.26372820138931274,-0.17034362256526947,-0.3187350034713745,0.557884931564331,0.0044950139708817005,-0.45009633898735046,0.3083229064941406,-0.1070074513554573,-0.13178202509880066,0.2269991785287857,29_Jan_2024_11_11
24,53,16,1,9,0,8,0,3,4,4,0,3,0,0,1,4,4,1,12,15,51,6,12,3,1,3,0,0.07547627389431,-0.1585574746131897,0.26377347111701965,-0.170379176735878,-0.3185974359512329,0.5578295588493347,0.004629628267139196,-0.4500088691711426,0.30840277671813965,-0.10703819245100021,-0.13173425197601318,0.22689342498779297,29_Jan_2024_11_11
27,51,15,0,12,0,9,0,1,7,3,1,2,3,4,1,6,5,2,16,15,52,5,7,2,1,4,0,0.07543519139289856,-0.15842385590076447,0.26380446553230286,-0.1704033613204956,-0.3185180127620697,0.5577791333198547,0.004743112251162529,-0.4499628245830536,0.30844560265541077,-0.10706670582294464,-0.13175688683986664,0.22684861719608307,29_Jan_2024_11_11
25,50,15,1,11,1,9,0,6,4,5,1,3,1,3,0,5,6,4,16,15,50,2,9,2,2,3,0,0.07521545886993408,-0.15816351771354675,0.2639309763908386,-0.17043869197368622,-0.31842175126075745,0.5576795339584351,0.004960448946803808,-0.44991838932037354,0.30848950147628784,-0.10714080184698105,-0.13181214034557343,0.22671771049499512,29_Jan_2024_11_11
