S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,MCx,MCy,MCz,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,sesion_time_stamp
60,9,10,15,3,0,1,0,1,16,0,5,0,1,29,0,1,15,8,13,51,223,3,49,2,4,12,2,0.23337142169475555,-0.1378156840801239,0.3567979037761688,-0.21000297367572784,-0.34528428316116333,0.5708317756652832,-0.017252720892429352,-0.4760834574699402,0.31772494316101074,0.0355152003467083,-0.11647820472717285,0.3512665033340454,29_Jan_2024_11_07
63,7,9,0,4,1,0,0,5,17,3,7,4,4,27,2,3,21,9,12,47,222,0,51,2,4,9,1,0.22973765432834625,-0.13057614862918854,0.355941504240036,-0.21002767980098724,-0.3452337682247162,0.5707969665527344,-0.017059486359357834,-0.4758867025375366,0.31767064332962036,0.031911399215459824,-0.11279280483722687,0.3508424460887909,29_Jan_2024_11_07
63,13,9,0,3,0,0,0,3,14,2,8,5,3,24,0,2,22,8,15,51,221,8,52,4,6,8,0,0.2272452861070633,-0.1258583962917328,0.3553077280521393,-0.21001294255256653,-0.34519705176353455,0.5707792639732361,-0.01692282408475876,-0.4757785499095917,0.31759580969810486,0.029352281242609024,-0.11031141877174377,0.35051465034484863,29_Jan_2024_11_07
64,9,9,1,3,0,0,0,2,15,4,7,3,2,26,3,0,20,9,14,53,222,0,49,2,6,9,10,0.22323164343833923,-0.11862244457006454,0.3543892502784729,-0.20996400713920593,-0.34513407945632935,0.5707599520683289,-0.016686175018548965,-0.47567155957221985,0.31751707196235657,0.025359731167554855,-0.1066223680973053,0.34996506571769714,29_Jan_2024_11_07
64,11,9,1,3,0,0,0,4,18,0,5,2,1,26,8,0,20,8,14,48,214,4,48,5,13,9,0,0.2205696851015091,-0.11387423425912857,0.35377776622772217,-0.2099265158176422,-0.3450848162174225,0.5707498788833618,-0.016512662172317505,-0.4756157100200653,0.3174889385700226,0.022636640816926956,-0.10420851409435272,0.34956803917884827,29_Jan_2024_11_07
63,9,10,0,6,1,0,2,6,14,1,6,3,3,25,1,3,21,7,12,48,212,6,51,0,14,9,0,0.21640639007091522,-0.10700391978025436,0.35283783078193665,-0.20987433195114136,-0.3450064957141876,0.5707297921180725,-0.016224294900894165,-0.4755627512931824,0.31745606660842896,0.018423836678266525,-0.10063350200653076,0.3489469885826111,29_Jan_2024_11_07
65,11,11,0,10,15,0,0,3,10,2,5,2,0,25,0,3,22,7,11,46,208,4,51,3,15,11,2,0.21199068427085876,-0.10023904591798782,0.35183170437812805,-0.20981080830097198,-0.34492257237434387,0.570703387260437,-0.015943611040711403,-0.4755002558231354,0.31742623448371887,0.014061789959669113,-0.09715290367603302,0.3482542037963867,29_Jan_2024_11_07
65,8,9,2,4,6,1,0,2,12,4,10,3,3,25,2,3,25,8,15,46,203,11,51,3,14,9,0,0.20902350544929504,-0.09590736031532288,0.3514021933078766,-0.20975613594055176,-0.3448643684387207,0.570679247379303,-0.015753768384456635,-0.47543764114379883,0.3173963725566864,0.011060308665037155,-0.09487104415893555,0.34776437282562256,29_Jan_2024_11_07
65,12,15,0,4,0,0,5,8,9,3,5,1,0,28,0,2,20,9,14,50,211,4,50,4,3,9,0,0.20455831289291382,-0.0890253409743309,0.35085931420326233,-0.20964941382408142,-0.3447706699371338,0.5706331133842468,-0.015512023121118546,-0.4752643406391144,0.3173213005065918,0.006382979452610016,-0.09144602715969086,0.3469912111759186,29_Jan_2024_11_07
61,9,11,0,3,0,9,0,4,7,2,4,1,2,29,0,3,18,9,15,52,208,3,53,4,5,8,0,0.20091237127780914,-0.08487693220376968,0.3498232960700989,-0.2095593959093094,-0.3446993827819824,0.5705986022949219,-0.015341024845838547,-0.4751558005809784,0.31727054715156555,0.0031496547162532806,-0.08916962146759033,0.34643855690956116,29_Jan_2024_11_07
68,9,11,1,4,0,0,2,2,5,1,1,2,11,24,0,4,19,9,15,51,208,1,46,3,4,9,0,0.19570514559745789,-0.07831224799156189,0.34868502616882324,-0.2093331664800644,-0.34461140632629395,0.5705774426460266,-0.015071071684360504,-0.4749956429004669,0.3171553909778595,-0.0018781758844852448,-0.08574949949979782,0.34557801485061646,29_Jan_2024_11_07
66,11,12,0,5,0,0,0,2,10,9,7,1,5,23,0,6,18,9,14,50,201,3,50,3,2,17,0,0.190224289894104,-0.07207540422677994,0.3475072979927063,-0.20909015834331512,-0.34447571635246277,0.570548951625824,-0.01475394144654274,-0.474867045879364,0.31706342101097107,-0.007056728005409241,-0.08234573900699615,0.3446783423423767,29_Jan_2024_11_07
65,11,14,0,11,2,0,1,4,11,2,6,1,5,21,0,7,19,13,18,52,197,3,49,1,0,9,0,0.18702204525470734,-0.06813721358776093,0.34768909215927124,-0.20893900096416473,-0.3443709909915924,0.5705544352531433,-0.0145353302359581,-0.4747721254825592,0.3170187473297119,-0.010583167895674706,-0.08014452457427979,0.3440987169742584,29_Jan_2024_11_07
63,8,12,0,3,0,1,0,3,5,3,4,2,0,18,0,5,17,11,12,54,189,4,48,3,6,8,0,0.18133187294006348,-0.06314893811941147,0.34620174765586853,-0.2086988091468811,-0.34421399235725403,0.5705569386482239,-0.014242907986044884,-0.4746006727218628,0.31693077087402344,-0.01597076840698719,-0.07688756287097931,0.34334099292755127,29_Jan_2024_11_07
62,8,9,1,6,1,0,0,5,9,9,8,4,2,19,10,3,18,9,13,56,181,2,47,8,4,9,1,0.17579978704452515,-0.05827099457383156,0.34521761536598206,-0.20841942727565765,-0.3440409302711487,0.570561408996582,-0.013947965577244759,-0.4744000732898712,0.3168313503265381,-0.021404797211289406,-0.07377082854509354,0.34271591901779175,29_Jan_2024_11_07
64,11,11,0,5,0,1,1,4,9,2,4,1,0,23,0,3,17,10,12,55,181,4,49,3,8,7,0,0.17209312319755554,-0.05513424426317215,0.34459188580513,-0.20824351906776428,-0.3439154028892517,0.57057124376297,-0.013748658820986748,-0.474240779876709,0.31675660610198975,-0.025028659030795097,-0.07178539037704468,0.3423474133014679,29_Jan_2024_11_07
63,9,12,0,7,0,0,0,4,9,4,5,1,3,29,0,2,15,9,12,53,185,2,47,4,8,13,4,0.16643697023391724,-0.0505438894033432,0.34358540177345276,-0.20799264311790466,-0.3437281548976898,0.5705791711807251,-0.013416022062301636,-0.4740266501903534,0.3166619837284088,-0.03047904185950756,-0.06892992556095123,0.3418809473514557,29_Jan_2024_11_07
64,10,10,0,4,1,1,1,5,8,2,5,8,2,18,0,4,16,5,11,56,180,3,45,3,8,9,0,0.16261984407901764,-0.04744146019220352,0.3429546356201172,-0.20784831047058105,-0.3436046540737152,0.5705851316452026,-0.013176826760172844,-0.4738910496234894,0.31660860776901245,-0.03411877527832985,-0.0671219751238823,0.3416583836078644,29_Jan_2024_11_07
66,6,11,0,4,0,1,1,4,8,2,10,3,4,17,0,3,18,9,11,55,171,3,46,2,5,9,0,0.15678510069847107,-0.04287692904472351,0.34196704626083374,-0.20765972137451172,-0.3434213399887085,0.5705950260162354,-0.012817651964724064,-0.4736432433128357,0.3165323734283447,-0.03959883749485016,-0.06449287384748459,0.34142714738845825,29_Jan_2024_11_07
62,12,16,1,0,0,0,0,0,12,8,6,3,2,15,0,2,16,14,17,55,184,2,46,5,6,6,0,0.15291140973567963,-0.040004048496484756,0.3412873148918152,-0.20754382014274597,-0.3433079421520233,0.5706110000610352,-0.012590840458869934,-0.4734343886375427,0.31645581126213074,-0.04327605664730072,-0.06280316412448883,0.34134742617607117,29_Jan_2024_11_07
64,8,9,4,4,0,7,0,7,8,2,10,2,1,19,1,5,18,9,10,51,177,3,47,5,6,6,1,0.14699122309684753,-0.035810619592666626,0.34034132957458496,-0.20737764239311218,-0.34313687682151794,0.5706371068954468,-0.012223828583955765,-0.4731180667877197,0.316344678401947,-0.048820462077856064,-0.06045427918434143,0.34129345417022705,29_Jan_2024_11_07
64,9,11,0,0,0,0,4,3,1,2,4,2,0,18,0,2,17,10,12,55,175,2,44,1,6,9,0,0.14104487001895905,-0.03206919878721237,0.3394661843776703,-0.2072330266237259,-0.34295666217803955,0.5706544518470764,-0.011806764639914036,-0.4728151261806488,0.31628841161727905,-0.05441628396511078,-0.05832258611917496,0.34126439690589905,29_Jan_2024_11_07
62,10,12,0,3,0,0,0,12,0,2,13,2,0,20,0,5,15,9,9,53,171,1,40,2,5,10,1,0.13710185885429382,-0.029825061559677124,0.3389038145542145,-0.20713570713996887,-0.342835009098053,0.5706794261932373,-0.011549755930900574,-0.47257599234580994,0.31623560190200806,-0.058185964822769165,-0.056983932852745056,0.3412504196166992,29_Jan_2024_11_07
63,11,10,0,3,0,1,1,6,1,2,4,2,0,18,1,8,13,7,14,53,170,11,38,4,6,9,2,0.13107973337173462,-0.026670746505260468,0.3379400074481964,-0.20696119964122772,-0.3426773250102997,0.5707501769065857,-0.011160123161971569,-0.4721848964691162,0.316177636384964,-0.06389822065830231,-0.05512606352567673,0.34118983149528503,29_Jan_2024_11_07
63,11,9,0,4,0,0,0,2,2,3,3,0,1,21,0,5,23,7,7,54,162,5,42,2,6,10,0,0.12709614634513855,-0.024765197187662125,0.337233304977417,-0.20684024691581726,-0.3425756096839905,0.5707987546920776,-0.010901154950261116,-0.47192633152008057,0.31612473726272583,-0.06766175478696823,-0.05407094955444336,0.34120631217956543,29_Jan_2024_11_07
64,9,11,0,4,0,1,0,2,0,3,3,3,2,13,0,4,17,9,8,55,166,7,44,2,3,11,0,0.12123460322618484,-0.02189195714890957,0.3362003266811371,-0.20666435360908508,-0.34243249893188477,0.5708692669868469,-0.010517468675971031,-0.4715564250946045,0.3160382807254791,-0.07334776967763901,-0.052580781280994415,0.34121155738830566,29_Jan_2024_11_07
64,10,11,1,4,1,2,1,5,8,2,3,2,0,15,0,5,13,4,14,55,167,3,45,3,4,7,0,0.11520149558782578,-0.018971793353557587,0.3349297046661377,-0.2064928561449051,-0.34229764342308044,0.570936918258667,-0.010115675628185272,-0.47116807103157043,0.3159520924091339,-0.07915158569812775,-0.05098087340593338,0.34110501408576965,29_Jan_2024_11_07
61,13,10,0,4,0,9,0,8,1,3,4,9,2,8,0,3,18,6,12,55,173,4,48,1,5,16,0,0.11119556427001953,-0.016745194792747498,0.3344159722328186,-0.20639649033546448,-0.3422009348869324,0.5709840059280396,-0.0098702572286129,-0.47088322043418884,0.31588053703308105,-0.08302934467792511,-0.049956731498241425,0.34104377031326294,29_Jan_2024_11_07
60,9,12,2,4,0,0,1,3,12,3,2,2,2,20,0,6,13,1,15,56,170,7,45,1,6,9,0,0.10499799251556396,-0.013311576098203659,0.33339449763298035,-0.20625463128089905,-0.3420610725879669,0.5710413455963135,-0.009496359154582024,-0.47042977809906006,0.3157462477684021,-0.08882391452789307,-0.048593662679195404,0.34099081158638,29_Jan_2024_11_07
60,12,10,2,0,0,0,1,4,1,3,6,3,3,18,0,3,16,9,8,53,161,2,43,0,13,8,0,0.10091244429349899,-0.011287294328212738,0.332670658826828,-0.20616213977336884,-0.341980516910553,0.5710734724998474,-0.009248308837413788,-0.47012579441070557,0.31565189361572266,-0.09267723560333252,-0.0477973148226738,0.34096571803092957,29_Jan_2024_11_07
61,9,11,0,4,1,0,0,4,0,3,6,1,6,18,0,4,15,6,7,52,149,2,45,2,7,9,0,0.09457181394100189,-0.007803787477314472,0.331705242395401,-0.20602455735206604,-0.34186702966690063,0.571114718914032,-0.008857863023877144,-0.4696754515171051,0.31553420424461365,-0.09845577925443649,-0.04673334211111069,0.34090012311935425,29_Jan_2024_11_07
62,8,11,0,9,0,1,5,4,1,2,3,2,5,19,0,3,15,3,7,54,152,4,42,4,8,10,0,0.09038998931646347,-0.005722347646951675,0.331085205078125,-0.2059217095375061,-0.34179946780204773,0.5711387395858765,-0.008608118630945683,-0.4693528413772583,0.31544017791748047,-0.10232051461935043,-0.046130552887916565,0.3408288061618805,29_Jan_2024_11_07
54,7,11,0,2,0,1,0,3,0,2,8,4,6,17,0,2,13,8,9,53,148,4,46,3,10,8,0,0.08413462340831757,-0.0026743272319436073,0.3297545611858368,-0.2057788223028183,-0.3417094051837921,0.5711889863014221,-0.008237842470407486,-0.46886569261550903,0.3153074085712433,-0.10809158533811569,-0.045371077954769135,0.34067949652671814,29_Jan_2024_11_07
56,10,11,2,2,6,0,2,1,0,1,3,5,4,12,0,4,13,6,9,58,138,3,42,0,13,9,0,0.07998429983854294,-0.0008524253498762846,0.3290116488933563,-0.20569418370723724,-0.3416517674922943,0.5712308287620544,-0.00800302904099226,-0.4685201048851013,0.31520915031433105,-0.11190739274024963,-0.04496321082115173,0.34054484963417053,29_Jan_2024_11_07
56,7,9,1,5,4,0,3,1,12,3,7,5,2,20,0,9,15,9,6,56,132,4,44,3,8,7,0,0.07370690256357193,0.0016847066581249237,0.32794874906539917,-0.20557473599910736,-0.3415798544883728,0.5712962746620178,-0.00764909852296114,-0.468002051115036,0.3150690793991089,-0.11754865944385529,-0.04450717940926552,0.34030237793922424,29_Jan_2024_11_07
59,9,13,0,4,0,0,0,3,0,12,3,2,5,17,0,3,15,13,9,56,125,1,40,0,10,9,0,0.06744333356618881,0.004404613748192787,0.32673993706703186,-0.20546561479568481,-0.3415096402168274,0.5713678002357483,-0.007310991175472736,-0.467491090297699,0.3149524927139282,-0.12310726195573807,-0.04425102844834328,0.3400118350982666,29_Jan_2024_11_07
61,11,12,0,3,1,0,9,4,1,4,6,0,2,19,10,2,13,10,4,57,139,4,46,2,13,8,0,0.06326676160097122,0.006309204269200563,0.32591554522514343,-0.20540371537208557,-0.3414756953716278,0.5714190006256104,-0.007081816904246807,-0.4671633839607239,0.31487220525741577,-0.12676286697387695,-0.04418513551354408,0.33980509638786316,29_Jan_2024_11_07
60,11,13,0,7,0,0,0,4,2,4,7,4,4,17,1,4,13,12,7,55,143,5,48,2,7,9,1,0.05694475769996643,0.009285117499530315,0.32465893030166626,-0.2053370475769043,-0.3414398729801178,0.5715011358261108,-0.0067595988512039185,-0.46663355827331543,0.3147357404232025,-0.13216634094715118,-0.044229958206415176,0.3394908010959625,29_Jan_2024_11_07
61,9,11,0,4,0,0,0,3,1,4,4,1,4,25,1,5,16,17,4,56,132,5,45,1,7,8,0,0.05272925645112991,0.01140110194683075,0.3237660527229309,-0.20529207587242126,-0.3414287567138672,0.5715537667274475,-0.006547028198838234,-0.46628469228744507,0.31464922428131104,-0.13570059835910797,-0.04434037208557129,0.3392796814441681,29_Jan_2024_11_07
56,9,12,11,3,0,0,1,7,3,6,5,0,0,25,0,5,13,11,7,60,131,3,45,2,10,10,8,0.04627099633216858,0.01474283542484045,0.32241904735565186,-0.20520569384098053,-0.341418594121933,0.5716503858566284,-0.006207067519426346,-0.46577802300453186,0.3145330250263214,-0.14092029631137848,-0.04461746662855148,0.33892297744750977,29_Jan_2024_11_07
58,7,12,1,4,0,0,0,12,6,2,4,0,2,18,0,2,13,12,7,57,132,2,42,1,9,10,0,0.03984649106860161,0.017839722335338593,0.32102957367897034,-0.20510180294513702,-0.3414320945739746,0.5717626810073853,-0.005885004997253418,-0.4652794301509857,0.3144060969352722,-0.14603294432163239,-0.045024573802948,0.33851808309555054,29_Jan_2024_11_07
59,10,13,0,3,9,0,1,0,13,5,7,0,4,22,0,1,15,16,10,57,128,5,45,2,6,16,10,0.035623274743556976,0.019872836768627167,0.32002514600753784,-0.20503348112106323,-0.3414538502693176,0.5718132853507996,-0.005677860230207443,-0.4649418890476227,0.3143279254436493,-0.1493956446647644,-0.045361846685409546,0.3382396996021271,29_Jan_2024_11_07
56,8,12,0,4,0,0,2,5,4,8,5,0,2,23,0,3,13,16,8,54,121,0,44,1,5,8,0,0.02934751659631729,0.022672349587082863,0.31848442554473877,-0.20492665469646454,-0.34149643778800964,0.5718775391578674,-0.005377495661377907,-0.4644447863101959,0.31419888138771057,-0.15429635345935822,-0.046016767621040344,0.3378065228462219,29_Jan_2024_11_07
56,9,14,0,4,1,1,0,2,1,2,6,0,0,13,0,2,17,17,4,53,123,5,45,2,3,4,0,0.025232480838894844,0.024390291422605515,0.31739184260368347,-0.2048315703868866,-0.3415490984916687,0.5719340443611145,-0.0051708221435546875,-0.46411073207855225,0.3141089975833893,-0.15752631425857544,-0.046513140201568604,0.33750879764556885,29_Jan_2024_11_07
54,11,15,0,3,0,1,0,1,8,2,12,0,0,18,0,3,15,11,6,54,121,1,41,6,4,9,0,0.018900524824857712,0.026939217001199722,0.3157222270965576,-0.2046876698732376,-0.34163230657577515,0.5720411539077759,-0.004878701642155647,-0.4636256992816925,0.31395477056503296,-0.1623152196407318,-0.04733336716890335,0.3370742201805115,29_Jan_2024_11_07
54,11,13,0,9,0,4,2,2,1,1,8,1,2,15,1,5,14,16,7,53,121,4,44,2,5,9,0,0.012600081041455269,0.02934897691011429,0.31404271721839905,-0.2045428454875946,-0.34166401624679565,0.5721763968467712,-0.004592173732817173,-0.4631529152393341,0.31379351019859314,-0.16702458262443542,-0.04826457425951958,0.33662837743759155,29_Jan_2024_11_07
54,9,11,0,2,0,0,0,2,0,3,4,2,0,12,0,6,15,14,7,52,121,4,41,0,9,9,0,0.00834064930677414,0.03090095706284046,0.31290891766548157,-0.2044404000043869,-0.34167546033859253,0.572261393070221,-0.004409868270158768,-0.46284162998199463,0.3136822581291199,-0.1701473891735077,-0.04892463982105255,0.33631613850593567,29_Jan_2024_11_07
55,13,13,10,3,0,1,0,6,1,6,10,0,3,10,1,9,13,5,13,53,118,3,43,1,4,8,0,0.0019206912256777287,0.033243801444768906,0.31117376685142517,-0.20428624749183655,-0.3417198061943054,0.5723996758460999,-0.004127107560634613,-0.4623708724975586,0.3135128319263458,-0.17481417953968048,-0.05006261169910431,0.33582836389541626,29_Jan_2024_11_07
53,9,12,12,0,0,1,0,1,0,5,13,0,0,13,0,7,17,8,8,44,113,4,42,3,3,6,0,-0.002444425132125616,0.03478839993476868,0.31003665924072266,-0.2041977047920227,-0.3417726457118988,0.5725024938583374,-0.00393083319067955,-0.46208328008651733,0.3134176433086395,-0.1778058260679245,-0.05094769597053528,0.33554384112358093,29_Jan_2024_11_07
51,11,12,14,4,3,0,0,4,2,12,6,0,6,12,0,5,13,8,9,45,110,4,44,5,1,4,0,-0.009106433019042015,0.03718927875161171,0.3083435595035553,-0.2040477991104126,-0.34184977412223816,0.5726456642150879,-0.003653115127235651,-0.46167317032814026,0.3132622539997101,-0.18229636549949646,-0.05232049152255058,0.3350817859172821,29_Jan_2024_11_07
51,9,16,11,3,0,5,1,6,0,9,6,4,1,11,0,4,14,12,10,47,108,1,41,1,10,8,0,-0.01580824702978134,0.039266373962163925,0.30660444498062134,-0.20387524366378784,-0.3419273793697357,0.5727759599685669,-0.0033750557340681553,-0.4612753987312317,0.3130970299243927,-0.18679097294807434,-0.053747422993183136,0.33455103635787964,29_Jan_2024_11_07
52,8,16,15,4,0,0,5,0,3,3,14,1,3,11,0,5,13,6,8,45,105,4,39,2,2,6,0,-0.020424574613571167,0.04068493843078613,0.30546680092811584,-0.2037365734577179,-0.3419705927371979,0.572853684425354,-0.0031668497249484062,-0.4610288739204407,0.312999427318573,-0.18979530036449432,-0.0547441765666008,0.33419111371040344,29_Jan_2024_11_07
50,10,17,15,3,0,3,0,4,2,6,5,0,0,8,0,5,12,7,6,46,106,3,37,6,5,3,0,-0.027164077386260033,0.043013304471969604,0.30425405502319336,-0.2034885734319687,-0.3420202136039734,0.572961688041687,-0.0028753187507390976,-0.46067968010902405,0.3128519058227539,-0.19430670142173767,-0.05629488453269005,0.3336065113544464,29_Jan_2024_11_07
49,11,15,16,5,10,2,0,3,2,10,8,0,3,9,0,5,15,9,10,46,104,4,35,0,0,7,0,-0.03189290687441826,0.04413144290447235,0.3030425012111664,-0.20329037308692932,-0.3420571982860565,0.5730416774749756,-0.0026895590126514435,-0.46045219898223877,0.3127478361129761,-0.19730986654758453,-0.05737629532814026,0.33320721983909607,29_Jan_2024_11_07
51,7,16,15,4,14,0,0,3,2,6,6,0,7,11,0,3,15,9,11,45,105,8,33,1,1,9,8,-0.038826920092105865,0.04540855810046196,0.3010599911212921,-0.20296792685985565,-0.3420577049255371,0.5731560587882996,-0.0024180877953767776,-0.4601357579231262,0.3125804662704468,-0.2018444836139679,-0.05907629430294037,0.33266356587409973,29_Jan_2024_11_07
52,9,14,16,3,0,1,0,3,1,5,1,0,0,12,0,5,13,5,7,44,103,6,34,2,1,5,0,-0.045728784054517746,0.04669741913676262,0.29952168464660645,-0.20264692604541779,-0.34200847148895264,0.5732535719871521,-0.0021344521082937717,-0.4598480463027954,0.3124260902404785,-0.20637279748916626,-0.060862135142087936,0.3321646451950073,29_Jan_2024_11_07
52,11,17,15,4,0,4,0,5,0,7,5,0,0,3,0,0,12,7,8,47,99,8,30,2,4,6,0,-0.050357282161712646,0.047358300536870956,0.2983720600605011,-0.202432319521904,-0.3419775366783142,0.5733228921890259,-0.0019002635963261127,-0.45966461300849915,0.3123410642147064,-0.20937798917293549,-0.062088143080472946,0.3318462371826172,29_Jan_2024_11_07
49,9,16,17,5,0,1,0,3,1,4,6,0,0,3,0,7,11,5,6,47,98,4,33,3,12,7,0,-0.05693497881293297,0.04827225208282471,0.29687055945396423,-0.20208650827407837,-0.3419218957424164,0.5734274983406067,-0.001567590981721878,-0.4594147503376007,0.31221070885658264,-0.2138553261756897,-0.0639924556016922,0.33140695095062256,29_Jan_2024_11_07
49,5,16,15,4,0,2,0,3,0,6,5,0,1,4,0,7,16,5,9,45,100,0,30,2,1,10,1,-0.061288170516490936,0.04859539866447449,0.29596346616744995,-0.20186729729175568,-0.3418474793434143,0.5734962224960327,-0.001353070605546236,-0.4592600166797638,0.31211480498313904,-0.21681085228919983,-0.06531032919883728,0.33113276958465576,29_Jan_2024_11_07
47,5,16,20,5,0,2,0,3,3,0,13,0,11,5,0,7,18,4,8,41,96,8,36,2,2,4,0,-0.06779465079307556,0.04838983342051506,0.2940693795681,-0.20150478184223175,-0.3417399227619171,0.5736057162284851,-0.0010372479446232319,-0.4590604305267334,0.31197166442871094,-0.2212127298116684,-0.06730955839157104,0.3306736350059509,29_Jan_2024_11_07
48,10,17,11,4,0,5,0,4,2,1,7,0,2,7,0,0,9,2,4,40,97,5,32,1,4,6,0,-0.07199976593255997,0.04872338846325874,0.2931821048259735,-0.20126740634441376,-0.3416441082954407,0.5736725330352783,-0.0008279476314783096,-0.45893460512161255,0.3118879795074463,-0.22412775456905365,-0.06863093376159668,0.33034953474998474,29_Jan_2024_11_07
44,7,20,25,3,0,2,0,3,0,1,9,0,3,4,9,7,17,8,12,40,97,4,33,0,8,4,0,-0.07787570357322693,0.04827730357646942,0.2920871376991272,-0.20091699063777924,-0.3415263891220093,0.573785126209259,-0.0005177466664463282,-0.4587547481060028,0.31176549196243286,-0.22846472263336182,-0.07069636136293411,0.32988303899765015,29_Jan_2024_11_07
