time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,B1,B2,S1,S2,S3,S4,S5,class
381.83,5.57,1.63,0.88,-0.98,0.19,0.19,-0.42,0.44,-0.16,0,0,39,215,296,281,426,136,0,3
381.93,2.29,-1.81,1.24,-0.98,0.19,0.18,-0.42,0.44,-0.16,0,0,40,215,295,281,427,136,0,3
382.04,5.32,2.12,-0.11,-0.98,0.19,0.19,-0.42,0.44,-0.16,0,0,42,217,302,282,428,136,0,3
382.14,7.66,1.12,2.63,-0.99,0.19,0.17,-0.42,0.44,-0.16,0,0,42,217,303,282,428,135,0,3
382.25,6.43,0.92,1.11,-0.98,0.19,0.17,-0.43,0.44,-0.16,0,0,38,220,305,282,428,135,0,3
382.35,4.96,0.70,1.83,-0.99,0.19,0.17,-0.42,0.44,-0.16,0,0,40,221,305,282,427,135,0,3
382.46,2.16,-0.45,0.13,-0.97,0.19,0.17,-0.42,0.44,-0.15,0,0,41,225,306,282,428,136,0,3
382.56,3.75,-0.13,1.72,-0.98,0.19,0.19,-0.42,0.45,-0.15,0,0,38,218,307,283,428,136,0,3
382.67,2.24,1.02,1.80,-0.98,0.22,0.18,-0.42,0.44,-0.16,0,0,44,224,308,282,428,136,0,3
382.77,2.41,-0.56,2.79,-0.99,0.19,0.18,-0.42,0.45,-0.15,0,0,43,225,307,283,428,136,0,3
382.88,1.28,-1.41,0.96,-0.97,0.18,0.19,-0.43,0.44,-0.16,0,0,43,220,306,282,428,136,0,3
382.99,1.08,-0.55,2.89,-0.98,0.19,0.17,-0.42,0.45,-0.16,0,0,51,224,309,282,429,136,0,3
383.09,5.22,2.03,0.99,-0.99,0.18,0.17,-0.42,0.44,-0.16,0,0,44,217,308,282,428,136,1,3
383.20,4.43,1.35,-0.16,-0.96,0.20,0.22,-0.42,0.44,-0.15,0,1,53,215,307,281,429,137,0,3
383.30,0.46,-1.06,-0.70,-0.99,0.20,0.20,-0.42,0.45,-0.15,0,0,53,224,312,282,428,136,0,3
383.41,2.95,-2.28,2.28,-0.98,0.20,0.18,-0.41,0.44,-0.16,0,0,54,226,318,283,429,137,0,3
383.51,1.87,-0.38,1.78,-0.97,0.17,0.20,-0.42,0.44,-0.16,0,0,53,217,316,282,428,137,0,3
383.62,3.28,-0.60,2.27,-0.99,0.19,0.18,-0.42,0.44,-0.16,0,0,52,223,317,283,428,137,0,3
383.72,4.31,-0.23,0.82,-0.97,0.18,0.18,-0.42,0.45,-0.16,0,0,42,225,317,282,429,136,0,3
383.83,2.96,0.67,1.83,-0.98,0.19,0.18,-0.42,0.44,-0.16,0,0,50,229,316,283,428,137,0,3
383.93,2.11,-0.99,1.17,-0.97,0.19,0.20,-0.42,0.44,-0.16,0,0,51,231,316,282,430,136,0,3
384.04,2.83,1.15,2.41,-0.96,0.19,0.21,-0.42,0.44,-0.16,0,0,54,237,319,282,432,137,0,3
384.15,2.41,0.43,2.85,-0.97,0.18,0.19,-0.41,0.44,-0.15,0,0,60,238,319,283,433,137,0,3
384.25,1.61,-0.50,2.77,-0.98,0.19,0.18,-0.42,0.44,-0.16,0,0,56,228,318,283,429,137,0,3
384.36,1.82,1.80,2.91,-0.98,0.18,0.19,-0.42,0.45,-0.16,0,0,68,228,316,283,430,139,0,3
384.46,2.99,0.50,1.48,-0.99,0.18,0.19,-0.42,0.45,-0.16,0,0,69,231,317,283,429,137,0,3
384.57,1.26,-0.29,1.87,-0.97,0.18,0.19,-0.42,0.45,-0.16,0,0,69,233,318,282,431,137,0,3
384.67,1.24,-0.52,1.25,-0.98,0.19,0.18,-0.42,0.45,-0.16,1,0,69,231,317,283,430,137,0,3
384.78,4.36,1.10,0.49,-0.97,0.19,0.18,-0.42,0.45,-0.16,0,0,66,239,318,283,432,138,0,3
384.88,4.09,1.57,0.78,-0.99,0.18,0.18,-0.42,0.45,-0.16,0,0,65,240,321,285,432,138,0,3
384.99,2.90,1.51,1.75,-0.98,0.19,0.21,-0.42,0.44,-0.17,0,0,65,236,322,286,430,138,0,3
385.10,4.30,-0.08,1.29,-0.98,0.19,0.21,-0.41,0.44,-0.16,0,0,67,239,323,285,431,138,0,3
385.20,4.76,-0.11,1.86,-0.98,0.18,0.20,-0.42,0.45,-0.17,0,0,66,238,323,286,430,139,0,3
385.31,5.16,0.16,1.46,-0.97,0.19,0.18,-0.42,0.44,-0.16,0,0,64,235,323,286,430,138,0,3
385.41,3.16,-0.17,2.25,-0.97,0.19,0.19,-0.42,0.44,-0.17,0,0,63,236,321,285,430,137,0,3
385.52,1.87,-0.02,1.81,-0.97,0.19,0.20,-0.42,0.44,-0.16,0,0,60,234,321,285,430,137,0,3
385.62,0.52,-0.17,1.64,-0.98,0.19,0.17,-0.41,0.45,-0.16,0,0,63,237,321,285,430,138,0,3
385.73,3.97,2.79,4.41,-0.97,0.19,0.20,-0.41,0.45,-0.16,0,0,64,224,316,285,430,138,0,3
385.83,2.20,1.10,3.72,-0.97,0.15,0.22,-0.41,0.45,-0.16,0,0,61,217,317,285,429,138,0,3
385.94,-0.08,2.69,-2.39,-0.98,0.17,0.20,-0.41,0.45,-0.16,0,1,60,212,296,284,429,138,0,3
386.05,2.39,-0.65,1.55,-0.97,0.19,0.20,-0.42,0.45,-0.16,0,0,61,214,296,284,429,138,0,3
386.15,0.09,-0.29,1.42,-0.98,0.19,0.23,-0.41,0.45,-0.16,0,0,55,215,299,283,428,138,0,3
386.26,1.59,-1.16,1.75,-0.98,0.18,0.19,-0.41,0.45,-0.16,0,0,41,213,297,282,429,137,0,3
386.36,3.85,-1.39,0.00,-0.97,0.18,0.20,-0.41,0.45,-0.17,0,0,39,212,296,283,427,137,0,3
