time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,F1,F2,F3,F4,B1,B2,S1,S2,S3,S4,class
190.81,4.08,0.15,1.50,0.75,0.21,0.54,0.24,0.43,-0.39,0,0,0,0,0,0,401,476,106,489,0
190.92,3.12,-0.02,0.55,0.76,0.21,0.53,0.24,0.44,-0.40,0,0,0,0,0,0,402,477,107,489,0
191.02,2.70,-0.06,1.29,0.77,0.21,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,405,477,109,492,0
191.13,4.09,-0.05,1.01,0.77,0.21,0.55,0.23,0.44,-0.40,0,0,0,0,0,0,406,477,114,491,0
191.23,4.09,0.16,1.33,0.77,0.21,0.54,0.24,0.44,-0.40,0,0,0,0,0,0,409,477,114,493,0
191.34,3.12,0.11,0.78,0.76,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,415,477,116,494,0
191.44,3.03,0.39,0.43,0.77,0.21,0.55,0.24,0.43,-0.40,0,0,0,0,0,0,416,477,118,495,0
191.55,4.17,0.10,1.03,0.78,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,421,478,118,493,0
191.65,2.59,-0.09,0.90,0.77,0.20,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,424,477,119,494,0
191.76,3.53,0.14,0.81,0.77,0.20,0.55,0.24,0.44,-0.40,0,0,0,0,0,0,429,477,122,495,0
191.87,4.66,0.23,1.65,0.77,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,431,476,122,495,0
191.97,3.17,-0.23,1.31,0.78,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,423,476,119,494,0
192.08,3.06,-0.16,1.28,0.77,0.20,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,421,477,116,494,0
192.18,3.48,0.04,2.00,0.77,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,416,476,115,493,0
192.29,3.20,-0.22,1.64,0.77,0.21,0.54,0.23,0.44,-0.39,1,0,0,0,0,0,414,476,111,491,0
192.39,2.97,0.20,1.18,0.77,0.20,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,412,476,111,489,0
192.50,3.32,0.00,1.37,0.76,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,0,0,406,475,109,490,0
192.60,2.90,0.28,1.09,0.76,0.20,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,411,476,108,489,0
192.71,3.64,-0.25,1.12,0.77,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,406,476,108,489,0
192.82,3.55,-0.37,1.41,0.77,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,404,475,107,489,0
192.92,4.35,-0.56,1.68,0.76,0.20,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,404,475,106,489,0
193.03,4.03,-0.35,1.43,0.77,0.21,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,402,476,107,489,0
193.13,3.89,-0.07,1.30,0.76,0.21,0.54,0.24,0.44,-0.38,0,1,0,0,0,0,401,476,106,489,0
193.24,4.37,-0.34,1.78,0.77,0.21,0.53,0.24,0.43,-0.39,0,0,0,0,0,0,401,476,106,489,0
193.34,4.38,-0.31,1.33,0.76,0.21,0.55,0.23,0.44,-0.38,0,0,0,0,0,0,401,476,106,489,0
193.45,3.38,-0.15,1.34,0.76,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,402,476,106,489,0
193.55,4.25,-0.36,1.43,0.77,0.21,0.55,0.23,0.44,-0.40,0,0,0,0,0,0,402,476,106,490,0
193.66,4.09,-0.37,1.44,0.76,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,400,476,105,489,0
193.76,2.49,0.25,1.07,0.76,0.21,0.54,0.24,0.44,-0.39,0,0,0,0,1,0,401,476,106,490,0
193.87,3.28,0.14,1.26,0.76,0.21,0.55,0.23,0.43,-0.39,0,0,0,0,1,0,401,477,107,489,0
193.98,3.70,-0.02,1.62,0.76,0.21,0.55,0.23,0.44,-0.39,0,0,0,0,0,0,400,476,107,490,0
194.08,4.00,0.05,1.37,0.76,0.20,0.55,0.23,0.44,-0.39,0,0,0,0,1,0,400,476,108,491,0
194.19,4.33,0.44,1.03,0.76,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,397,477,107,489,0
194.29,4.37,-0.07,1.01,0.76,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,398,476,107,491,0
194.40,3.88,-0.26,1.20,0.76,0.20,0.56,0.24,0.44,-0.39,0,0,0,0,0,0,397,476,108,492,0
194.50,4.01,0.07,1.51,0.76,0.21,0.55,0.24,0.44,-0.40,0,0,0,0,0,0,398,476,107,491,0
194.61,2.70,-0.00,1.16,0.76,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,397,476,107,491,0
194.71,3.12,-0.21,0.91,0.76,0.20,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,397,476,109,491,0
194.82,3.70,-0.18,1.41,0.76,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,396,476,107,491,0
194.93,3.54,0.10,1.29,0.77,0.21,0.55,0.24,0.44,-0.39,0,0,0,0,0,0,397,476,108,492,0
195.03,3.50,-0.27,0.78,0.76,0.21,0.54,0.23,0.44,-0.39,0,0,0,0,0,0,396,477,108,492,0
195.14,4.66,-0.02,1.72,0.76,0.20,0.57,0.23,0.44,-0.39,0,0,0,0,0,1,397,476,107,492,0
